,cyc (t),dhw (t),other (t),cyc (t-1),dhw (t-1),other (t-1),cyc (t-2),dhw (t-2),other (t-2),year,longitude,latitude
698,1.732812919232519,-0.25985696748439324,-0.09286318815324848,-0.5227291411412334,0.20272579709072872,0.16051587200306142,0.6396939541292673,0.03357634689998589,0.044475492626735065,2.362875363235225,1.0485062003914456,1.3275100141110443
385,1.3607172851641511,0.9198818437181246,0.2213133847282252,-0.2710550641892857,-0.12661377549649544,0.08964777141114758,0.5253025688432706,-0.8123121120422213,-0.006750556448190524,-10.149290672956507,-1.410817751359888,-0.5001836819269223
379,1.6275543226982512,-0.23356505749120987,0.4119864611368898,-0.5197963542484147,-0.026513249480778708,0.034373063025839964,0.5978703028086838,-0.06843958116331839,-0.034681402163606635,-1.1049941793709053,-1.3502766830686812,-0.6255279297223851
1901,1.415397407708601,0.9606699864443229,0.28665855884063324,-0.33849985942529015,0.21766068143424538,0.0697226036251831,0.5778085700658298,-0.9785359755380227,-0.1579353859477031,8.003271186020681,0.21887499951128683,1.0632578710910994
863,1.3108935788034126,-1.0177706425876707,0.2594440610348597,-0.2688955515818839,-0.12840535505620165,-0.23101774985681012,0.5372289568238993,-0.16507145804495948,0.34977509203251556,-10.08111355051141,1.0499935385043528,-0.5052936345332776
486,1.6721720358566636,0.4713585265503357,0.3146859035405812,-0.49433404996922675,0.10663063572438326,0.05631148911740642,0.6141682000837159,0.055068729449296805,0.4114899631412403,2.3981145509711697,1.0467837496826007,1.310674579142216
4384,1.723635130030778,0.4491827460249558,0.30841169386275924,0.49735156841501615,0.19329706302499614,0.03737243984076856,0.6500291135305002,0.008414760753885689,0.38582200709035774,2.4152663885196897,-1.064634021042637,-0.6421898011405156
555,1.530682562668397,-1.064293048895112,-0.2827643839221132,0.11963927241364963,-0.2949097609965244,-0.003719844010592271,0.6804233342037902,0.07940773083978048,0.3139753028521126,7.8327614864973745,1.0428795478557722,-4.414765528062446
338,-1.6992142772384498,0.47508804271427807,-0.1166093127785214,-0.504198310565365,0.15797625691582906,0.17026350187238695,0.6374501471843862,0.041250621779770465,0.04471703974850549,2.502164707420988,-1.0685046892328813,1.3119397869022595
1030,1.4990326450032208,-0.27453840134248514,-0.30680339697130227,-0.2723500051033087,0.0173222448191327,0.0650744974579736,0.6369105214533695,-0.24870566019938706,0.25265338641458696,7.929389254981563,-1.1605506832872892,-0.5979591307052258
