,cyc (t),dhw (t),other (t),cyc (t-1),dhw (t-1),other (t-1),cyc (t-2),dhw (t-2),other (t-2),year,longitude,latitude
0,0.041664678864532845,-0.08747234068791218,0.14405313716234622,0.09329084397903213,-0.00778113558461882,0.14055747950875846,-0.03946603872143997,0.19255914798086038,-0.5567938147387653,10.369373040499054,1.1514582192428036,2.4016736025202654
1,0.021919234203458492,0.009182306581794652,-0.20517502023030368,0.08210589383616002,0.003342953963815083,0.01648256662685167,-0.05229227801013966,-0.42975989392619907,-0.853533697541716,-10.372545808773266,-1.24084981493428,-0.4375462257407037
2,-0.023305984039366952,-0.204514856556049,-0.503580793760672,0.08301873391489535,-0.008430977046113994,-0.20244550194347657,-0.03440900844890639,0.4405696884814161,-0.55692887843335,-3.406466232230715,-1.617161455898998,-0.971514903897706
3,0.08058744039629989,0.39407568591638814,0.08974713859674772,0.0899357391386728,0.007129318092610787,0.09497890291674613,-0.04637457644328182,-0.4875163441063881,0.24868155296959726,7.813164121630611,-0.08256370913551213,0.4589680201761883
4,0.06610012310064081,-0.3967857730635302,-0.31739220755699216,0.0868862608812293,0.20956925822716935,-0.1580566805101433,-0.06371426488457407,-0.11177802399993128,0.1288388723982109,-5.408045703991002,0.13456253533658963,-0.30973920125747867
5,0.029900859657520797,0.19861152301012241,-0.18387689307413985,0.062091959109748046,0.048087221700811984,-0.1557699943026284,-0.004927171535607119,0.40265459245111757,0.13435971147175535,9.063109613897995,1.8634012201981096,3.249479996935431
6,0.1497651222358743,0.45400765945855137,0.15094736670330725,-0.31035049633714173,0.015855915200405968,-0.6023398724314832,-0.044510248851610486,0.2841391886603486,0.26318015270889905,5.197488096046879,3.8012256232256973,-0.07116116168345954
7,0.015361996031004993,-0.8809342644783235,0.1540630699344993,0.19957603010717995,0.06993170920444843,0.20859736575108445,-0.03812145214409044,0.17786513808761392,0.08914883874288258,2.728336024706008,-0.029609299152707658,-2.3660836733974797
8,0.03261183653438268,0.20499863064798912,-0.42176921518932314,0.07031666161761323,0.034282397240412474,0.14351947116959238,-0.04694264364697043,0.39754669891651684,-0.934192966207562,10.595130208324615,1.4218768394723087,1.3849643746110054
9,-0.03256343750769876,-0.20116742202156432,0.26524328851023454,0.08772462459591115,0.03876083967103763,0.1521124184217468,-0.04511821983985009,0.09145324427717624,-0.13028679934792772,8.270030312965858,-0.31078405498063577,-2.3047421906809777
10,0.040066445919042376,-0.3000821684946746,0.13446789058319247,-0.5140527233348162,-0.021670753576789756,0.03345163868979135,-0.014233866335095997,0.15933670725567295,0.09041373753271656,2.8010300685413934,-0.1764248232610149,-3.1518155346077115
11,0.14037917859937699,0.12630499107720095,0.07733288904967311,-7.074523896825159,0.04575660904915314,0.18014460840738383,-0.048740989447898515,0.44929566750237554,0.07545979925163711,-1.7211079906246995,0.9654615029243862,3.38420262445496
12,0.12403875304546585,-0.09440922442311869,0.12499842422378411,0.07372899356496591,-0.05361008050854825,-0.02793552109321258,-0.046145034322663515,-0.5157566219102692,0.10242790947828312,-12.861717060615508,0.6698183094098081,-0.9723282451753992
