Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.731,1.0,8.197491635616668
2300,GAM,1.687,2.0,7.989120964347383
96,GAM,1.626,3.0,7.700243442814964
522,GAM,1.574,4.0,7.453987194951263
2188,GAM,1.563,5.0,7.401894527133941
1129,GAM,1.549,6.0,7.3355947680937135
1910,GAM,1.456,7.0,6.895174940183633
2177,GAM,1.447,8.0,6.852553666514916
318,GAM,1.427,9.0,6.757839725028877
193,GAM,1.395,10.0,6.606297418651215
2130,GAM,1.344,11.0,6.364776867861815
2047,GAM,1.329,12.0,6.293741411747286
1697,GAM,1.322,13.0,6.260591532227172
2648,GAM,1.259,14.0,5.962242616546149
1169,GAM,1.255,15.0,5.943299828248941
307,GAM,1.254,16.0,5.93856413117464
581,GAM,1.241,17.0,5.877000069208715
2110,GAM,1.232,18.0,5.8343787955399975
35,GAM,1.196,19.0,5.663893700865127
100,GAM,1.183,20.0,5.602329638899202
287,GAM,1.18,21.0,5.588122547676296
527,GAM,1.172,22.0,5.55023697108188
1423,GAM,1.164,23.0,5.512351394487465
1681,GAM,1.153,24.0,5.460258726670143
539,GAM,1.148,25.0,5.436580241298634
2158,GAM,1.123,26.0,5.318187814441085
1360,GAM,1.122,27.0,5.313452117366784
2583,GAM,1.119,28.0,5.299245026143877
2275,GAM,1.118,29.0,5.294509329069576
955,GAM,1.112,30.0,5.266095146623764
1476,GAM,1.112,30.0,5.266095146623764
294,GAM,1.105,32.0,5.23294526710365
570,GAM,1.101,33.0,5.214002478806442
748,GAM,1.096,34.0,5.190323993434933
1012,GAM,1.096,34.0,5.190323993434933
1371,GAM,1.087,36.0,5.147702719766215
511,GAM,1.082,37.0,5.124024234394706
2541,GAM,1.081,38.0,5.119288537320403
885,GAM,1.078,39.0,5.105081446097498
1345,GAM,1.076,40.0,5.095610051948894
1614,GAM,1.067,41.0,5.052988778280176
1503,GAM,1.054,42.0,4.991424716314251
2436,GAM,1.053,43.0,4.9866890192399485
1172,GAM,1.04,44.0,4.925124957274024
220,GAM,1.036,45.0,4.906182168976816
1892,GAM,1.035,46.0,4.9014464719025135
2199,GAM,1.034,47.0,4.896710774828212
2149,GAM,1.029,48.0,4.8730322894567015
2443,GAM,1.029,48.0,4.8730322894567015
1121,GAM,1.028,50.0,4.8682965923824
1070,GAM,1.025,51.0,4.8540895011594944
1597,GAM,1.022,52.0,4.839882409936589
2690,GAM,1.019,53.0,4.8256753187136825
556,GAM,1.018,54.0,4.820939621639381
761,GAM,1.017,55.0,4.8162039245650785
2209,GAM,1.012,56.0,4.792525439193569
476,GAM,1.01,57.0,4.783054045044965
2612,GAM,1.009,58.0,4.778318347970663
1729,GAM,0.995,59.0,4.7120185889304365
1428,GAM,0.994,60.0,4.707282891856134
1778,GAM,0.994,60.0,4.707282891856134
1853,GAM,0.994,60.0,4.707282891856134
1406,GAM,0.993,63.0,4.7025471947818325
302,GAM,0.991,64.0,4.6930758006332285
2422,GAM,0.991,64.0,4.6930758006332285
425,GAM,0.989,66.0,4.6836044064846245
1025,GAM,0.987,67.0,4.6741330123360205
1837,GAM,0.983,68.0,4.6551902240388126
2160,GAM,0.983,68.0,4.6551902240388126
2344,GAM,0.983,68.0,4.6551902240388126
410,GAM,0.98,71.0,4.640983132815907
1692,GAM,0.978,72.0,4.631511738667303
2584,GAM,0.967,73.0,4.579419070849982
1354,GAM,0.966,74.0,4.574683373775679
1649,GAM,0.964,75.0,4.565211979627076
2566,GAM,0.963,76.0,4.560476282552774
1530,GAM,0.962,77.0,4.555740585478472
2404,GAM,0.961,78.0,4.55100488840417
2758,GAM,0.96,79.0,4.546269191329868
1652,GAM,0.943,80.0,4.465762341066735
1255,GAM,0.942,81.0,4.461026643992433
2063,GAM,0.941,82.0,4.456290946918131
679,GAM,0.939,83.0,4.446819552769527
1871,GAM,0.936,84.0,4.432612461546621
1185,GAM,0.933,85.0,4.418405370323716
1040,GAM,0.931,86.0,4.408933976175112
149,GAM,0.921,87.0,4.361577005432093
1758,GAM,0.918,88.0,4.347369914209186
2090,GAM,0.918,88.0,4.347369914209186
2731,GAM,0.918,88.0,4.347369914209186
249,GAM,0.909,91.0,4.304748640540469
877,GAM,0.908,92.0,4.300012943466167
276,GAM,0.906,93.0,4.290541549317563
1945,GAM,0.902,94.0,4.271598761020355
2651,GAM,0.901,95.0,4.266863063946054
1610,GAM,0.9,96.0,4.262127366871751
1311,GAM,0.897,97.0,4.247920275648846
255,GAM,0.892,98.0,4.224241790277336
1412,GAM,0.883,99.0,4.181620516608618
1700,GAM,0.88,100.0,4.167413425385712
1321,GAM,0.879,101.0,4.162677728311411
1772,GAM,0.875,102.0,4.143734940014203
297,GAM,0.874,103.0,4.1389992429399
467,GAM,0.868,104.0,4.110585060494089
2689,GAM,0.867,105.0,4.105849363419787
70,GAM,0.866,106.0,4.101113666345485
127,GAM,0.866,106.0,4.101113666345485
2029,GAM,0.863,108.0,4.086906575122579
183,GAM,0.86,109.0,4.072699483899673
2339,GAM,0.86,109.0,4.072699483899673
1572,GAM,0.855,111.0,4.049020998528164
2295,GAM,0.855,111.0,4.049020998528164
505,GAM,0.852,113.0,4.034813907305257
84,GAM,0.847,114.0,4.011135421933748
606,GAM,0.846,115.0,4.006399724859446
1680,GAM,0.846,115.0,4.006399724859446
2455,GAM,0.846,115.0,4.006399724859446
856,GAM,0.845,118.0,4.001664027785144
1484,GAM,0.845,118.0,4.001664027785144
837,GAM,0.839,120.0,3.9732498453393323
1277,GAM,0.837,121.0,3.9637784511907284
1488,GAM,0.837,121.0,3.9637784511907284
959,GAM,0.831,123.0,3.935364268744917
740,GAM,0.829,124.0,3.925892874596313
1135,GAM,0.828,125.0,3.921157177522011
