Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2300,GAM,1.854,1.0,8.698489675492505
1169,GAM,1.811,2.0,8.49674476931873
522,GAM,1.702,3.0,7.985344890878232
96,GAM,1.642,4.0,7.703840370635755
1697,GAM,1.615,5.0,7.577163336526642
2188,GAM,1.596,6.0,7.488020238449859
1371,GAM,1.589,7.0,7.455178044421569
1423,GAM,1.549,8.0,7.2675083642599185
900,GAM,1.536,9.0,7.206515718207382
307,GAM,1.509,10.0,7.079838684098267
1476,GAM,1.507,11.0,7.070455200090185
1360,GAM,1.463,12.0,6.86401855191237
318,GAM,1.449,13.0,6.798334163855793
1681,GAM,1.433,14.0,6.723266291791132
2209,GAM,1.401,15.0,6.573130547661812
1129,GAM,1.378,16.0,6.465220481568862
1040,GAM,1.338,17.0,6.277550801407212
1121,GAM,1.33,18.0,6.240016865374882
2047,GAM,1.309,19.0,6.141490283290015
2724,GAM,1.281,20.0,6.0101215071768594
2004,GAM,1.273,21.0,5.972587571144529
2085,GAM,1.264,22.0,5.9303618931081585
2318,GAM,1.243,23.0,5.831835311023292
1910,GAM,1.223,24.0,5.738000470942467
2110,GAM,1.209,25.0,5.672316082885889
1729,GAM,1.204,26.0,5.648857372865682
1749,GAM,1.191,27.0,5.587864726813146
294,GAM,1.19,28.0,5.583172984809105
2149,GAM,1.135,29.0,5.325127174586835
1837,GAM,1.131,30.0,5.30636020657067
2344,GAM,1.129,31.0,5.2969767225625874
2158,GAM,1.127,32.0,5.287593238554505
410,GAM,1.108,33.0,5.198450140477721
1652,GAM,1.101,34.0,5.165607946449432
193,GAM,1.098,35.0,5.1515327204373085
2177,GAM,1.081,36.0,5.071773106368607
35,GAM,1.075,37.0,5.043622654344359
1530,GAM,1.071,38.0,5.024855686328194
581,GAM,1.07,39.0,5.020163944324153
539,GAM,1.066,40.0,5.001396976307988
1009,GAM,1.065,41.0,4.996705234303946
1354,GAM,1.065,41.0,4.996705234303946
2130,GAM,1.063,43.0,4.987321750295863
2758,GAM,1.062,44.0,4.982630008291823
1972,GAM,1.06,45.0,4.9732465242837405
556,GAM,1.054,46.0,4.945096072259493
955,GAM,1.054,46.0,4.945096072259493
761,GAM,1.038,48.0,4.870028200194833
1885,GAM,1.034,49.0,4.8512612321786674
100,GAM,1.033,50.0,4.846569490174626
2274,GAM,1.031,51.0,4.837186006166543
2584,GAM,1.03,52.0,4.832494264162502
255,GAM,1.029,53.0,4.827802522158461
2404,GAM,1.024,54.0,4.804343812138255
1597,GAM,1.017,55.0,4.771501618109966
467,GAM,1.008,56.0,4.729275940073594
2443,GAM,1.006,57.0,4.719892456065512
877,GAM,0.996,58.0,4.6729750360250994
2648,GAM,0.991,59.0,4.649516326004893
1406,GAM,0.98,60.0,4.597907163960439
1010,GAM,0.968,61.0,4.541606259911944
527,GAM,0.959,62.0,4.499380581875572
1614,GAM,0.95,63.0,4.457154903839201
2436,GAM,0.948,64.0,4.447771419831119
1172,GAM,0.945,65.0,4.433696193818995
2690,GAM,0.944,66.0,4.429004451814953
1025,GAM,0.941,67.0,4.41492922580283
748,GAM,0.923,68.0,4.330477869730087
1070,GAM,0.923,68.0,4.330477869730087
220,GAM,0.919,70.0,4.311710901713922
1892,GAM,0.918,71.0,4.307019159709881
287,GAM,0.914,72.0,4.288252191693716
511,GAM,0.91,73.0,4.269485223677551
1255,GAM,0.907,74.0,4.255409997665427
1345,GAM,0.907,74.0,4.255409997665427
2298,GAM,0.903,76.0,4.236643029649262
249,GAM,0.898,77.0,4.213184319629056
306,GAM,0.892,78.0,4.185033867604808
149,GAM,0.89,79.0,4.175650383596725
476,GAM,0.89,79.0,4.175650383596725
2030,GAM,0.887,81.0,4.161575157584601
1004,GAM,0.88,82.0,4.128732963556312
1311,GAM,0.88,82.0,4.128732963556312
1758,GAM,0.877,84.0,4.114657737544189
570,GAM,0.876,85.0,4.109965995540148
1583,GAM,0.871,86.0,4.086507285519941
638,GAM,0.87,87.0,4.0818155435159
1692,GAM,0.866,88.0,4.063048575499735
2455,GAM,0.858,89.0,4.025514639467405
2583,GAM,0.858,89.0,4.025514639467405
1377,GAM,0.857,91.0,4.020822897463363
1412,GAM,0.849,92.0,3.9832889614310334
1469,GAM,0.846,93.0,3.9692137354189096
1871,GAM,0.844,94.0,3.959830251410827
1185,GAM,0.838,95.0,3.9316797993865795
1793,GAM,0.837,96.0,3.926988057382538
69,GAM,0.836,97.0,3.922296315378497
127,GAM,0.836,97.0,3.922296315378497
775,GAM,0.835,99.0,3.917604573374456
437,GAM,0.834,100.0,3.9129128313704142
636,GAM,0.834,100.0,3.9129128313704142
1142,GAM,0.833,102.0,3.908221089366373
2029,GAM,0.833,102.0,3.908221089366373
1700,GAM,0.832,104.0,3.9035293473623316
2290,GAM,0.825,105.0,3.870687153334043
339,GAM,0.82,106.0,3.8472284433138366
70,GAM,0.819,107.0,3.842536701309795
964,GAM,0.819,107.0,3.842536701309795
1484,GAM,0.819,107.0,3.842536701309795
951,GAM,0.817,110.0,3.833153217301713
1853,GAM,0.813,111.0,3.8143862492855476
856,GAM,0.808,112.0,3.7909275392653417
1649,GAM,0.808,112.0,3.7909275392653417
297,GAM,0.807,114.0,3.7862357972613006
1012,GAM,0.806,115.0,3.7815440552572595
679,GAM,0.798,116.0,3.7440101192249293
815,GAM,0.796,117.0,3.7346266352168467
1748,GAM,0.795,118.0,3.7299348932128056
655,GAM,0.793,119.0,3.720551409204723
1503,GAM,0.79,120.0,3.706476183192599
2161,GAM,0.787,121.0,3.692400957180475
143,GAM,0.786,122.0,3.687709215176434
1419,GAM,0.781,123.0,3.6642505051562275
2456,GAM,0.781,123.0,3.6642505051562275
2509,GAM,0.781,123.0,3.6642505051562275
2593,GAM,0.779,126.0,3.654867021148145
1428,GAM,0.773,127.0,3.6267165691238974
2022,GAM,0.769,128.0,3.6079496011077326
2633,GAM,0.768,129.0,3.603257859103691
821,GAM,0.765,130.0,3.5891826330915673
2708,GAM,0.765,130.0,3.5891826330915673
2257,GAM,0.764,132.0,3.584490891087526
674,GAM,0.763,133.0,3.5797991490834846
2731,GAM,0.763,133.0,3.5797991490834846
425,GAM,0.762,135.0,3.5751074070794435
1931,GAM,0.758,136.0,3.5563404390632782
484,GAM,0.756,137.0,3.546956955055196
606,GAM,0.755,138.0,3.5422652130511545
2261,GAM,0.755,138.0,3.5422652130511545
2076,GAM,0.754,140.0,3.5375734710471134
2432,GAM,0.753,141.0,3.5328817290430723
320,GAM,0.752,142.0,3.5281899870390308
1314,GAM,0.752,142.0,3.5281899870390308
1448,GAM,0.751,144.0,3.5234982450349897
1355,GAM,0.75,145.0,3.518806503030948
569,GAM,0.748,146.0,3.509423019022866
1243,GAM,0.747,147.0,3.5047312770188244
1468,GAM,0.747,147.0,3.5047312770188244
1114,GAM,0.74,149.0,3.471889082990536
1559,GAM,0.74,149.0,3.471889082990536
1135,GAM,0.739,151.0,3.4671973409864942
1011,GAM,0.738,152.0,3.462505598982453
844,GAM,0.737,153.0,3.4578138569784116
1518,GAM,0.737,153.0,3.4578138569784116
2224,GAM,0.737,153.0,3.4578138569784116
885,GAM,0.736,156.0,3.4531221149743705
1238,GAM,0.736,156.0,3.4531221149743705
837,GAM,0.735,158.0,3.4484303729703294
75,GAM,0.734,159.0,3.443738630966288
429,GAM,0.733,160.0,3.4390468889622468
1151,GAM,0.733,160.0,3.4390468889622468
1437,GAM,0.733,160.0,3.4390468889622468
2612,GAM,0.733,160.0,3.4390468889622468
1572,GAM,0.732,164.0,3.4343551469582057
2067,GAM,0.732,164.0,3.4343551469582057
2689,GAM,0.731,166.0,3.429663404954164
351,GAM,0.728,167.0,3.4155881789420404
2517,GAM,0.728,167.0,3.4155881789420404
843,GAM,0.727,169.0,3.4108964369379993
586,GAM,0.725,170.0,3.4015129529299166
1109,GAM,0.723,171.0,3.392129468921834
1212,GAM,0.722,172.0,3.387437726917793
1960,GAM,0.722,172.0,3.387437726917793
1502,GAM,0.721,174.0,3.3827459849137513
214,GAM,0.719,175.0,3.373362500905669
923,GAM,0.719,175.0,3.373362500905669
2578,GAM,0.719,175.0,3.373362500905669
561,GAM,0.718,178.0,3.3686707589016276
2010,GAM,0.718,178.0,3.3686707589016276
38,GAM,0.717,180.0,3.3639790168975865
288,GAM,0.716,181.0,3.359287274893545
39,GAM,0.714,182.0,3.3499037908854628
1879,GAM,0.712,183.0,3.34052030687738
1122,GAM,0.711,184.0,3.335828564873339
2281,GAM,0.711,184.0,3.335828564873339
2566,GAM,0.711,184.0,3.335828564873339
601,GAM,0.71,187.0,3.3311368228692975
2486,GAM,0.71,187.0,3.3311368228692975
2609,GAM,0.71,187.0,3.3311368228692975
1096,GAM,0.708,190.0,3.321753338861215
996,GAM,0.706,191.0,3.3123698548531326
1815,GAM,0.706,191.0,3.3123698548531326
1849,GAM,0.705,193.0,3.307678112849091
