Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.932,1.0,8.79077458530454
1530,GAM,1.527,2.0,6.947987987453432
318,GAM,1.52,3.0,6.916137354897981
2584,GAM,1.514,4.0,6.888836812707594
522,GAM,1.511,5.0,6.8751865416124005
96,GAM,1.485,6.0,6.756884192120726
294,GAM,1.467,7.0,6.674982565549565
1910,GAM,1.454,8.0,6.615831390803726
2177,GAM,1.452,9.0,6.6067312100735975
2188,GAM,1.438,10.0,6.543029944962695
1371,GAM,1.388,11.0,6.315525426709472
2583,GAM,1.384,12.0,6.297325065249214
1837,GAM,1.378,13.0,6.270024523058827
1169,GAM,1.374,14.0,6.25182416159857
539,GAM,1.372,15.0,6.242723980868441
1129,GAM,1.366,16.0,6.215423438678054
2404,GAM,1.32,17.0,6.0061192818850895
527,GAM,1.318,18.0,5.99701910115496
1360,GAM,1.302,19.0,5.924217655313929
1476,GAM,1.3,20.0,5.9151174745838
1749,GAM,1.298,21.0,5.906017293853671
2300,GAM,1.297,22.0,5.901467203488606
1885,GAM,1.291,23.0,5.8741666612982195
2047,GAM,1.283,24.0,5.837765938377704
1040,GAM,1.282,25.0,5.83321584801264
556,GAM,1.281,26.0,5.828665757647575
1423,GAM,1.281,26.0,5.828665757647575
748,GAM,1.26,28.0,5.733113859981222
2130,GAM,1.244,29.0,5.66031241414019
1697,GAM,1.241,30.0,5.646662143044997
2648,GAM,1.235,31.0,5.61936160085461
307,GAM,1.217,32.0,5.53745997428345
581,GAM,1.216,33.0,5.532909883918385
570,GAM,1.202,34.0,5.469208618807483
2318,GAM,1.193,35.0,5.428257805521903
2209,GAM,1.186,36.0,5.396407172966451
2436,GAM,1.183,37.0,5.382756901871258
70,GAM,1.168,38.0,5.31450554639529
2004,GAM,1.164,39.0,5.296305184935033
2029,GAM,1.163,40.0,5.291755094569969
220,GAM,1.158,41.0,5.269004642744646
1871,GAM,1.156,42.0,5.259904462014517
2758,GAM,1.154,43.0,5.250804281284388
679,GAM,1.143,44.0,5.20075328726868
193,GAM,1.142,45.0,5.196203196903614
1614,GAM,1.127,46.0,5.127951841427648
1892,GAM,1.127,46.0,5.127951841427648
1597,GAM,1.117,48.0,5.082450937777003
2259,GAM,1.117,48.0,5.082450937777003
297,GAM,1.112,50.0,5.059700485951681
1243,GAM,1.095,51.0,4.982348949745585
84,GAM,1.081,52.0,4.918647684634682
955,GAM,1.08,53.0,4.914097594269618
1692,GAM,1.072,54.0,4.8776968713491025
2085,GAM,1.067,55.0,4.85494641952378
2110,GAM,1.064,56.0,4.8412961484285875
1681,GAM,1.062,57.0,4.832195967698458
35,GAM,1.061,58.0,4.827645877333393
1484,GAM,1.052,59.0,4.786695064047813
606,GAM,1.051,60.0,4.782144973682748
2731,GAM,1.05,61.0,4.7775948833176844
1572,GAM,1.048,62.0,4.768494702587556
287,GAM,1.037,63.0,4.718443708571846
255,GAM,1.033,64.0,4.700243347111588
1009,GAM,1.026,65.0,4.668392714556138
1729,GAM,1.024,66.0,4.659292533826008
1121,GAM,1.015,67.0,4.618341720540427
740,GAM,1.014,68.0,4.613791630175363
1311,GAM,1.01,69.0,4.595591268715106
1972,GAM,1.007,70.0,4.581940997619912
2724,GAM,1.003,71.0,4.563740636159654
2295,GAM,1.0,72.0,4.550090365064461
2486,GAM,0.997,73.0,4.536440093969268
2432,GAM,0.995,74.0,4.527339913239139
761,GAM,0.991,75.0,4.5091395517788815
288,GAM,0.99,76.0,4.504589461413817
2274,GAM,0.987,77.0,4.490939190318623
149,GAM,0.985,78.0,4.481839009588494
