Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.004,1.0,8.810665379640692
294,GAM,1.986,2.0,8.731527666649907
1837,GAM,1.765,3.0,7.7598924127074955
2436,GAM,1.655,4.0,7.27627305554159
1697,GAM,1.63,5.0,7.16635956527661
307,GAM,1.629,6.0,7.161963025666012
1910,GAM,1.607,7.0,7.06523915423283
2300,GAM,1.587,8.0,6.977308362020847
1129,GAM,1.509,9.0,6.634378272394113
1681,GAM,1.486,10.0,6.533257861350333
522,GAM,1.449,11.0,6.370585895758166
2085,GAM,1.449,11.0,6.370585895758166
96,GAM,1.423,13.0,6.256275865882587
2404,GAM,1.419,14.0,6.238689707440191
511,GAM,1.412,15.0,6.207913930165996
2318,GAM,1.397,16.0,6.141965836007009
2724,GAM,1.397,16.0,6.141965836007009
1172,GAM,1.391,18.0,6.115586598343414
1530,GAM,1.384,19.0,6.08481082106922
2259,GAM,1.37,20.0,6.023259266520833
2583,GAM,1.366,21.0,6.005673108078437
2188,GAM,1.364,22.0,5.996880028857238
1729,GAM,1.358,23.0,5.970500791193643
2004,GAM,1.341,24.0,5.895759617813457
748,GAM,1.313,25.0,5.772656508716681
1749,GAM,1.311,26.0,5.7638634294954825
1972,GAM,1.295,27.0,5.693518795725896
2541,GAM,1.291,28.0,5.675932637283499
1169,GAM,1.288,29.0,5.662743018451702
1009,GAM,1.281,30.0,5.631967241177508
1371,GAM,1.264,31.0,5.557226067797322
2177,GAM,1.254,32.0,5.513260671691332
1423,GAM,1.252,33.0,5.504467592470133
1597,GAM,1.248,34.0,5.486881434027737
2486,GAM,1.238,35.0,5.442916037921745
885,GAM,1.23,36.0,5.407743721036952
318,GAM,1.22,37.0,5.36377832493096
1010,GAM,1.218,38.0,5.354985245709762
1360,GAM,1.216,39.0,5.346192166488564
1892,GAM,1.216,39.0,5.346192166488564
2274,GAM,1.206,41.0,5.302226770382572
740,GAM,1.205,42.0,5.297830230771973
1885,GAM,1.202,43.0,5.284640611940175
1476,GAM,1.2,44.0,5.275847532718977
2209,GAM,1.196,45.0,5.2582613742765805
2690,GAM,1.19,46.0,5.2318821366129855
127,GAM,1.181,47.0,5.1923132801175935
527,GAM,1.171,48.0,5.148347884011602
220,GAM,1.155,49.0,5.078003250242015
2295,GAM,1.148,50.0,5.047227472967821
539,GAM,1.144,51.0,5.029641314525425
1040,GAM,1.132,52.0,4.976882839198235
606,GAM,1.131,53.0,4.972486299587636
70,GAM,1.124,54.0,4.941710522313443
2422,GAM,1.112,55.0,4.888952046986253
1572,GAM,1.111,56.0,4.884555507375653
1484,GAM,1.109,57.0,4.875762428154455
1070,GAM,1.108,58.0,4.871365888543856
193,GAM,1.104,59.0,4.85377973010146
1692,GAM,1.103,60.0,4.84938319049086
837,GAM,1.086,61.0,4.774642017110675
1377,GAM,1.085,62.0,4.770245477500075
84,GAM,1.079,63.0,4.74386623983648
2199,GAM,1.075,64.0,4.7262800813940835
1243,GAM,1.063,65.0,4.673521606066894
570,GAM,1.058,66.0,4.651538908013898
1649,GAM,1.057,67.0,4.647142368403299
425,GAM,1.052,68.0,4.625159670350303
679,GAM,1.049,69.0,4.611970051518505
1121,GAM,1.046,70.0,4.598780432686708
2030,GAM,1.037,71.0,4.5592115761913155
1314,GAM,1.026,72.0,4.510849640474726
2339,GAM,1.025,73.0,4.506453100864126
1778,GAM,1.024,74.0,4.502056561253528
1871,GAM,1.021,75.0,4.48886694242173
476,GAM,1.02,76.0,4.484470402811131
2029,GAM,1.013,77.0,4.4536946255369365
2130,GAM,1.011,78.0,4.444901546315738
297,GAM,1.002,79.0,4.405332689820346
143,GAM,1.001,80.0,4.400936150209747
288,GAM,1.0,81.0,4.396539610599148
2432,GAM,0.998,82.0,4.38774653137795
2047,GAM,0.996,83.0,4.378953452156751
369,GAM,0.989,84.0,4.348177674882557
1853,GAM,0.989,84.0,4.348177674882557
2110,GAM,0.984,86.0,4.326194976829561
2443,GAM,0.984,86.0,4.326194976829561
2731,GAM,0.982,88.0,4.317401897608363
1185,GAM,0.977,89.0,4.295419199555368
1406,GAM,0.977,89.0,4.295419199555368
35,GAM,0.97,91.0,4.264643422281173
636,GAM,0.962,92.0,4.22947110539638
149,GAM,0.96,93.0,4.2206780261751815
581,GAM,0.954,94.0,4.1942987885115866
2158,GAM,0.954,94.0,4.1942987885115866
1758,GAM,0.947,96.0,4.163523011237393
302,GAM,0.943,97.0,4.145936852794996
815,GAM,0.935,98.0,4.110764535910203
2593,GAM,0.935,98.0,4.110764535910203
306,GAM,0.934,100.0,4.106367996299604
2648,GAM,0.934,100.0,4.106367996299604
761,GAM,0.933,102.0,4.101971456689005
1412,GAM,0.933,102.0,4.101971456689005
951,GAM,0.921,104.0,4.049212981361816
1096,GAM,0.915,105.0,4.022833743698221
1114,GAM,0.912,106.0,4.009644124866423
1355,GAM,0.91,107.0,4.000851045645224
249,GAM,0.904,108.0,3.9744718079816295
1192,GAM,0.904,108.0,3.9744718079816295
2584,GAM,0.902,110.0,3.9656787287604316
638,GAM,0.901,111.0,3.9612821891498324
1469,GAM,0.9,112.0,3.9568856495392333
371,GAM,0.895,113.0,3.9349029514862375
194,GAM,0.894,114.0,3.9305064118756383
2022,GAM,0.888,115.0,3.9041271742120434
410,GAM,0.886,116.0,3.895334094990845
1652,GAM,0.884,117.0,3.8865410157696467
1321,GAM,0.882,118.0,3.8777479365484484
39,GAM,0.88,119.0,3.86895485732725
2689,GAM,0.878,120.0,3.8601617781060518
100,GAM,0.877,121.0,3.8557652384954526
1558,GAM,0.87,122.0,3.8249894612212585
856,GAM,0.868,123.0,3.81619638200006
2149,GAM,0.867,124.0,3.811799842389461
2052,GAM,0.866,125.0,3.807403302778862
2344,GAM,0.865,126.0,3.8030067631682627
69,GAM,0.862,127.0,3.789817144336465
1428,GAM,0.861,128.0,3.785420604725866
955,GAM,0.848,129.0,3.728265589788077
1958,GAM,0.848,129.0,3.728265589788077
1025,GAM,0.842,131.0,3.7018863521244825
287,GAM,0.841,132.0,3.6974898125138833
1584,GAM,0.84,133.0,3.693093272903284
255,GAM,0.839,134.0,3.688696733292685
1700,GAM,0.839,134.0,3.688696733292685
2290,GAM,0.836,136.0,3.6755071144608875
1255,GAM,0.83,137.0,3.6491278767972926
1345,GAM,0.828,138.0,3.6403347975760942
1999,GAM,0.826,139.0,3.631541718354896
2455,GAM,0.826,139.0,3.631541718354896
2255,GAM,0.818,141.0,3.5963694014701026
2309,GAM,0.818,141.0,3.5963694014701026
2578,GAM,0.818,141.0,3.5963694014701026
1012,GAM,0.816,144.0,3.5875763222489043
467,GAM,0.814,145.0,3.578783243027706
1238,GAM,0.814,145.0,3.578783243027706
1639,GAM,0.812,147.0,3.569990163806508
2257,GAM,0.81,148.0,3.56119708458531
970,GAM,0.807,149.0,3.5480074657535123
844,GAM,0.805,150.0,3.539214386532314
2117,GAM,0.804,151.0,3.534817846921715
2538,GAM,0.804,151.0,3.534817846921715
775,GAM,0.802,153.0,3.5260247677005165
1468,GAM,0.801,154.0,3.5216282280899174
797,GAM,0.799,155.0,3.512835148868719
714,GAM,0.797,156.0,3.5040420696475207
561,GAM,0.795,157.0,3.495248990426323
1879,GAM,0.795,157.0,3.495248990426323
556,GAM,0.794,159.0,3.4908524508157237
877,GAM,0.787,160.0,3.4600766735415296
1791,GAM,0.785,161.0,3.4512835943203313
1354,GAM,0.78,162.0,3.4293008962673355
1305,GAM,0.768,163.0,3.3765424209401456
2708,GAM,0.768,163.0,3.3765424209401456
168,GAM,0.764,165.0,3.358956262497749
2612,GAM,0.764,165.0,3.358956262497749
2758,GAM,0.763,167.0,3.3545597228871498
75,GAM,0.761,168.0,3.3457666436659514
1419,GAM,0.761,168.0,3.3457666436659514
129,GAM,0.756,170.0,3.3237839456129556
382,GAM,0.753,171.0,3.310594326781158
