Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.904,1.0,9.695041613265262
1169,GAM,1.499,2.0,7.632808496998231
1749,GAM,1.432,3.0,7.291648944430597
2318,GAM,1.43,4.0,7.281465077189772
2004,GAM,1.414,5.0,7.199994139263173
1910,GAM,1.374,6.0,6.996316794446677
1129,GAM,1.346,7.0,6.853742653075129
2724,GAM,1.341,8.0,6.828282984973066
307,GAM,1.321,9.0,6.7264443125648175
2085,GAM,1.316,10.0,6.700984644462756
1697,GAM,1.314,11.0,6.690800777221931
318,GAM,1.313,12.0,6.685708843601518
522,GAM,1.273,13.0,6.4820314987850205
96,GAM,1.267,14.0,6.451479897062546
1371,GAM,1.262,15.0,6.426020228960485
1121,GAM,1.257,16.0,6.4005605608584215
1423,GAM,1.213,17.0,6.176515481560276
2300,GAM,1.202,18.0,6.120504211735739
1681,GAM,1.196,19.0,6.089952610013264
2188,GAM,1.191,20.0,6.064492941911203
1009,GAM,1.159,21.0,5.901551066058005
294,GAM,1.158,22.0,5.896459132437592
2584,GAM,1.158,22.0,5.896459132437592
1885,GAM,1.157,24.0,5.891367198817179
748,GAM,1.156,25.0,5.886275265196766
193,GAM,1.152,26.0,5.865907530715117
2177,GAM,1.149,27.0,5.85063172985388
2436,GAM,1.146,28.0,5.835355928992643
1972,GAM,1.132,29.0,5.764068858306868
2648,GAM,1.128,30.0,5.743701123825218
2110,GAM,1.126,31.0,5.733517256584394
2047,GAM,1.125,32.0,5.728425322963981
2274,GAM,1.121,33.0,5.708057588482332
2209,GAM,1.111,34.0,5.657138252278208
1837,GAM,1.105,35.0,5.626586650555733
2404,GAM,1.094,36.0,5.570575380731197
539,GAM,1.088,37.0,5.540023779008722
1530,GAM,1.081,38.0,5.5043802436658344
1476,GAM,1.038,39.0,5.285427097988101
1597,GAM,1.029,40.0,5.239599695404388
1345,GAM,1.026,41.0,5.224323894543152
476,GAM,1.006,42.0,5.122485222134903
1729,GAM,1.006,42.0,5.122485222134903
2689,GAM,1.006,42.0,5.122485222134903
1360,GAM,1.004,45.0,5.112301354894078
220,GAM,0.993,46.0,5.056290085069541
297,GAM,0.992,47.0,5.051198151449129
2538,GAM,0.981,48.0,4.995186881624592
1040,GAM,0.976,49.0,4.96972721352253
2130,GAM,0.976,49.0,4.96972721352253
2275,GAM,0.976,49.0,4.96972721352253
2259,GAM,0.973,52.0,4.954451412661292
149,GAM,0.967,53.0,4.923899810938818
1172,GAM,0.966,54.0,4.918807877318406
970,GAM,0.964,55.0,4.908624010077581
581,GAM,0.963,56.0,4.903532076457168
951,GAM,0.963,56.0,4.903532076457168
2290,GAM,0.962,58.0,4.898440142836756
2541,GAM,0.962,58.0,4.898440142836756
1010,GAM,0.961,60.0,4.893348209216343
2583,GAM,0.96,61.0,4.888256275595931
511,GAM,0.955,62.0,4.862796607493869
2651,GAM,0.952,63.0,4.847520806632631
2758,GAM,0.952,63.0,4.847520806632631
100,GAM,0.946,65.0,4.816969204910157
1012,GAM,0.945,66.0,4.811877271289744
556,GAM,0.942,67.0,4.796601470428508
2731,GAM,0.936,68.0,4.766049868706033
2432,GAM,0.931,69.0,4.740590200603971
1680,GAM,0.928,70.0,4.725314399742734
127,GAM,0.925,71.0,4.710038598881496
35,GAM,0.92,72.0,4.684578930779434
2158,GAM,0.917,73.0,4.669303129918197
255,GAM,0.916,74.0,4.664211196297784
2090,GAM,0.911,75.0,4.638751528195722
1428,GAM,0.908,76.0,4.623475727334485
527,GAM,0.906,77.0,4.6132918600936605
2612,GAM,0.902,78.0,4.592924125612011
1185,GAM,0.901,79.0,4.587832191991598
1879,GAM,0.9,80.0,4.582740258371185
2690,GAM,0.892,81.0,4.542004789407886
1070,GAM,0.89,82.0,4.531820922167062
1758,GAM,0.89,82.0,4.531820922167062
955,GAM,0.885,84.0,4.506361254064999
1412,GAM,0.884,85.0,4.501269320444587
740,GAM,0.883,86.0,4.496177386824174
2255,GAM,0.878,87.0,4.470717718722112
1692,GAM,0.873,88.0,4.44525805062005
775,GAM,0.864,89.0,4.399430648036338
1748,GAM,0.863,90.0,4.394338714415926
2443,GAM,0.862,91.0,4.389246780795514
1639,GAM,0.857,92.0,4.363787112693451
2566,GAM,0.852,93.0,4.338327444591389
761,GAM,0.842,94.0,4.287408108387265
964,GAM,0.842,94.0,4.287408108387265
505,GAM,0.841,96.0,4.282316174766852
844,GAM,0.84,97.0,4.277224241146439
2509,GAM,0.839,98.0,4.272132307526027
287,GAM,0.829,99.0,4.221212971321902
561,GAM,0.829,99.0,4.221212971321902
1853,GAM,0.829,99.0,4.221212971321902
1700,GAM,0.827,102.0,4.211029104081078
2149,GAM,0.825,103.0,4.200845236840253
1649,GAM,0.822,104.0,4.185569435979016
664,GAM,0.821,105.0,4.180477502358603
84,GAM,0.82,106.0,4.175385568738191
2063,GAM,0.819,107.0,4.170293635117779
2295,GAM,0.819,107.0,4.170293635117779
1614,GAM,0.816,109.0,4.155017834256541
249,GAM,0.814,110.0,4.144833967015717
1377,GAM,0.811,111.0,4.12955816615448
606,GAM,0.808,112.0,4.114282365293242
1406,GAM,0.805,113.0,4.099006564432005
1871,GAM,0.805,113.0,4.099006564432005
2030,GAM,0.802,115.0,4.083730763570768
636,GAM,0.799,116.0,4.068454962709531
276,GAM,0.795,117.0,4.048087228227881
679,GAM,0.792,118.0,4.032811427366643
2486,GAM,0.789,119.0,4.017535626505406
2609,GAM,0.788,120.0,4.012443692884994
1945,GAM,0.783,121.0,3.9869840247829313
467,GAM,0.782,122.0,3.981892091162519
885,GAM,0.782,122.0,3.981892091162519
2261,GAM,0.778,124.0,3.9615243566808696
117,GAM,0.776,125.0,3.9513404894400446
1572,GAM,0.775,126.0,3.946248555819632
320,GAM,0.773,127.0,3.9360646885788073
638,GAM,0.772,128.0,3.9309727549583946
2022,GAM,0.77,129.0,3.92078888771757
129,GAM,0.767,130.0,3.9055130868563324
1285,GAM,0.767,130.0,3.9055130868563324
1607,GAM,0.767,130.0,3.9055130868563324
815,GAM,0.766,133.0,3.90042115323592
1994,GAM,0.766,133.0,3.90042115323592
818,GAM,0.765,135.0,3.895329219615508
1778,GAM,0.764,136.0,3.890237285995095
1419,GAM,0.763,137.0,3.885145352374683
70,GAM,0.762,138.0,3.8800534187542706
509,GAM,0.762,138.0,3.8800534187542706
2224,GAM,0.761,140.0,3.874961485133858
2708,GAM,0.76,141.0,3.8698695515134456
306,GAM,0.759,142.0,3.8647776178930333
1255,GAM,0.759,142.0,3.8647776178930333
425,GAM,0.758,144.0,3.8596856842726206
2578,GAM,0.757,145.0,3.8545937506522083
1469,GAM,0.755,146.0,3.8444098834113833
2339,GAM,0.755,146.0,3.8444098834113833
1584,GAM,0.749,148.0,3.813858281688909
570,GAM,0.744,149.0,3.7883986135868466
402,GAM,0.743,150.0,3.7833066799664343
405,GAM,0.742,151.0,3.7782147463460216
1549,GAM,0.742,151.0,3.7782147463460216
146,GAM,0.74,153.0,3.768030879105197
1311,GAM,0.74,153.0,3.768030879105197
1764,GAM,0.74,153.0,3.768030879105197
2189,GAM,0.74,153.0,3.768030879105197
2542,GAM,0.74,153.0,3.768030879105197
1243,GAM,0.739,158.0,3.7629389454847844
1025,GAM,0.737,159.0,3.7527550782439594
1652,GAM,0.736,160.0,3.747663144623547
2159,GAM,0.736,160.0,3.747663144623547
2309,GAM,0.736,160.0,3.747663144623547
371,GAM,0.733,163.0,3.73238734376231
1794,GAM,0.733,163.0,3.73238734376231
1080,GAM,0.731,165.0,3.722203476521485
2517,GAM,0.731,165.0,3.722203476521485
1502,GAM,0.729,167.0,3.7120196092806603
2455,GAM,0.729,167.0,3.7120196092806603
1192,GAM,0.728,169.0,3.7069276756602476
1779,GAM,0.728,169.0,3.7069276756602476
2160,GAM,0.727,171.0,3.7018357420398353
1647,GAM,0.726,172.0,3.6967438084194226
1960,GAM,0.726,172.0,3.6967438084194226
214,GAM,0.725,174.0,3.6916518747990104
1518,GAM,0.725,174.0,3.6916518747990104
1011,GAM,0.723,176.0,3.6814680075581854
1361,GAM,0.723,176.0,3.6814680075581854
339,GAM,0.722,178.0,3.676376073937773
75,GAM,0.721,179.0,3.671284140317361
874,GAM,0.72,180.0,3.666192206696948
1746,GAM,0.72,180.0,3.666192206696948
1484,GAM,0.719,182.0,3.661100273076536
601,GAM,0.715,183.0,3.640732538594886
1277,GAM,0.715,183.0,3.640732538594886
1264,GAM,0.713,185.0,3.6305486713540613
