Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2177,GAM,2.18,1.0,9.507102656215144
2648,GAM,2.083,2.0,9.084080198576213
2300,GAM,1.988,3.0,8.669779853465919
539,GAM,1.986,4.0,8.66105774093728
522,GAM,1.719,5.0,7.496655718364143
294,GAM,1.7,6.0,7.413795649342084
606,GAM,1.632,7.0,7.1172438233684
84,GAM,1.614,8.0,7.038744810610662
1129,GAM,1.595,9.0,6.955884741588602
527,GAM,1.559,10.0,6.798886716073122
1837,GAM,1.548,11.0,6.750915097165615
2188,GAM,1.536,12.0,6.698582421993788
96,GAM,1.53,13.0,6.6724160844078755
2583,GAM,1.515,14.0,6.607000240443092
900,GAM,1.508,15.0,6.576472846592861
1572,GAM,1.418,16.0,6.1839777828041615
1484,GAM,1.407,17.0,6.1360061638966545
2110,GAM,1.39,18.0,6.061868207403233
307,GAM,1.373,19.0,5.987730250909812
1697,GAM,1.366,20.0,5.95720285705958
2486,GAM,1.361,21.0,5.935397575737986
1243,GAM,1.344,22.0,5.861259619244565
1910,GAM,1.312,23.0,5.721705818786361
1597,GAM,1.304,24.0,5.68681736867181
570,GAM,1.281,25.0,5.586513074592475
193,GAM,1.262,26.0,5.503653005570418
581,GAM,1.244,27.0,5.425153992812678
748,GAM,1.237,28.0,5.3946265989624465
220,GAM,1.2,29.0,5.2332675171826475
1681,GAM,1.187,30.0,5.176573785746502
2130,GAM,1.187,30.0,5.176573785746502
2541,GAM,1.174,32.0,5.119880054310356
1692,GAM,1.173,33.0,5.115518998046038
1169,GAM,1.17,34.0,5.102435829253081
1355,GAM,1.168,35.0,5.0937137167244435
2158,GAM,1.16,36.0,5.058825266609892
2029,GAM,1.156,37.0,5.041381041552617
318,GAM,1.155,38.0,5.037019985288298
1972,GAM,1.142,39.0,4.980326253852152
1360,GAM,1.134,40.0,4.945437803737601
1009,GAM,1.133,41.0,4.941076747473283
1476,GAM,1.133,41.0,4.941076747473283
1413,GAM,1.121,43.0,4.888744072301456
1885,GAM,1.121,43.0,4.888744072301456
761,GAM,1.117,45.0,4.871299847244181
100,GAM,1.102,46.0,4.805884003279398
1729,GAM,1.101,47.0,4.801522947015079
955,GAM,1.098,48.0,4.788439778222123
2584,GAM,1.092,49.0,4.76227344063621
1121,GAM,1.084,50.0,4.727384990521658
1040,GAM,1.081,51.0,4.714301821728701
2404,GAM,1.074,52.0,4.68377442787847
476,GAM,1.073,53.0,4.67941337161415
2274,GAM,1.069,54.0,4.661969146556875
39,GAM,1.062,55.0,4.631441752706643
1649,GAM,1.059,56.0,4.618358583913686
1185,GAM,1.058,57.0,4.613997527649368
1371,GAM,1.055,58.0,4.600914358856411
1423,GAM,1.05,59.0,4.579109077534817
1114,GAM,1.049,60.0,4.574748021270497
2436,GAM,1.044,61.0,4.552942739948904
2690,GAM,1.035,62.0,4.513693233570033
425,GAM,1.032,63.0,4.500610064777077
1749,GAM,1.027,64.0,4.478804783455482
2344,GAM,1.027,64.0,4.478804783455482
2731,GAM,1.026,66.0,4.474443727191163
287,GAM,1.02,67.0,4.44827738960525
1530,GAM,1.016,68.0,4.430833164547975
2047,GAM,1.014,69.0,4.422111052019337
160,GAM,1.013,70.0,4.417749995755018
511,GAM,1.009,71.0,4.400305770697742
1758,GAM,1.009,71.0,4.400305770697742
149,GAM,1.001,73.0,4.365417320583191
1853,GAM,1.001,73.0,4.365417320583191
306,GAM,1.0,75.0,4.361056264318873
410,GAM,1.0,75.0,4.361056264318873
1025,GAM,1.0,75.0,4.361056264318873
1070,GAM,0.998,78.0,4.352334151790235
1172,GAM,0.996,79.0,4.343612039261597
2004,GAM,0.996,79.0,4.343612039261597
2085,GAM,0.986,81.0,4.300001476618409
2318,GAM,0.986,81.0,4.300001476618409
1096,GAM,0.985,83.0,4.29564042035409
1377,GAM,0.985,83.0,4.29564042035409
1354,GAM,0.984,85.0,4.291279364089771
2724,GAM,0.981,86.0,4.278196195296815
2432,GAM,0.98,87.0,4.273835139032495
797,GAM,0.977,88.0,4.2607519702395384
2309,GAM,0.975,89.0,4.252029857710901
297,GAM,0.972,90.0,4.238946688917944
1469,GAM,0.972,90.0,4.238946688917944
2209,GAM,0.97,92.0,4.230224576389307
1652,GAM,0.963,93.0,4.199697182539074
2578,GAM,0.963,93.0,4.199697182539074
1412,GAM,0.956,95.0,4.169169788688842
818,GAM,0.945,96.0,4.1211981697813345
1255,GAM,0.943,97.0,4.112476057252697
636,GAM,0.936,98.0,4.081948663402465
815,GAM,0.931,99.0,4.060143382080871
2030,GAM,0.927,100.0,4.042699157023596
1614,GAM,0.921,101.0,4.016532819437682
844,GAM,0.918,102.0,4.0034496506447255
2052,GAM,0.907,103.0,3.9554780317372176
1428,GAM,0.905,104.0,3.94675591920858
2259,GAM,0.904,105.0,3.942394862944261
2149,GAM,0.901,106.0,3.9293116941513047
1361,GAM,0.897,107.0,3.911867469094029
2443,GAM,0.897,107.0,3.911867469094029
1503,GAM,0.896,109.0,3.90750641282971
2295,GAM,0.896,109.0,3.90750641282971
255,GAM,0.892,111.0,3.890062187772435
1879,GAM,0.888,112.0,3.872617962715159
1012,GAM,0.879,113.0,3.8333684563362893
740,GAM,0.876,114.0,3.8202852875433324
2339,GAM,0.876,114.0,3.8202852875433324
1277,GAM,0.875,116.0,3.8159242312790136
1406,GAM,0.874,117.0,3.8115631750146948
1871,GAM,0.867,118.0,3.7810357811644626
2161,GAM,0.867,118.0,3.7810357811644626
1010,GAM,0.864,120.0,3.767952612371506
861,GAM,0.862,121.0,3.7592304998428685
951,GAM,0.857,122.0,3.737425218521274
865,GAM,0.852,123.0,3.7156199371996794
2255,GAM,0.852,123.0,3.7156199371996794
249,GAM,0.85,125.0,3.706897824671042
679,GAM,0.849,126.0,3.702536768406723
1700,GAM,0.845,127.0,3.6850925433494472
35,GAM,0.844,128.0,3.6807314870851284
143,GAM,0.843,129.0,3.6763704308208096
339,GAM,0.841,130.0,3.667648318292172
877,GAM,0.838,131.0,3.654565149499215
561,GAM,0.836,132.0,3.6458430369705774
655,GAM,0.835,133.0,3.6414819807062586
775,GAM,0.833,134.0,3.632759868177621
2456,GAM,0.833,134.0,3.632759868177621
2022,GAM,0.831,136.0,3.6240377556489833
1778,GAM,0.826,137.0,3.602232474327389
2199,GAM,0.825,138.0,3.59787141806307
129,GAM,0.824,139.0,3.593510361798751
1892,GAM,0.823,140.0,3.5891493055344323
