Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
1129,GAM,1.953,1.0,8.783162008007768
900,GAM,1.896,2.0,8.52681780193688
522,GAM,1.755,3.0,7.892703186919422
2648,GAM,1.725,4.0,7.75778518372422
96,GAM,1.709,5.0,7.6858289153534445
2188,GAM,1.646,6.0,7.4025011086435155
1910,GAM,1.632,7.0,7.339539373819087
1697,GAM,1.568,8.0,7.051714300335986
307,GAM,1.527,9.0,6.867326362635874
193,GAM,1.476,10.0,6.637965757204028
1169,GAM,1.476,10.0,6.637965757204028
1749,GAM,1.454,12.0,6.539025888194211
2318,GAM,1.444,13.0,6.494053220462477
885,GAM,1.434,14.0,6.4490805527307415
2541,GAM,1.418,15.0,6.377124284359967
2085,GAM,1.412,16.0,6.350140683720926
2004,GAM,1.408,17.0,6.332151616628232
1681,GAM,1.403,18.0,6.309665282762365
2130,GAM,1.393,19.0,6.26469261503063
84,GAM,1.387,20.0,6.23770901439159
2177,GAM,1.381,21.0,6.210725413752549
2724,GAM,1.379,22.0,6.201730880206202
539,GAM,1.354,23.0,6.089299210876866
1729,GAM,1.336,24.0,6.008348408959743
2300,GAM,1.332,25.0,5.99035934186705
606,GAM,1.33,26.0,5.981364808320703
294,GAM,1.325,27.0,5.958878474454835
748,GAM,1.323,28.0,5.949883940908488
2486,GAM,1.312,29.0,5.90041400640358
425,GAM,1.297,30.0,5.832955004805978
1371,GAM,1.282,31.0,5.765496003208376
1484,GAM,1.273,32.0,5.725020602249815
1837,GAM,1.261,33.0,5.671053400971733
2436,GAM,1.256,34.0,5.6485670671058665
581,GAM,1.253,35.0,5.6350752667863455
1121,GAM,1.215,36.0,5.464179129405755
2584,GAM,1.213,37.0,5.455184595859408
1114,GAM,1.209,38.0,5.437195528766714
127,GAM,1.202,39.0,5.405714661354499
1009,GAM,1.193,40.0,5.3652392603959385
1972,GAM,1.186,41.0,5.333758392983724
1423,GAM,1.169,42.0,5.257304857839776
1649,GAM,1.169,42.0,5.257304857839776
287,GAM,1.167,44.0,5.248310324293429
1530,GAM,1.164,45.0,5.234818523973908
2199,GAM,1.161,46.0,5.221326723654387
1355,GAM,1.159,47.0,5.21233219010804
527,GAM,1.156,48.0,5.19884038978852
1778,GAM,1.154,49.0,5.189845856242173
2209,GAM,1.149,50.0,5.167359522376306
1476,GAM,1.139,51.0,5.122386854644572
511,GAM,1.138,52.0,5.117889587871398
1572,GAM,1.138,52.0,5.117889587871398
1360,GAM,1.135,54.0,5.104397787551878
302,GAM,1.133,55.0,5.0954032540055305
1428,GAM,1.13,56.0,5.0819114536860095
1172,GAM,1.12,57.0,5.036938785954276
2274,GAM,1.12,57.0,5.036938785954276
2690,GAM,1.095,59.0,4.924507116624939
1040,GAM,1.093,60.0,4.915512583078592
2404,GAM,1.093,60.0,4.915512583078592
1243,GAM,1.092,62.0,4.911015316305419
39,GAM,1.086,63.0,4.884031715666378
2422,GAM,1.08,64.0,4.857048115027338
2259,GAM,1.063,65.0,4.780594579883388
1070,GAM,1.052,66.0,4.731124645378481
2030,GAM,1.05,67.0,4.722130111832134
2047,GAM,1.04,68.0,4.677157444100399
2583,GAM,1.039,69.0,4.672660177327225
69,GAM,1.037,70.0,4.663665643780878
638,GAM,1.035,71.0,4.654671110234531
318,GAM,1.033,72.0,4.645676576688184
306,GAM,1.017,73.0,4.573720308317409
1853,GAM,1.017,73.0,4.573720308317409
2158,GAM,1.016,75.0,4.569223041544236
1010,GAM,1.001,76.0,4.501764039946633
220,GAM,1.0,77.0,4.49726677317346
2443,GAM,0.989,78.0,4.447796838668553
1345,GAM,0.987,79.0,4.438802305122206
1412,GAM,0.987,79.0,4.438802305122206
1758,GAM,0.986,81.0,4.434305038349032
1469,GAM,0.982,82.0,4.4163159712563385
1185,GAM,0.973,83.0,4.375840570297777
1885,GAM,0.973,83.0,4.375840570297777
1012,GAM,0.968,85.0,4.353354236431909
1377,GAM,0.963,86.0,4.330867902566042
570,GAM,0.954,87.0,4.290392501607481
