Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.784,1.0,8.402260864938691
2584,GAM,1.784,1.0,8.402260864938691
522,GAM,1.634,3.0,7.695792742886671
96,GAM,1.578,4.0,7.432044643987251
1530,GAM,1.568,5.0,7.384946769183783
2300,GAM,1.51,6.0,7.111779095323668
2188,GAM,1.504,7.0,7.083520370441588
2583,GAM,1.465,8.0,6.899838658708063
1697,GAM,1.463,9.0,6.8904190837473696
307,GAM,1.385,10.0,6.523055660280319
1476,GAM,1.385,10.0,6.523055660280319
1837,GAM,1.385,10.0,6.523055660280319
1360,GAM,1.38,13.0,6.499506722878584
294,GAM,1.37,14.0,6.452408848075117
1910,GAM,1.346,15.0,6.339373948546793
1423,GAM,1.341,16.0,6.315825011145059
511,GAM,1.329,17.0,6.259307561380897
1040,GAM,1.302,18.0,6.132143299411534
1172,GAM,1.284,19.0,6.047367124765292
1371,GAM,1.278,20.0,6.019108399883211
193,GAM,1.267,21.0,5.967300737599396
2404,GAM,1.257,22.0,5.920202862795928
318,GAM,1.241,23.0,5.844846263110379
1129,GAM,1.237,24.0,5.826007113188992
1169,GAM,1.217,25.0,5.7318113635820565
2436,GAM,1.214,26.0,5.717682001141015
2209,GAM,1.21,27.0,5.698842851219628
127,GAM,1.202,28.0,5.661164551376854
2130,GAM,1.196,29.0,5.632905826494773
2177,GAM,1.192,30.0,5.614066676573386
527,GAM,1.177,31.0,5.543419864368184
2318,GAM,1.171,32.0,5.5151611394861035
287,GAM,1.159,33.0,5.458643689721941
1681,GAM,1.159,33.0,5.458643689721941
581,GAM,1.144,35.0,5.3879968775167395
539,GAM,1.138,36.0,5.359738152634658
748,GAM,1.138,36.0,5.359738152634658
1010,GAM,1.125,38.0,5.298510915390151
70,GAM,1.114,39.0,5.246703253106336
1871,GAM,1.104,40.0,5.199605378302868
885,GAM,1.102,41.0,5.190185803342175
2110,GAM,1.1,42.0,5.180766228381481
1749,GAM,1.095,43.0,5.157217290979746
679,GAM,1.078,44.0,5.077150903813851
84,GAM,1.077,45.0,5.072441116333503
556,GAM,1.075,46.0,5.06302154137281
570,GAM,1.073,47.0,5.053601966412116
425,GAM,1.072,48.0,5.04889217893177
2758,GAM,1.067,49.0,5.025343241530035
606,GAM,1.058,50.0,4.982955154206915
2047,GAM,1.045,51.0,4.921727916962406
1885,GAM,1.041,52.0,4.902888767041019
1080,GAM,1.031,53.0,4.85579089223755
761,GAM,1.03,54.0,4.851081104757204
2004,GAM,1.029,55.0,4.846371317276857
35,GAM,1.021,56.0,4.8086930174340825
815,GAM,1.015,57.0,4.780434292552002
2199,GAM,1.014,58.0,4.775724505071656
2541,GAM,1.014,58.0,4.775724505071656
1647,GAM,1.009,60.0,4.752175567669921
2085,GAM,1.009,60.0,4.752175567669921
2259,GAM,1.006,62.0,4.738046205228881
1729,GAM,1.004,63.0,4.728626630268187
2724,GAM,1.001,64.0,4.714497267827147
2290,GAM,0.999,65.0,4.705077692866453
2158,GAM,0.987,66.0,4.648560243102292
100,GAM,0.983,67.0,4.629721093180905
1597,GAM,0.982,68.0,4.625011305700558
2422,GAM,0.975,69.0,4.5920427933381305
2689,GAM,0.972,70.0,4.57791343089709
955,GAM,0.97,71.0,4.568493855936397
951,GAM,0.969,72.0,4.56378406845605
220,GAM,0.967,73.0,4.554364493495355
1377,GAM,0.967,73.0,4.554364493495355
2443,GAM,0.962,75.0,4.530815556093621
1692,GAM,0.96,76.0,4.521395981132928
1649,GAM,0.959,77.0,4.516686193652581
1892,GAM,0.953,78.0,4.4884274687705
476,GAM,0.945,79.0,4.450749168927726
1758,GAM,0.937,80.0,4.413070869084952
636,GAM,0.936,81.0,4.408361081604605
1614,GAM,0.929,82.0,4.375392569242178
1406,GAM,0.924,83.0,4.351843631840444
638,GAM,0.923,84.0,4.347133844360097
168,GAM,0.922,85.0,4.34242405687975
2149,GAM,0.922,85.0,4.34242405687975
1572,GAM,0.914,87.0,4.304745757036976
117,GAM,0.903,88.0,4.252938094753161
2538,GAM,0.902,89.0,4.2482283072728135
1778,GAM,0.899,90.0,4.234098944831773
297,GAM,0.894,91.0,4.210550007430039
2344,GAM,0.889,92.0,4.187001070028305
306,GAM,0.885,93.0,4.168161920106918
2029,GAM,0.883,94.0,4.158742345146225
249,GAM,0.88,95.0,4.144612982705184
664,GAM,0.88,95.0,4.144612982705184
149,GAM,0.879,97.0,4.1399031952248375
2159,GAM,0.879,97.0,4.1399031952248375
1311,GAM,0.878,99.0,4.135193407744491
1243,GAM,0.877,100.0,4.130483620264144
1484,GAM,0.877,100.0,4.130483620264144
410,GAM,0.874,102.0,4.116354257823104
970,GAM,0.873,103.0,4.111644470342757
1004,GAM,0.866,104.0,4.078675957980329
302,GAM,0.865,105.0,4.0739661704999826
1924,GAM,0.865,105.0,4.0739661704999826
1853,GAM,0.861,107.0,4.055127020578595
1469,GAM,0.859,108.0,4.045707445617901
160,GAM,0.858,109.0,4.040997658137554
69,GAM,0.855,110.0,4.026868295696514
1652,GAM,0.852,111.0,4.0127389332554735
2309,GAM,0.851,112.0,4.008029145775127
1354,GAM,0.849,113.0,3.998609570814433
1793,GAM,0.844,114.0,3.975060633412699
740,GAM,0.843,115.0,3.9703508459323524
2022,GAM,0.839,116.0,3.9515116960109653
1009,GAM,0.837,117.0,3.9420921210502717
1025,GAM,0.837,117.0,3.9420921210502717
1748,GAM,0.832,119.0,3.918543183648538
288,GAM,0.831,120.0,3.913833396168191
1503,GAM,0.831,120.0,3.913833396168191
1255,GAM,0.829,122.0,3.904413821207497
1012,GAM,0.828,123.0,3.8997040337271502
1972,GAM,0.828,123.0,3.8997040337271502
2030,GAM,0.826,125.0,3.8902844587664567
714,GAM,0.822,126.0,3.8714453088450695
1314,GAM,0.818,127.0,3.8526061589236824
1412,GAM,0.815,128.0,3.838476796482642
2295,GAM,0.814,129.0,3.8337670090022953
2648,GAM,0.811,130.0,3.8196376465612554
176,GAM,0.808,131.0,3.805508284120215
2430,GAM,0.807,132.0,3.8007984966398682
