Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2404,GAM,1.748,1.0,8.492276489183443
900,GAM,1.711,2.0,8.31252006464123
1530,GAM,1.683,3.0,8.176488175798474
2436,GAM,1.648,4.0,8.006448314745029
522,GAM,1.593,5.0,7.739242818803903
2584,GAM,1.578,6.0,7.6663685926381415
1129,GAM,1.569,7.0,7.622644056938684
1910,GAM,1.52,8.0,7.384588251463863
96,GAM,1.49,9.0,7.2388397991323385
2188,GAM,1.439,10.0,6.991067430168749
2300,GAM,1.416,11.0,6.879326950047914
193,GAM,1.385,12.0,6.7287202159720065
2130,GAM,1.347,13.0,6.5441055096854095
2177,GAM,1.316,14.0,6.393498775609502
2648,GAM,1.262,15.0,6.13115156141276
539,GAM,1.261,16.0,6.126293279668375
581,GAM,1.243,17.0,6.038844208269461
2583,GAM,1.23,18.0,5.975686545592468
2259,GAM,1.186,19.0,5.761922148839566
527,GAM,1.18,20.0,5.732772458373262
294,GAM,1.17,21.0,5.68418964092942
1169,GAM,1.159,22.0,5.6307485417411955
1009,GAM,1.151,23.0,5.591882287786122
748,GAM,1.135,24.0,5.514149779875976
570,GAM,1.115,25.0,5.416984144988294
1749,GAM,1.114,26.0,5.412125863243911
556,GAM,1.112,27.0,5.402409299755142
35,GAM,1.11,28.0,5.3926927362663735
220,GAM,1.107,29.0,5.378117891033221
2274,GAM,1.103,30.0,5.358684764055685
287,GAM,1.096,31.0,5.324676791844996
307,GAM,1.086,32.0,5.276093974401155
1614,GAM,1.082,33.0,5.2566608474236185
1972,GAM,1.081,34.0,5.251802565679234
2110,GAM,1.08,35.0,5.24694428393485
1597,GAM,1.075,36.0,5.222652875212929
149,GAM,1.071,37.0,5.203219748235393
1837,GAM,1.063,38.0,5.164353494280319
318,GAM,1.062,39.0,5.159495212535936
1121,GAM,1.037,40.0,5.038038168926332
2758,GAM,1.037,40.0,5.038038168926332
1885,GAM,1.032,42.0,5.013746760204412
1010,GAM,1.008,43.0,4.897147998339193
2158,GAM,1.005,44.0,4.882573153106041
2318,GAM,1.005,44.0,4.882573153106041
1697,GAM,1.003,46.0,4.872856589617272
1729,GAM,0.999,47.0,4.853423462639736
1692,GAM,0.998,48.0,4.848565180895352
761,GAM,0.997,49.0,4.843706899150968
797,GAM,0.994,50.0,4.8291320539178155
955,GAM,0.994,50.0,4.8291320539178155
