Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
1530,GAM,1.688,1.0,8.269823407995418
2300,GAM,1.683,2.0,8.24532748557837
294,GAM,1.635,3.0,8.010166630374709
522,GAM,1.629,4.0,7.980771523474251
1129,GAM,1.524,5.0,7.466357152716243
2404,GAM,1.52,6.0,7.446760414782604
1837,GAM,1.5,7.0,7.348776725114412
96,GAM,1.473,8.0,7.216498744062353
2188,GAM,1.434,9.0,7.025430549209378
2177,GAM,1.387,10.0,6.795168878489126
2583,GAM,1.36,11.0,6.662890897437068
318,GAM,1.327,12.0,6.50121780948455
2436,GAM,1.326,13.0,6.49631862500114
2584,GAM,1.297,14.0,6.354242274982261
1910,GAM,1.287,15.0,6.305250430148165
193,GAM,1.283,16.0,6.2856536922145265
2047,GAM,1.258,17.0,6.163174080129287
2318,GAM,1.25,18.0,6.12398060426201
2110,GAM,1.226,19.0,6.006400176660179
900,GAM,1.217,20.0,5.962307516309493
2541,GAM,1.217,20.0,5.962307516309493
2130,GAM,1.169,22.0,5.727146661105832
2004,GAM,1.149,23.0,5.62916297143764
2085,GAM,1.149,23.0,5.62916297143764
951,GAM,1.147,25.0,5.619364602470821
1428,GAM,1.146,26.0,5.61446541798741
1649,GAM,1.133,27.0,5.550776019703086
1360,GAM,1.125,28.0,5.511582543835809
2724,GAM,1.121,29.0,5.4919858059021704
581,GAM,1.113,30.0,5.452792330034893
1749,GAM,1.108,31.0,5.428296407617847
2290,GAM,1.108,31.0,5.428296407617847
1423,GAM,1.103,33.0,5.403800485200797
425,GAM,1.086,34.0,5.320514348982835
476,GAM,1.073,35.0,5.256824950698509
955,GAM,1.056,36.0,5.173538814480547
539,GAM,1.055,37.0,5.168639629997136
1476,GAM,1.052,38.0,5.153942076546908
287,GAM,1.046,39.0,5.12454696964645
527,GAM,1.039,40.0,5.0902526782625825
2648,GAM,1.038,41.0,5.085353493779174
748,GAM,1.031,42.0,5.051059202395305
35,GAM,1.027,43.0,5.031462464461667
1169,GAM,1.027,43.0,5.031462464461667
2259,GAM,1.022,45.0,5.006966542044619
2538,GAM,1.01,46.0,4.948176328243704
84,GAM,1.008,47.0,4.938377959276885
1572,GAM,1.002,48.0,4.908982852376427
1371,GAM,0.996,49.0,4.87958774547597
1345,GAM,0.987,50.0,4.835495085125283
1778,GAM,0.984,51.0,4.820797531675054
1255,GAM,0.98,52.0,4.801200793741415
