Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.858,1.0,8.21622442374749
294,GAM,1.857,2.0,8.21180234386388
2300,GAM,1.725,3.0,7.628087799227353
1837,GAM,1.718,4.0,7.597133240042082
1697,GAM,1.698,5.0,7.508691642369881
1129,GAM,1.589,6.0,7.026684935056384
307,GAM,1.583,7.0,7.000152455754724
885,GAM,1.54,8.0,6.810003020759491
2583,GAM,1.527,9.0,6.75251598227256
2584,GAM,1.479,10.0,6.540256147859278
2404,GAM,1.476,11.0,6.5269899082084475
1681,GAM,1.473,12.0,6.513723668557618
522,GAM,1.47,13.0,6.500457428906787
2436,GAM,1.468,14.0,6.491613269139567
1530,GAM,1.464,15.0,6.473924949605126
318,GAM,1.449,16.0,6.407593751350976
1910,GAM,1.425,17.0,6.301463834144335
2177,GAM,1.398,18.0,6.182067677286862
96,GAM,1.367,19.0,6.044983200894951
527,GAM,1.338,20.0,5.91674288427026
1749,GAM,1.334,21.0,5.8990545647358195
2199,GAM,1.323,22.0,5.850411686016108
2188,GAM,1.318,23.0,5.828301286598059
2047,GAM,1.312,24.0,5.801768807296398
2422,GAM,1.309,25.0,5.788502567645567
160,GAM,1.306,26.0,5.775236327994738
2318,GAM,1.297,27.0,5.735437609042247
2259,GAM,1.285,28.0,5.682372650438926
570,GAM,1.271,29.0,5.620463532068385
1597,GAM,1.268,30.0,5.607197292417555
84,GAM,1.264,31.0,5.589508972883115
511,GAM,1.239,32.0,5.478956975792864
1172,GAM,1.228,33.0,5.430314097073152
1729,GAM,1.227,34.0,5.425892017189543
606,GAM,1.226,35.0,5.4214699373059325
1413,GAM,1.216,36.0,5.377249138469832
2004,GAM,1.214,37.0,5.368404978702611
748,GAM,1.213,38.0,5.363982898819002
1885,GAM,1.213,38.0,5.363982898819002
127,GAM,1.212,40.0,5.359560818935392
539,GAM,1.208,41.0,5.341872499400951
2158,GAM,1.203,42.0,5.319762099982902
302,GAM,1.189,43.0,5.257852981612361
2486,GAM,1.188,44.0,5.25343090172875
2085,GAM,1.184,45.0,5.23574258219431
638,GAM,1.162,46.0,5.138456824754888
2724,GAM,1.151,47.0,5.089813946035179
2110,GAM,1.147,48.0,5.072125626500738
193,GAM,1.146,49.0,5.067703546617127
1169,GAM,1.146,49.0,5.067703546617127
476,GAM,1.134,51.0,5.014638588013807
100,GAM,1.13,52.0,4.996950268479367
1972,GAM,1.075,53.0,4.753735874880814
2690,GAM,1.075,53.0,4.753735874880814
1476,GAM,1.072,55.0,4.740469635229984
1009,GAM,1.07,56.0,4.731625475462764
1025,GAM,1.068,57.0,4.722781315695544
2029,GAM,1.067,58.0,4.718359235811933
2274,GAM,1.064,59.0,4.705092996161103
297,GAM,1.057,60.0,4.6741384369758325
1778,GAM,1.054,61.0,4.660872197325003
1360,GAM,1.049,62.0,4.638761797906952
220,GAM,1.045,63.0,4.621073478372511
1121,GAM,1.033,64.0,4.568008519769191
1484,GAM,1.031,65.0,4.5591643600019705
2541,GAM,1.029,66.0,4.550320200234751
740,GAM,1.02,67.0,4.510521481282261
149,GAM,1.017,68.0,4.4972552416314295
1070,GAM,1.017,68.0,4.4972552416314295
1572,GAM,1.012,70.0,4.47514484221338
1185,GAM,1.011,71.0,4.470722762329769
1255,GAM,1.01,72.0,4.4663006824461595
951,GAM,1.005,73.0,4.444190283028109
1010,GAM,0.997,74.0,4.408813643959229
1758,GAM,0.996,75.0,4.404391564075619
1040,GAM,0.991,76.0,4.382281164657568
