Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.054,1.0,9.372184974773042
1530,GAM,1.903,2.0,8.683187929402678
1910,GAM,1.88,3.0,8.578241359578051
2404,GAM,1.769,4.0,8.071760087815731
2584,GAM,1.729,5.0,7.889244314207687
1697,GAM,1.64,6.0,7.483146717929789
96,GAM,1.536,7.0,7.0086057065488765
1169,GAM,1.507,8.0,6.876281770683044
2436,GAM,1.503,9.0,6.858030193322239
307,GAM,1.496,10.0,6.826089932940833
2188,GAM,1.495,11.0,6.821527038600632
193,GAM,1.469,12.0,6.702891785755403
522,GAM,1.469,12.0,6.702891785755403
1681,GAM,1.379,14.0,6.292231295137305
2130,GAM,1.346,15.0,6.14165578191067
2648,GAM,1.336,16.0,6.096026838508658
287,GAM,1.306,17.0,5.959140008302626
2486,GAM,1.294,18.0,5.9043852762202125
511,GAM,1.278,19.0,5.831378966776994
1371,GAM,1.261,20.0,5.753809762993575
1423,GAM,1.26,21.0,5.749246868653375
748,GAM,1.239,22.0,5.653426087509152
1172,GAM,1.236,23.0,5.639737404488549
1749,GAM,1.223,24.0,5.580419778065935
69,GAM,1.21,25.0,5.52110215164332
1121,GAM,1.21,25.0,5.52110215164332
539,GAM,1.207,27.0,5.507413468622717
2300,GAM,1.203,28.0,5.489161891261913
1129,GAM,1.198,29.0,5.466347419560908
885,GAM,1.195,30.0,5.452658736540305
318,GAM,1.194,31.0,5.448095842200103
2209,GAM,1.187,32.0,5.416155581818695
127,GAM,1.172,33.0,5.347712166715679
1729,GAM,1.171,34.0,5.343149272375478
100,GAM,1.17,35.0,5.338586378035276
2318,GAM,1.162,36.0,5.302083223313668
1185,GAM,1.141,37.0,5.206262442169446
2158,GAM,1.135,38.0,5.178885076128239
2177,GAM,1.124,39.0,5.1286932383860275
1476,GAM,1.117,40.0,5.096752978004619
1885,GAM,1.106,41.0,5.0465611402624075
581,GAM,1.099,42.0,5.014620879880999
761,GAM,1.09,43.0,4.97355483081919
679,GAM,1.085,44.0,4.950740359118184
2047,GAM,1.077,45.0,4.914237204396575
1484,GAM,1.076,46.0,4.909674310056374
1040,GAM,1.075,47.0,4.905111415716173
84,GAM,1.071,48.0,4.8868598383553685
1360,GAM,1.07,49.0,4.8822969440151684
70,GAM,1.067,50.0,4.868608260994564
2110,GAM,1.067,50.0,4.868608260994564
606,GAM,1.065,52.0,4.859482472314162
1871,GAM,1.065,52.0,4.859482472314162
955,GAM,1.062,54.0,4.845793789293559
638,GAM,1.06,55.0,4.836668000613157
527,GAM,1.059,56.0,4.832105106272955
1004,GAM,1.048,57.0,4.781913268530744
2443,GAM,1.047,58.0,4.777350374190543
306,GAM,1.045,59.0,4.76822458551014
476,GAM,1.039,60.0,4.740847219468933
2004,GAM,1.028,61.0,4.690655381726722
2298,GAM,1.026,62.0,4.68152959304632
294,GAM,1.025,63.0,4.676966698706118
1469,GAM,1.02,64.0,4.654152227005113
143,GAM,1.013,65.0,4.622211966623705
1377,GAM,1.009,66.0,4.603960389262901
1010,GAM,1.001,67.0,4.567457234541292
1355,GAM,0.993,68.0,4.530954079819684
2030,GAM,0.991,69.0,4.521828291139282
2085,GAM,0.987,70.0,4.503576713778477
2758,GAM,0.983,71.0,4.485325136417673
249,GAM,0.981,72.0,4.47619934773727
556,GAM,0.979,73.0,4.467073559056868
1853,GAM,0.975,74.0,4.448821981696064
636,GAM,0.974,75.0,4.444259087355863
570,GAM,0.973,76.0,4.439696193015662
1114,GAM,0.969,77.0,4.421444615654857
2422,GAM,0.969,77.0,4.421444615654857
149,GAM,0.968,79.0,4.416881721314656
1406,GAM,0.968,79.0,4.416881721314656
2724,GAM,0.967,81.0,4.412318826974455
425,GAM,0.965,82.0,4.403193038294053
302,GAM,0.964,83.0,4.398630143953852
2309,GAM,0.957,84.0,4.366689883572445
1649,GAM,0.954,85.0,4.353001200551841
1837,GAM,0.945,86.0,4.311935151490031
1503,GAM,0.944,87.0,4.30737225714983
815,GAM,0.941,88.0,4.2936835741292265
844,GAM,0.94,89.0,4.289120679789026
1597,GAM,0.937,90.0,4.275431996768423
35,GAM,0.933,91.0,4.257180419407619
220,GAM,0.921,92.0,4.2024256873252055
2199,GAM,0.914,93.0,4.170485426943798
2259,GAM,0.908,94.0,4.143108060902591
297,GAM,0.906,95.0,4.133982272222189
1994,GAM,0.9,96.0,4.106604906180983
1778,GAM,0.897,97.0,4.092916223160379
1009,GAM,0.89,98.0,4.060975962778971
1758,GAM,0.89,98.0,4.060975962778971
2731,GAM,0.885,100.0,4.0381614910779655
2509,GAM,0.88,101.0,4.015347019376961
775,GAM,0.878,102.0,4.006221230696558
2541,GAM,0.876,103.0,3.997095442016156
1345,GAM,0.871,104.0,3.9742809703151507
1614,GAM,0.868,105.0,3.9605922872945474
1892,GAM,0.868,105.0,3.9605922872945474
320,GAM,0.867,107.0,3.956029392954346
1305,GAM,0.862,108.0,3.9332149212533407
2497,GAM,0.857,109.0,3.910400449552335
2022,GAM,0.855,110.0,3.901274660871933
856,GAM,0.849,111.0,3.8738972948307264
2274,GAM,0.846,112.0,3.860208611810123
1412,GAM,0.843,113.0,3.8465199287895198
2261,GAM,0.839,114.0,3.8282683514287155
1518,GAM,0.837,115.0,3.819142562748313
1700,GAM,0.835,116.0,3.810016774067911
865,GAM,0.834,117.0,3.80545387972771
2583,GAM,0.829,118.0,3.7826394080267045
1321,GAM,0.827,119.0,3.773513619346302
1558,GAM,0.827,119.0,3.773513619346302
2224,GAM,0.827,119.0,3.773513619346302
2076,GAM,0.824,122.0,3.7598249363256993
369,GAM,0.819,123.0,3.7370104646246936
484,GAM,0.818,124.0,3.7324475702844926
1151,GAM,0.818,124.0,3.7324475702844926
1311,GAM,0.818,124.0,3.7324475702844926
1972,GAM,0.818,124.0,3.7324475702844926
818,GAM,0.817,128.0,3.727884675944291
39,GAM,0.81,129.0,3.6959444155628844
2432,GAM,0.81,129.0,3.6959444155628844
2708,GAM,0.81,129.0,3.6959444155628844
1559,GAM,0.809,132.0,3.691381521222683
1746,GAM,0.809,132.0,3.691381521222683
1748,GAM,0.802,134.0,3.6594412608412754
288,GAM,0.796,135.0,3.6320638948000687
2690,GAM,0.795,136.0,3.627501000459868
1692,GAM,0.792,137.0,3.6138123174392645
2609,GAM,0.791,138.0,3.6092494230990635
255,GAM,0.79,139.0,3.6046865287588625
933,GAM,0.79,139.0,3.6046865287588625
392,GAM,0.789,141.0,3.600123634418661
1142,GAM,0.788,142.0,3.59556074007846
2517,GAM,0.786,143.0,3.586434951398058
2593,GAM,0.786,143.0,3.586434951398058
1543,GAM,0.784,145.0,3.577309162717656
1791,GAM,0.781,146.0,3.5636204796970525
1924,GAM,0.781,146.0,3.5636204796970525
1314,GAM,0.779,148.0,3.55449469101665
964,GAM,0.778,149.0,3.549931796676449
1255,GAM,0.777,150.0,3.5453689023362482
1096,GAM,0.776,151.0,3.540806007996047
1070,GAM,0.774,152.0,3.531680219315645
561,GAM,0.772,153.0,3.5225544306352425
1025,GAM,0.772,153.0,3.5225544306352425
1428,GAM,0.772,153.0,3.5225544306352425
1572,GAM,0.772,153.0,3.5225544306352425
2149,GAM,0.768,157.0,3.5043028532744382
2284,GAM,0.768,157.0,3.5043028532744382
674,GAM,0.767,159.0,3.4997399589342373
1277,GAM,0.766,160.0,3.495177064594036
276,GAM,0.765,161.0,3.490614170253835
970,GAM,0.764,162.0,3.486051275913634
1212,GAM,0.764,162.0,3.486051275913634
1011,GAM,0.763,164.0,3.4814883815734325
2029,GAM,0.761,165.0,3.4723625928930306
666,GAM,0.757,166.0,3.4541110155322263
1583,GAM,0.756,167.0,3.449548121192025
431,GAM,0.754,168.0,3.440422332511623
951,GAM,0.753,169.0,3.4358594381714216
1793,GAM,0.753,169.0,3.4358594381714216
2689,GAM,0.753,169.0,3.4358594381714216
861,GAM,0.752,172.0,3.4312965438312206
437,GAM,0.751,173.0,3.4267336494910197
1847,GAM,0.751,173.0,3.4267336494910197
194,GAM,0.749,175.0,3.4176078608106173
1931,GAM,0.749,175.0,3.4176078608106173
2651,GAM,0.749,175.0,3.4176078608106173
1680,GAM,0.748,178.0,3.4130449664704163
1656,GAM,0.746,179.0,3.403919177790014
2299,GAM,0.746,179.0,3.403919177790014
2450,GAM,0.746,179.0,3.403919177790014
1012,GAM,0.745,182.0,3.399356283449813
2145,GAM,0.744,183.0,3.394793389109612
75,GAM,0.741,184.0,3.3811047060890087
160,GAM,0.741,184.0,3.3811047060890087
427,GAM,0.741,184.0,3.3811047060890087
547,GAM,0.74,187.0,3.3765418117488077
569,GAM,0.74,187.0,3.3765418117488077
1361,GAM,0.74,187.0,3.3765418117488077
2057,GAM,0.739,190.0,3.3719789174086063
183,GAM,0.738,191.0,3.3674160230684054
2290,GAM,0.735,192.0,3.353727340047802
1468,GAM,0.734,193.0,3.349164445707601
2633,GAM,0.733,194.0,3.3446015513673997
351,GAM,0.731,195.0,3.3354757626869977
821,GAM,0.731,195.0,3.3354757626869977
2275,GAM,0.731,195.0,3.3354757626869977
2161,GAM,0.729,198.0,3.3263499740065954
2189,GAM,0.729,198.0,3.3263499740065954
505,GAM,0.728,200.0,3.3217870796663944
1652,GAM,0.728,200.0,3.3217870796663944
1960,GAM,0.728,200.0,3.3217870796663944
2257,GAM,0.728,200.0,3.3217870796663944
1109,GAM,0.727,204.0,3.3172241853261935
1437,GAM,0.726,205.0,3.312661290985992
2515,GAM,0.726,205.0,3.312661290985992
2117,GAM,0.723,207.0,3.2989726079653887
2013,GAM,0.722,208.0,3.2944097136251878
214,GAM,0.721,209.0,3.289846819284987
1549,GAM,0.721,209.0,3.289846819284987
1019,GAM,0.72,211.0,3.285283924944786
1413,GAM,0.72,211.0,3.285283924944786
1238,GAM,0.719,213.0,3.2807210306045844
293,GAM,0.718,214.0,3.2761581362643835
2430,GAM,0.717,215.0,3.2715952419241825
664,GAM,0.715,216.0,3.26246945324378
507,GAM,0.713,217.0,3.2533436645633778
1601,GAM,0.712,218.0,3.248780770223177
2339,GAM,0.712,218.0,3.248780770223177
2092,GAM,0.711,220.0,3.244217875882976
1041,GAM,0.71,221.0,3.239654981542775
2746,GAM,0.71,221.0,3.239654981542775
241,GAM,0.709,223.0,3.2350920872025735
1436,GAM,0.708,224.0,3.2305291928623725
2542,GAM,0.708,224.0,3.2305291928623725
1526,GAM,0.707,226.0,3.2259662985221715
2099,GAM,0.707,226.0,3.2259662985221715
2538,GAM,0.707,226.0,3.2259662985221715
1062,GAM,0.706,229.0,3.22140340418197
2026,GAM,0.706,229.0,3.22140340418197
2456,GAM,0.706,229.0,3.22140340418197
408,GAM,0.705,232.0,3.216840509841769
763,GAM,0.704,233.0,3.212277615501568
1317,GAM,0.703,234.0,3.2077147211613672
2344,GAM,0.702,235.0,3.203151826821166
923,GAM,0.698,236.0,3.1849002494603615
2776,GAM,0.698,236.0,3.1849002494603615
2159,GAM,0.695,238.0,3.171211566439758
146,GAM,0.694,239.0,3.1666486720995572
467,GAM,0.694,239.0,3.1666486720995572
814,GAM,0.694,239.0,3.1666486720995572
688,GAM,0.693,242.0,3.1620857777593563
1825,GAM,0.693,242.0,3.1620857777593563
1879,GAM,0.693,242.0,3.1620857777593563
2084,GAM,0.693,242.0,3.1620857777593563
262,GAM,0.692,246.0,3.157522883419155
996,GAM,0.692,246.0,3.157522883419155
1419,GAM,0.692,246.0,3.157522883419155
1264,GAM,0.691,249.0,3.152959989078954
1584,GAM,0.69,250.0,3.148397094738753
1354,GAM,0.689,251.0,3.1438342003985515
1856,GAM,0.689,251.0,3.1438342003985515
878,GAM,0.688,253.0,3.1392713060583506
1920,GAM,0.688,253.0,3.1392713060583506
168,GAM,0.687,255.0,3.13470841171815
904,GAM,0.687,255.0,3.13470841171815
1502,GAM,0.686,257.0,3.130145517377949
1690,GAM,0.685,258.0,3.1255826230377477
117,GAM,0.684,259.0,3.1210197286975467
1285,GAM,0.683,260.0,3.1164568343573458
410,GAM,0.682,261.0,3.1118939400171444
1627,GAM,0.682,261.0,3.1118939400171444
1523,GAM,0.68,263.0,3.1027681513367424
2152,GAM,0.679,264.0,3.098205256996541
1999,GAM,0.677,265.0,3.089079468316139
2227,GAM,0.676,266.0,3.084516573975938
2295,GAM,0.676,266.0,3.084516573975938
518,GAM,0.675,268.0,3.0799536796357367
850,GAM,0.674,269.0,3.075390785295536
429,GAM,0.672,270.0,3.0662649966151334
1637,GAM,0.672,270.0,3.0662649966151334
1663,GAM,0.672,270.0,3.0662649966151334
82,GAM,0.671,273.0,3.0617021022749324
2273,GAM,0.671,273.0,3.0617021022749324
486,GAM,0.669,275.0,3.05257631359453
2578,GAM,0.669,275.0,3.05257631359453
601,GAM,0.668,277.0,3.048013419254329
740,GAM,0.668,277.0,3.048013419254329
1135,GAM,0.667,279.0,3.043450524914128
1416,GAM,0.667,279.0,3.043450524914128
1849,GAM,0.667,279.0,3.043450524914128
452,GAM,0.665,282.0,3.034324736233726
2455,GAM,0.665,282.0,3.034324736233726
529,GAM,0.664,284.0,3.029761841893525
2356,GAM,0.664,284.0,3.029761841893525
312,GAM,0.663,286.0,3.025198947553324
1190,GAM,0.663,286.0,3.025198947553324
1493,GAM,0.663,286.0,3.025198947553324
334,GAM,0.658,289.0,3.002384475852318
1073,GAM,0.658,289.0,3.002384475852318
1233,GAM,0.658,289.0,3.002384475852318
2612,GAM,0.658,289.0,3.002384475852318
1220,GAM,0.657,293.0,2.997821581512117
959,GAM,0.656,294.0,2.9932586871719162
1033,GAM,0.656,294.0,2.9932586871719162
1356,GAM,0.656,294.0,2.9932586871719162
940,GAM,0.655,297.0,2.988695792831715
2679,GAM,0.655,297.0,2.988695792831715
2566,GAM,0.653,299.0,2.979570004151313
1772,GAM,0.652,300.0,2.9750071098111115
2090,GAM,0.652,300.0,2.9750071098111115
1118,GAM,0.651,302.0,2.9704442154709105
2305,GAM,0.651,302.0,2.9704442154709105
753,GAM,0.65,304.0,2.9658813211307096
1923,GAM,0.65,304.0,2.9658813211307096
2394,GAM,0.65,304.0,2.9658813211307096
874,GAM,0.645,307.0,2.943066849429704
2010,GAM,0.645,307.0,2.943066849429704
38,GAM,0.64,309.0,2.9202523777286986
843,GAM,0.64,309.0,2.9202523777286986
1122,GAM,0.64,309.0,2.9202523777286986
1779,GAM,0.64,309.0,2.9202523777286986
877,GAM,0.639,313.0,2.915689483388497
2474,GAM,0.637,314.0,2.9065636947080953
358,GAM,0.636,315.0,2.9020008003678943
2063,GAM,0.634,316.0,2.892875011687492
920,GAM,0.632,317.0,2.8837492230070896
1754,GAM,0.632,317.0,2.8837492230070896
1715,GAM,0.63,319.0,2.8746234343266877
837,GAM,0.628,320.0,2.8654976456462853
52,GAM,0.627,321.0,2.8609347513060843
714,GAM,0.626,322.0,2.8563718569658834
1250,GAM,0.626,322.0,2.8563718569658834
797,GAM,0.624,324.0,2.847246068285481
1607,GAM,0.623,325.0,2.84268317394528
1922,GAM,0.622,326.0,2.8381202796050786
1147,GAM,0.621,327.0,2.8335573852648777
74,GAM,0.619,328.0,2.8244315965844757
381,GAM,0.619,328.0,2.8244315965844757
1688,GAM,0.619,328.0,2.8244315965844757
1647,GAM,0.618,331.0,2.8198687022442743
2389,GAM,0.615,332.0,2.806180019223671
1125,GAM,0.614,333.0,2.80161712488347
1501,GAM,0.614,333.0,2.80161712488347
382,GAM,0.613,335.0,2.797054230543269
2368,GAM,0.612,336.0,2.7924913362030677
2576,GAM,0.612,336.0,2.7924913362030677
937,GAM,0.611,338.0,2.7879284418628667
1448,GAM,0.611,338.0,2.7879284418628667
405,GAM,0.61,340.0,2.7833655475226657
509,GAM,0.61,340.0,2.7833655475226657
1088,GAM,0.61,340.0,2.7833655475226657
1522,GAM,0.61,340.0,2.7833655475226657
552,GAM,0.609,344.0,2.7788026531824648
1093,GAM,0.609,344.0,2.7788026531824648
2475,GAM,0.609,344.0,2.7788026531824648
2600,GAM,0.609,344.0,2.7788026531824648
137,GAM,0.608,348.0,2.7742397588422634
1639,GAM,0.608,348.0,2.7742397588422634
2665,GAM,0.608,348.0,2.7742397588422634
424,GAM,0.607,351.0,2.7696768645020624
816,GAM,0.607,351.0,2.7696768645020624
979,GAM,0.607,351.0,2.7696768645020624
1957,GAM,0.605,354.0,2.76055107582166
1912,GAM,0.604,355.0,2.755988181481459
2757,GAM,0.603,356.0,2.751425287141258
1929,GAM,0.601,357.0,2.7422994984608557
2211,GAM,0.601,357.0,2.7422994984608557
170,GAM,0.6,359.0,2.737736604120655
1390,GAM,0.6,359.0,2.737736604120655
1263,GAM,0.599,361.0,2.733173709780454
300,GAM,0.598,362.0,2.7286108154402524
925,GAM,0.598,362.0,2.7286108154402524
2762,GAM,0.598,362.0,2.7286108154402524
59,GAM,0.597,365.0,2.7240479211000515
1080,GAM,0.597,365.0,2.7240479211000515
1644,GAM,0.597,365.0,2.7240479211000515
2052,GAM,0.596,368.0,2.7194850267598505
1107,GAM,0.595,369.0,2.714922132419649
2106,GAM,0.595,369.0,2.714922132419649
2659,GAM,0.595,369.0,2.714922132419649
2703,GAM,0.595,369.0,2.714922132419649
2733,GAM,0.595,369.0,2.714922132419649
2677,GAM,0.594,374.0,2.710359238079448
2255,GAM,0.593,375.0,2.705796343739247
2157,GAM,0.592,376.0,2.7012334493990457
2495,GAM,0.592,376.0,2.7012334493990457
586,GAM,0.591,378.0,2.696670555058845
1861,GAM,0.59,379.0,2.692107660718644
1913,GAM,0.59,379.0,2.692107660718644
2632,GAM,0.59,379.0,2.692107660718644
1243,GAM,0.588,382.0,2.6829818720382415
1460,GAM,0.588,382.0,2.6829818720382415
176,GAM,0.587,384.0,2.6784189776980405
825,GAM,0.587,384.0,2.6784189776980405
339,GAM,0.586,386.0,2.6738560833578395
899,GAM,0.586,386.0,2.6738560833578395
1623,GAM,0.586,386.0,2.6738560833578395
1855,GAM,0.586,386.0,2.6738560833578395
1669,GAM,0.585,390.0,2.669293189017638
1674,GAM,0.585,390.0,2.669293189017638
1932,GAM,0.585,390.0,2.669293189017638
1689,GAM,0.584,393.0,2.664730294677437
2054,GAM,0.584,393.0,2.664730294677437
2630,GAM,0.584,393.0,2.664730294677437
371,GAM,0.583,396.0,2.660167400337236
51,GAM,0.582,397.0,2.655604505997035
1625,GAM,0.582,397.0,2.655604505997035
1226,GAM,0.58,399.0,2.646478717316633
454,GAM,0.579,400.0,2.641915822976432
1344,GAM,0.579,400.0,2.641915822976432
2319,GAM,0.579,400.0,2.641915822976432
1445,GAM,0.578,403.0,2.6373529286362305
1043,GAM,0.577,404.0,2.6327900342960295
2266,GAM,0.577,404.0,2.6327900342960295
2660,GAM,0.577,404.0,2.6327900342960295
746,GAM,0.576,407.0,2.6282271399558286
1084,GAM,0.575,408.0,2.623664245615627
277,GAM,0.574,409.0,2.619101351275426
630,GAM,0.574,409.0,2.619101351275426
997,GAM,0.574,409.0,2.619101351275426
2096,GAM,0.574,409.0,2.619101351275426
