Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
539,GAM,1.523,1.0,7.4685856348246045
900,GAM,1.507,2.0,7.390123802810689
527,GAM,1.466,3.0,7.18906535827503
522,GAM,1.461,4.0,7.164546035770682
2300,GAM,1.422,5.0,6.973295320236762
96,GAM,1.417,6.0,6.9487759977324135
2188,GAM,1.417,6.0,6.9487759977324135
2085,GAM,1.38,8.0,6.767333011200233
2318,GAM,1.379,9.0,6.762429146699363
1129,GAM,1.362,10.0,6.679063450184578
1749,GAM,1.353,11.0,6.63492866967675
2004,GAM,1.353,11.0,6.63492866967675
570,GAM,1.349,13.0,6.615313211673271
2724,GAM,1.348,14.0,6.610409347172402
294,GAM,1.344,15.0,6.590793889168923
1169,GAM,1.285,16.0,6.301465883617608
2583,GAM,1.283,17.0,6.2916581546158685
2486,GAM,1.263,18.0,6.193580864598474
1837,GAM,1.235,19.0,6.056272658574122
2029,GAM,1.233,20.0,6.046464929572383
511,GAM,1.219,21.0,5.977810826560206
2177,GAM,1.208,22.0,5.923868317050639
748,GAM,1.195,23.0,5.860118078539332
318,GAM,1.19,24.0,5.835598756034983
84,GAM,1.178,25.0,5.776752382024546
2158,GAM,1.178,25.0,5.776752382024546
307,GAM,1.175,27.0,5.762040788521937
1697,GAM,1.168,28.0,5.727713737015849
606,GAM,1.153,29.0,5.654155769502803
1172,GAM,1.15,30.0,5.639444176000194
100,GAM,1.145,31.0,5.614924853495846
1910,GAM,1.143,32.0,5.6051171244941065
127,GAM,1.135,33.0,5.565886208487148
1423,GAM,1.107,34.0,5.428578002462795
1371,GAM,1.101,35.0,5.399154815457577
2404,GAM,1.078,36.0,5.286365931937573
2259,GAM,1.071,37.0,5.252038880431485
2584,GAM,1.064,38.0,5.217711828925397
1758,GAM,1.062,39.0,5.207904099923658
2047,GAM,1.048,40.0,5.139249996911482
1185,GAM,1.045,41.0,5.124538403408872
1972,GAM,1.032,42.0,5.0607881648975654
1009,GAM,1.019,43.0,4.997037926386258
1530,GAM,1.013,44.0,4.96761473938104
1121,GAM,1.008,45.0,4.943095416876692
1885,GAM,1.008,45.0,4.943095416876692
2209,GAM,1.008,45.0,4.943095416876692
2436,GAM,1.001,48.0,4.908768365370603
1681,GAM,1.0,49.0,4.903864500869734
425,GAM,0.986,50.0,4.835210397857558
1649,GAM,0.986,50.0,4.835210397857558
2274,GAM,0.97,52.0,4.756748565843642
1692,GAM,0.967,53.0,4.742036972341032
220,GAM,0.965,54.0,4.732229243339293
1360,GAM,0.961,55.0,4.712613785335814
1476,GAM,0.96,56.0,4.707709920834945
1070,GAM,0.957,57.0,4.692998327332336
885,GAM,0.955,58.0,4.6831905983305955
1597,GAM,0.953,59.0,4.673382869328856
2690,GAM,0.953,59.0,4.673382869328856
149,GAM,0.952,61.0,4.6684790048279865
1853,GAM,0.95,62.0,4.658671275826247
1355,GAM,0.944,63.0,4.629248088821028
1729,GAM,0.94,64.0,4.60963263081755
2648,GAM,0.94,64.0,4.60963263081755
740,GAM,0.937,66.0,4.594921037314941
1484,GAM,0.934,67.0,4.580209443812332
476,GAM,0.929,68.0,4.5556901213079835
1663,GAM,0.922,69.0,4.521363069801895
1871,GAM,0.921,70.0,4.516459205301025
2295,GAM,0.919,71.0,4.506651476299286
241,GAM,0.912,72.0,4.4723244247931975
1428,GAM,0.911,73.0,4.467420560292328
70,GAM,0.903,74.0,4.42818964428537
679,GAM,0.9,75.0,4.413478050782761
1412,GAM,0.896,76.0,4.393862592779282
1572,GAM,0.896,76.0,4.393862592779282
183,GAM,0.892,78.0,4.3742471347758025
2339,GAM,0.886,79.0,4.344823947770585
2578,GAM,0.884,80.0,4.335016218768845
2689,GAM,0.884,80.0,4.335016218768845
2443,GAM,0.883,82.0,4.330112354267976
1114,GAM,0.881,83.0,4.320304625266235
1377,GAM,0.877,84.0,4.300689167262757
1012,GAM,0.87,85.0,4.266362115756668
1406,GAM,0.864,86.0,4.23693892875145
1243,GAM,0.859,87.0,4.212419606247101
168,GAM,0.858,88.0,4.207515741746231
951,GAM,0.858,88.0,4.207515741746231
818,GAM,0.857,90.0,4.202611877245362
2110,GAM,0.855,91.0,4.1928041482436225
844,GAM,0.852,92.0,4.1780925547410135
297,GAM,0.851,93.0,4.173188690240144
1314,GAM,0.847,94.0,4.153573232236664
761,GAM,0.844,95.0,4.138861638734055
1010,GAM,0.843,96.0,4.133957774233186
2076,GAM,0.84,97.0,4.119246180730577
288,GAM,0.838,98.0,4.109438451728837
410,GAM,0.837,99.0,4.104534587227967
249,GAM,0.835,100.0,4.0947268582262275
2344,GAM,0.835,100.0,4.0947268582262275
2052,GAM,0.832,102.0,4.0800152647236185
865,GAM,0.829,103.0,4.0653036712210096
39,GAM,0.828,104.0,4.06039980672014
1025,GAM,0.823,105.0,4.035880484215791
1652,GAM,0.822,106.0,4.030976619714921
837,GAM,0.821,107.0,4.026072755214051
1142,GAM,0.82,108.0,4.021168890713182
1503,GAM,0.82,108.0,4.021168890713182
2284,GAM,0.817,110.0,4.006457297210573
2290,GAM,0.814,111.0,3.9917457037079633
2422,GAM,0.814,111.0,3.9917457037079633
276,GAM,0.813,113.0,3.9868418392070937
638,GAM,0.813,113.0,3.9868418392070937
1413,GAM,0.813,113.0,3.9868418392070937
2731,GAM,0.813,113.0,3.9868418392070937
636,GAM,0.808,117.0,3.9623225167027454
1192,GAM,0.806,118.0,3.952514787701006
255,GAM,0.805,119.0,3.947610923200136
775,GAM,0.804,120.0,3.9427070586992663
505,GAM,0.803,121.0,3.9378031941983966
815,GAM,0.802,122.0,3.932899329697527
1040,GAM,0.802,122.0,3.932899329697527
1011,GAM,0.799,124.0,3.9181877361949176
1518,GAM,0.798,125.0,3.913283871694048
2509,GAM,0.796,126.0,3.9034761426923086
2432,GAM,0.793,127.0,3.888764549189699
2022,GAM,0.792,128.0,3.8838606846888295
2149,GAM,0.788,129.0,3.8642452266853504
2261,GAM,0.788,129.0,3.8642452266853504
306,GAM,0.786,131.0,3.854437497683611
371,GAM,0.786,131.0,3.854437497683611
320,GAM,0.781,133.0,3.8299181751792624
959,GAM,0.781,133.0,3.8299181751792624
2161,GAM,0.778,135.0,3.8152065816766534
1354,GAM,0.776,136.0,3.8053988526749136
547,GAM,0.775,137.0,3.800494988174044
581,GAM,0.774,138.0,3.7955911236731743
160,GAM,0.771,139.0,3.780879530170565
1892,GAM,0.771,139.0,3.780879530170565
2160,GAM,0.768,141.0,3.766167936667956
688,GAM,0.761,142.0,3.731840885161868
339,GAM,0.759,143.0,3.722033156160128
1601,GAM,0.755,144.0,3.702417698156649
1096,GAM,0.754,145.0,3.6975138336557793
1255,GAM,0.754,145.0,3.6975138336557793
2255,GAM,0.754,145.0,3.6975138336557793
970,GAM,0.753,148.0,3.6926099691549097
1931,GAM,0.752,149.0,3.68770610465404
1361,GAM,0.751,150.0,3.6828022401531704
1469,GAM,0.751,150.0,3.6828022401531704
