Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
522,GAM,1.9,1.0,8.816980003180367
96,GAM,1.816,2.0,8.427176676723972
2300,GAM,1.741,3.0,8.079137992387906
2188,GAM,1.74,4.0,8.074497476596758
2110,GAM,1.525,5.0,7.0767865815000315
900,GAM,1.471,6.0,6.826198728778063
1009,GAM,1.457,7.0,6.761231507701998
1972,GAM,1.447,8.0,6.714826349790522
2274,GAM,1.412,9.0,6.5524082971003565
1129,GAM,1.352,10.0,6.273977349631504
1910,GAM,1.352,10.0,6.273977349631504
2259,GAM,1.344,12.0,6.236853223302323
1749,GAM,1.33,13.0,6.171886002226257
2318,GAM,1.322,14.0,6.134761875897077
1010,GAM,1.3,15.0,6.03267052849183
2004,GAM,1.279,16.0,5.9352196968777315
2085,GAM,1.276,17.0,5.921298149504289
2541,GAM,1.272,18.0,5.902736086339699
955,GAM,1.253,19.0,5.814566286307895
1885,GAM,1.212,20.0,5.624305138870845
606,GAM,1.207,21.0,5.601102559915107
84,GAM,1.206,22.0,5.596462044123959
748,GAM,1.193,23.0,5.536135338839042
2404,GAM,1.18,24.0,5.475808633554123
2724,GAM,1.179,25.0,5.471168117762976
1530,GAM,1.174,26.0,5.447965538807237
2584,GAM,1.17,27.0,5.429403475642647
2177,GAM,1.137,28.0,5.2762664545347775
1572,GAM,1.132,29.0,5.2530638755790395
193,GAM,1.129,30.0,5.239142328205597
2651,GAM,1.125,31.0,5.220580265041007
1169,GAM,1.121,32.0,5.202018201876417
761,GAM,1.113,33.0,5.164894075547236
2158,GAM,1.109,34.0,5.146332012382646
1680,GAM,1.105,35.0,5.127769949218056
1758,GAM,1.105,35.0,5.127769949218056
1012,GAM,1.1,37.0,5.104567370262318
1484,GAM,1.099,38.0,5.09992685447117
1649,GAM,1.092,39.0,5.067443243933138
100,GAM,1.091,40.0,5.06280272814199
1377,GAM,1.08,41.0,5.011757054439367
1185,GAM,1.079,42.0,5.007116538648219
1778,GAM,1.077,43.0,4.997835507065924
294,GAM,1.073,44.0,4.9792734439013335
425,GAM,1.072,45.0,4.974632928110187
556,GAM,1.069,46.0,4.960711380736743
1697,GAM,1.066,47.0,4.946789833363301
