Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.102,1.0,10.075348179210218
1530,GAM,2.059,2.0,9.86923972454512
2404,GAM,1.975,3.0,9.466609254966786
2436,GAM,1.725,4.0,8.268304285983648
2300,GAM,1.562,5.0,7.487009446206642
1910,GAM,1.559,6.0,7.472629786578844
96,GAM,1.492,7.0,7.151484054891363
2584,GAM,1.466,8.0,7.026860338117117
522,GAM,1.451,9.0,6.954962039978129
2188,GAM,1.437,10.0,6.887856961715073
2177,GAM,1.424,11.0,6.82554510332795
1129,GAM,1.376,12.0,6.5954705492831875
307,GAM,1.331,13.0,6.379775654866223
294,GAM,1.302,14.0,6.2407722784641795
2158,GAM,1.263,15.0,6.053836703302809
2318,GAM,1.262,16.0,6.049043483426877
1697,GAM,1.228,17.0,5.8860740076451705
1837,GAM,1.218,18.0,5.838141808885845
2583,GAM,1.205,19.0,5.775829950498722
193,GAM,1.196,20.0,5.7326909716153285
2085,GAM,1.195,21.0,5.7278977517393965
100,GAM,1.194,22.0,5.723104531863464
539,GAM,1.171,23.0,5.612860474717015
1009,GAM,1.164,24.0,5.579307935585487
1749,GAM,1.157,25.0,5.545755396453959
2724,GAM,1.154,26.0,5.531375736826162
1681,GAM,1.148,27.0,5.502616417570566
2004,GAM,1.144,28.0,5.483443538066836
748,GAM,1.143,29.0,5.478650318190904
1972,GAM,1.131,30.0,5.421131679679713
2274,GAM,1.124,31.0,5.387579140548186
2648,GAM,1.107,32.0,5.306094402657332
1892,GAM,1.078,33.0,5.167091026255289
1423,GAM,1.075,34.0,5.15271136662749
1729,GAM,1.071,35.0,5.13353848712376
2110,GAM,1.065,36.0,5.104779167868164
2130,GAM,1.063,37.0,5.0951927281163
1476,GAM,1.045,38.0,5.008914770349514
1360,GAM,1.044,39.0,5.004121550473582
1377,GAM,1.039,40.0,4.9801554510939186
1010,GAM,1.03,41.0,4.937016472210526
2259,GAM,1.016,42.0,4.86991139394747
955,GAM,1.014,43.0,4.860324954195605
740,GAM,1.013,44.0,4.855531734319672
527,GAM,1.005,45.0,4.817185975312212
287,GAM,1.004,46.0,4.81239275543628
815,GAM,1.001,47.0,4.798013095808481
951,GAM,0.994,48.0,4.764460556676954
761,GAM,0.993,49.0,4.759667336801021
2690,GAM,0.992,50.0,4.754874116925089
2538,GAM,0.98,51.0,4.697355478413898
220,GAM,0.968,52.0,4.639836839902707
318,GAM,0.968,52.0,4.639836839902707
1040,GAM,0.966,54.0,4.630250400150842
2295,GAM,0.964,55.0,4.620663960398978
2689,GAM,0.963,56.0,4.615870740523045
1412,GAM,0.96,57.0,4.601491080895247
1503,GAM,0.959,58.0,4.596697861019314
1371,GAM,0.958,59.0,4.591904641143382
255,GAM,0.951,60.0,4.558352102011854
636,GAM,0.946,61.0,4.534386002632191
2541,GAM,0.941,62.0,4.5104199032525285
2443,GAM,0.934,63.0,4.476867364121001
1169,GAM,0.933,64.0,4.472074144245068
1871,GAM,0.929,65.0,4.452901264741339
2290,GAM,0.929,65.0,4.452901264741339
2047,GAM,0.926,67.0,4.438521605113541
885,GAM,0.923,68.0,4.424141945485743
1070,GAM,0.923,68.0,4.424141945485743
2422,GAM,0.923,68.0,4.424141945485743
2209,GAM,0.922,71.0,4.419348725609811
570,GAM,0.919,72.0,4.404969065982013
679,GAM,0.907,73.0,4.3474504274708226
1406,GAM,0.905,74.0,4.337863987718957
149,GAM,0.902,75.0,4.323484328091159
2029,GAM,0.895,76.0,4.289931788959632
2339,GAM,0.894,77.0,4.285138569083699
1597,GAM,0.891,78.0,4.2707589094559015
127,GAM,0.89,79.0,4.265965689579969
1778,GAM,0.89,79.0,4.265965689579969
476,GAM,0.889,81.0,4.261172469704037
1885,GAM,0.885,82.0,4.241999590200306
2731,GAM,0.881,83.0,4.222826710696576
2199,GAM,0.873,84.0,4.184480951689116
1172,GAM,0.868,85.0,4.160514852309452
2022,GAM,0.864,86.0,4.141341972805723
2030,GAM,0.864,86.0,4.141341972805723
70,GAM,0.859,88.0,4.1173758734260595
1277,GAM,0.854,89.0,4.093409774046397
970,GAM,0.851,90.0,4.079030114418599
556,GAM,0.85,91.0,4.074236894542667
714,GAM,0.849,92.0,4.069443674666734
249,GAM,0.848,93.0,4.064650454790802
861,GAM,0.847,94.0,4.059857234914869
1999,GAM,0.842,95.0,4.0358911355352065
581,GAM,0.841,96.0,4.031097915659274
1484,GAM,0.841,96.0,4.031097915659274
664,GAM,0.836,98.0,4.007131816279611
1584,GAM,0.833,99.0,3.992752156651813
638,GAM,0.832,100.0,3.9879589367758808
2430,GAM,0.832,100.0,3.9879589367758808
2149,GAM,0.831,102.0,3.9831657168999484
302,GAM,0.83,103.0,3.9783724970240155
2432,GAM,0.829,104.0,3.973579277148083
1025,GAM,0.828,105.0,3.9687860572721507
84,GAM,0.827,106.0,3.963992837396218
