Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2648,GAM,1.941,1.0,9.772405614590928
900,GAM,1.584,2.0,7.975007982231855
2177,GAM,1.544,3.0,7.773618891771454
539,GAM,1.542,4.0,7.763549437248434
2300,GAM,1.501,5.0,7.5571256195265235
522,GAM,1.416,6.0,7.1291738022981725
294,GAM,1.326,7.0,6.676048348762272
318,GAM,1.309,8.0,6.590457985316601
1910,GAM,1.277,9.0,6.4293467129482815
96,GAM,1.26,10.0,6.343756349502612
2188,GAM,1.243,11.0,6.258165986056942
1129,GAM,1.227,12.0,6.177610349872782
527,GAM,1.188,13.0,5.98125598667389
1837,GAM,1.176,14.0,5.920839259535771
748,GAM,1.17,15.0,5.89063089596671
476,GAM,1.168,16.0,5.880561441443691
2583,GAM,1.164,17.0,5.86042253239765
2584,GAM,1.142,18.0,5.74965853264443
1412,GAM,1.135,19.0,5.714415441813861
2047,GAM,1.132,20.0,5.699311260029329
1697,GAM,1.12,21.0,5.638894532891211
511,GAM,1.118,22.0,5.628825078368191
127,GAM,1.105,23.0,5.56337362396856
307,GAM,1.101,24.0,5.54323471492252
1371,GAM,1.098,25.0,5.528130533137991
2158,GAM,1.092,26.0,5.49792216956893
1360,GAM,1.078,27.0,5.42743598790779
1423,GAM,1.074,28.0,5.40729707886175
1040,GAM,1.069,29.0,5.3821234425541995
1169,GAM,1.061,30.0,5.3418456244621195
1476,GAM,1.06,31.0,5.33681089720061
2110,GAM,1.059,32.0,5.3317761699391
100,GAM,1.049,33.0,5.281428897323999
1681,GAM,1.024,34.0,5.155560715786249
570,GAM,1.021,35.0,5.140456534001719
84,GAM,1.002,36.0,5.044796716033029
425,GAM,1.002,36.0,5.044796716033029
193,GAM,0.998,38.0,5.024657806986989
885,GAM,0.998,38.0,5.024657806986989
1354,GAM,0.995,40.0,5.009553625202459
2209,GAM,0.995,40.0,5.009553625202459
1185,GAM,0.993,42.0,4.999484170679439
1597,GAM,0.992,43.0,4.994449443417929
1172,GAM,0.987,44.0,4.969275807110379
1649,GAM,0.987,44.0,4.969275807110379
