Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2300,GAM,2.265,1.0,10.06060155241844
900,GAM,2.169,2.0,9.634191950196731
1697,GAM,1.786,3.0,7.932995307999706
307,GAM,1.772,4.0,7.870810574342373
1910,GAM,1.699,5.0,7.546561605986282
1169,GAM,1.571,6.0,6.97801546969067
1423,GAM,1.552,7.0,6.89362190258429
1681,GAM,1.551,8.0,6.889180135894481
294,GAM,1.499,9.0,6.6582082680243895
522,GAM,1.492,10.0,6.627115901195722
2085,GAM,1.474,11.0,6.547164100779153
2209,GAM,1.469,12.0,6.524955267330105
2724,GAM,1.463,13.0,6.498304667191248
96,GAM,1.452,14.0,6.449445233603344
2318,GAM,1.439,15.0,6.391702266635821
1129,GAM,1.436,16.0,6.3783769665663925
1371,GAM,1.43,17.0,6.351726366427536
1377,GAM,1.424,18.0,6.325075766288679
2004,GAM,1.412,19.0,6.271774566010965
2188,GAM,1.404,20.0,6.236240432492489
2404,GAM,1.403,21.0,6.23179866580268
1837,GAM,1.386,22.0,6.156288632075919
815,GAM,1.362,23.0,6.049686231520493
1749,GAM,1.352,24.0,6.005268564622398
636,GAM,1.337,25.0,5.938642064275255
1530,GAM,1.334,26.0,5.925316764205827
318,GAM,1.321,27.0,5.867573797238304
1729,GAM,1.311,28.0,5.823156130340209
2177,GAM,1.284,29.0,5.703228429715354
2584,GAM,1.275,30.0,5.663252529507068
1360,GAM,1.262,31.0,5.605509562539545
748,GAM,1.257,32.0,5.583300729090498
2436,GAM,1.245,33.0,5.529999528812785
1476,GAM,1.229,34.0,5.458931261775834
306,GAM,1.208,35.0,5.365654161289834
1892,GAM,1.192,36.0,5.294585894252883
1469,GAM,1.187,37.0,5.272377060803836
1010,GAM,1.186,38.0,5.267935294114026
1040,GAM,1.172,39.0,5.205750560456694
2541,GAM,1.153,40.0,5.121356993350314
1121,GAM,1.146,41.0,5.090264626521647
581,GAM,1.139,42.0,5.059172259692981
539,GAM,1.138,43.0,5.054730493003172
84,GAM,1.131,44.0,5.023638126174506
1484,GAM,1.128,45.0,5.010312826105077
476,GAM,1.125,46.0,4.996987526035649
2047,GAM,1.119,47.0,4.970336925896792
2583,GAM,1.115,48.0,4.952569859137554
1142,GAM,1.113,49.0,4.943686325757935
1793,GAM,1.11,50.0,4.930361025688507
2731,GAM,1.107,51.0,4.917035725619078
679,GAM,1.105,52.0,4.908152192239459
2158,GAM,1.098,53.0,4.877059825410794
1649,GAM,1.095,54.0,4.863734525341365
437,GAM,1.093,55.0,4.8548509919617455
606,GAM,1.091,56.0,4.845967458582127
1972,GAM,1.073,57.0,4.766015658165556
193,GAM,1.072,58.0,4.761573891475748
1572,GAM,1.071,59.0,4.7571321247859375
1009,GAM,1.059,60.0,4.703830924508224
70,GAM,1.054,61.0,4.681622091059177
425,GAM,1.047,62.0,4.65052972423051
2690,GAM,1.047,62.0,4.65052972423051
2432,GAM,1.039,64.0,4.614995590712034
2274,GAM,1.036,65.0,4.601670290642606
288,GAM,1.032,66.0,4.583903223883369
1070,GAM,1.029,67.0,4.57057792381394
1758,GAM,1.029,67.0,4.57057792381394
1871,GAM,1.025,69.0,4.552810857054702
149,GAM,1.024,70.0,4.548369090364893
1185,GAM,1.021,71.0,4.535043790295464
