Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.94,1.0,9.068568471842612
1910,GAM,1.692,2.0,7.9092875537926295
1530,GAM,1.628,3.0,7.61011828461844
2584,GAM,1.554,4.0,7.264203817135784
96,GAM,1.526,5.0,7.133317261872076
1749,GAM,1.517,6.0,7.091246583394455
522,GAM,1.486,7.0,6.946336468638208
2085,GAM,1.485,8.0,6.941661948807361
2004,GAM,1.477,9.0,6.904265790160587
2188,GAM,1.464,10.0,6.84349703235958
2404,GAM,1.463,11.0,6.838822512528734
2318,GAM,1.445,12.0,6.7546811555734925
2300,GAM,1.44,13.0,6.7313085564192585
1697,GAM,1.427,14.0,6.670539798618252
2724,GAM,1.416,15.0,6.619120080478938
307,GAM,1.404,16.0,6.563025842508777
193,GAM,1.372,17.0,6.413441207921683
1681,GAM,1.328,18.0,6.2077623353644285
1169,GAM,1.312,19.0,6.132970018070881
1885,GAM,1.295,20.0,6.053503180946486
1972,GAM,1.261,21.0,5.894569506697698
2130,GAM,1.26,22.0,5.889894986866851
1009,GAM,1.259,23.0,5.885220467036004
2274,GAM,1.24,24.0,5.796404590249917
2110,GAM,1.207,25.0,5.642145435831976
1729,GAM,1.199,26.0,5.604749277185203
748,GAM,1.191,27.0,5.567353118538429
1371,GAM,1.19,28.0,5.562678598707582
1649,GAM,1.183,29.0,5.529956959891655
100,GAM,1.172,30.0,5.478537241752341
1129,GAM,1.162,31.0,5.431792043443874
2486,GAM,1.144,32.0,5.347650686488633
2436,GAM,1.14,33.0,5.328952607165246
2158,GAM,1.121,34.0,5.2401367303791595
84,GAM,1.11,35.0,5.188717012239846
1423,GAM,1.094,36.0,5.113924694946299
1360,GAM,1.087,37.0,5.081203056130371
1476,GAM,1.086,38.0,5.0765285362995245
1484,GAM,1.085,39.0,5.071854016468677
2030,GAM,1.08,40.0,5.048481417314445
1121,GAM,1.077,41.0,5.034457857821904
606,GAM,1.069,42.0,4.997061699175131
511,GAM,1.064,43.0,4.973689100020898
581,GAM,1.064,43.0,4.973689100020898
1040,GAM,1.058,45.0,4.945641981035817
1172,GAM,1.057,46.0,4.94096746120497
1572,GAM,1.057,46.0,4.94096746120497
2209,GAM,1.057,46.0,4.94096746120497
1345,GAM,1.049,49.0,4.903571302558196
425,GAM,1.047,50.0,4.894222262896503
476,GAM,1.041,51.0,4.8661751439114225
2259,GAM,1.039,52.0,4.856826104249729
679,GAM,1.033,53.0,4.828778985264648
1428,GAM,1.031,54.0,4.8194299456029555
1837,GAM,1.029,55.0,4.810080905941262
527,GAM,1.022,56.0,4.777359267125335
294,GAM,1.017,57.0,4.753986667971101
2583,GAM,1.015,58.0,4.744637628309408
287,GAM,1.003,59.0,4.688543390339247
70,GAM,0.998,60.0,4.665170791185014
318,GAM,0.995,61.0,4.651147231692474
2177,GAM,0.986,62.0,4.609076553214853
1871,GAM,0.984,63.0,4.599727513553161
297,GAM,0.982,64.0,4.590378473891467
955,GAM,0.981,65.0,4.58570395406062
539,GAM,0.971,66.0,4.538958755752153
761,GAM,0.962,67.0,4.496888077274533
1412,GAM,0.962,67.0,4.496888077274533
220,GAM,0.956,69.0,4.468840958289452
951,GAM,0.953,70.0,4.454817398796912
740,GAM,0.952,71.0,4.450142878966066
1597,GAM,0.95,72.0,4.440793839304372
1243,GAM,0.949,73.0,4.436119319473526
143,GAM,0.942,74.0,4.403397680657599
2689,GAM,0.941,75.0,4.398723160826751
1377,GAM,0.938,76.0,4.384699601334211
2290,GAM,0.929,77.0,4.3426289228565915
2275,GAM,0.927,78.0,4.333279883194898
35,GAM,0.926,79.0,4.328605363364051
149,GAM,0.925,80.0,4.323930843533205
1503,GAM,0.918,81.0,4.291209204717278
964,GAM,0.91,82.0,4.253813046070504
1558,GAM,0.91,82.0,4.253813046070504
818,GAM,0.907,84.0,4.239789486577964
1758,GAM,0.901,85.0,4.211742367592883
2295,GAM,0.901,85.0,4.211742367592883
636,GAM,0.899,87.0,4.2023933279311905
885,GAM,0.898,88.0,4.197718808100343
2541,GAM,0.898,88.0,4.197718808100343
69,GAM,0.897,90.0,4.193044288269497
1614,GAM,0.895,91.0,4.183695248607804
160,GAM,0.891,92.0,4.164997169284416
1825,GAM,0.888,93.0,4.150973609791876
2047,GAM,0.885,94.0,4.136950050299336
2161,GAM,0.883,95.0,4.127601010637643
1010,GAM,0.882,96.0,4.122926490806796
2758,GAM,0.876,97.0,4.094879371821716
1700,GAM,0.871,98.0,4.071506772667482
638,GAM,0.869,99.0,4.0621577330057885
815,GAM,0.869,99.0,4.0621577330057885
878,GAM,0.861,101.0,4.024761574359015
1361,GAM,0.859,102.0,4.0154125346973215
775,GAM,0.856,103.0,4.001388975204781
2076,GAM,0.856,103.0,4.001388975204781
1185,GAM,0.852,105.0,3.9826908958813947
1004,GAM,0.849,106.0,3.9686673363888545
2443,GAM,0.847,107.0,3.959318296727161
306,GAM,0.845,108.0,3.949969257065468
2422,GAM,0.845,108.0,3.949969257065468
2456,GAM,0.845,108.0,3.949969257065468
797,GAM,0.843,111.0,3.9406202174037746
2708,GAM,0.839,112.0,3.9219221380803875
484,GAM,0.838,113.0,3.917247618249541
1931,GAM,0.838,113.0,3.917247618249541
127,GAM,0.837,115.0,3.912573098418694
570,GAM,0.836,116.0,3.9078985785878473
1469,GAM,0.832,117.0,3.8892004992644607
255,GAM,0.831,118.0,3.8845259794336138
351,GAM,0.829,119.0,3.8751769397719205
556,GAM,0.829,119.0,3.8751769397719205
1413,GAM,0.829,119.0,3.8751769397719205
