Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.088,1.0,9.809954181226027
1910,GAM,1.68,2.0,7.893066582595653
2300,GAM,1.616,3.0,7.592378331830105
522,GAM,1.517,4.0,7.127251193927147
294,GAM,1.485,5.0,6.976907068544373
96,GAM,1.44,6.0,6.765485642224846
539,GAM,1.428,7.0,6.709106595206305
2188,GAM,1.391,8.0,6.535271200232472
527,GAM,1.388,9.0,6.521176438477837
1129,GAM,1.361,10.0,6.3943235826861216
1837,GAM,1.33,11.0,6.24867771122156
1697,GAM,1.303,12.0,6.121824855429843
2110,GAM,1.295,13.0,6.084238824084149
2177,GAM,1.291,14.0,6.065445808411303
2583,GAM,1.26,15.0,5.91979993694674
606,GAM,1.257,16.0,5.905705175192105
885,GAM,1.253,17.0,5.886912159519258
570,GAM,1.252,18.0,5.882213905601047
2541,GAM,1.24,19.0,5.825834858582506
2404,GAM,1.227,20.0,5.764757557645755
307,GAM,1.22,21.0,5.731869780218272
84,GAM,1.216,22.0,5.713076764545425
1681,GAM,1.21,23.0,5.684887241036155
2199,GAM,1.203,24.0,5.651999463608673
1572,GAM,1.187,25.0,5.576827400917287
1749,GAM,1.171,26.0,5.501655338225899
2318,GAM,1.153,27.0,5.4170867676980885
1530,GAM,1.132,28.0,5.318423435415642
39,GAM,1.129,29.0,5.304328673661008
748,GAM,1.129,29.0,5.304328673661008
1096,GAM,1.125,31.0,5.285535657988161
1169,GAM,1.124,32.0,5.28083740406995
1476,GAM,1.121,33.0,5.266742642315314
1597,GAM,1.118,34.0,5.252647880560679
2436,GAM,1.116,35.0,5.243251372724256
761,GAM,1.112,36.0,5.224458357051409
2158,GAM,1.11,37.0,5.215061849214986
100,GAM,1.109,38.0,5.210363595296774
1114,GAM,1.109,38.0,5.210363595296774
2422,GAM,1.096,40.0,5.149286294360022
2004,GAM,1.095,41.0,5.14458804044181
955,GAM,1.094,42.0,5.139889786523598
1484,GAM,1.093,43.0,5.135191532605386
2486,GAM,1.09,44.0,5.121096770850752
318,GAM,1.08,45.0,5.074114231668634
1243,GAM,1.08,45.0,5.074114231668634
1423,GAM,1.079,47.0,5.069415977750422
193,GAM,1.072,48.0,5.036528200322941
2724,GAM,1.066,49.0,5.008338676813671
1360,GAM,1.051,50.0,4.937864868040495
2085,GAM,1.05,51.0,4.933166614122284
1040,GAM,1.047,52.0,4.919071852367648
1885,GAM,1.047,52.0,4.919071852367648
1371,GAM,1.034,54.0,4.857994551430896
302,GAM,1.031,55.0,4.843899789676261
2648,GAM,1.029,56.0,4.8345032818398375
1412,GAM,1.02,57.0,4.792218996575932
2690,GAM,1.016,58.0,4.7734259809030855
2029,GAM,1.012,59.0,4.754632965230239
2731,GAM,1.005,60.0,4.721745187802757
1778,GAM,1.0,61.0,4.698253918211699
1355,GAM,0.996,62.0,4.679460902538851
2047,GAM,0.994,63.0,4.670064394702428
35,GAM,0.991,64.0,4.6559696329477935
2432,GAM,0.99,65.0,4.651271379029581
306,GAM,0.987,66.0,4.637176617274946
1121,GAM,0.987,66.0,4.637176617274946
1729,GAM,0.984,68.0,4.6230818555203115
951,GAM,0.982,69.0,4.613685347683888
1070,GAM,0.98,70.0,4.604288839847465
1010,GAM,0.974,71.0,4.576099316338194
476,GAM,0.964,72.0,4.529116777156077
1025,GAM,0.951,73.0,4.468039476219325
511,GAM,0.946,74.0,4.444548206628267
2584,GAM,0.945,75.0,4.439849952710055
1469,GAM,0.944,76.0,4.435151698791843
1185,GAM,0.939,77.0,4.411660429200785
2130,GAM,0.931,78.0,4.374074397855091
220,GAM,0.929,79.0,4.364677890018668
1758,GAM,0.928,80.0,4.359979636100457
2209,GAM,0.923,81.0,4.336488366509398
297,GAM,0.918,82.0,4.312997096918339
1692,GAM,0.908,83.0,4.266014557736223
149,GAM,0.906,84.0,4.2566180498997985
1255,GAM,0.905,85.0,4.251919795981587
2149,GAM,0.903,86.0,4.242523288145164
2344,GAM,0.896,87.0,4.209635510717682
1172,GAM,0.895,88.0,4.20493725679947
1503,GAM,0.895,88.0,4.20493725679947
2022,GAM,0.895,88.0,4.20493725679947
1652,GAM,0.891,91.0,4.186144241126623
69,GAM,0.889,92.0,4.1767477332902
2290,GAM,0.889,92.0,4.1767477332902
1012,GAM,0.885,94.0,4.157954717617353
1680,GAM,0.882,95.0,4.143859955862718
556,GAM,0.88,96.0,4.1344634480262945
581,GAM,0.879,97.0,4.129765194108083
2651,GAM,0.878,98.0,4.125066940189871
2160,GAM,0.865,99.0,4.063989639253119
1649,GAM,0.862,100.0,4.049894877498484
1009,GAM,0.859,101.0,4.035800115743849
2090,GAM,0.856,102.0,4.021705353989214
1972,GAM,0.854,103.0,4.0123088461527905
2538,GAM,0.85,104.0,3.9935158304799434
1879,GAM,0.847,105.0,3.9794210687253084
410,GAM,0.846,106.0,3.9747228148070968
797,GAM,0.84,107.0,3.9465332912978264
2443,GAM,0.84,107.0,3.9465332912978264
2274,GAM,0.835,109.0,3.923042021706768
1377,GAM,0.834,110.0,3.9183437677885564
1354,GAM,0.83,111.0,3.8995507521157093
117,GAM,0.826,112.0,3.8807577364428627
775,GAM,0.824,113.0,3.8713612286064394
861,GAM,0.823,114.0,3.8666629746882277
1277,GAM,0.822,115.0,3.861964720770016
287,GAM,0.819,116.0,3.8478699590153806
127,GAM,0.813,117.0,3.8196804355061107
2758,GAM,0.812,118.0,3.8149821815878995
837,GAM,0.808,119.0,3.7961891659150524
2689,GAM,0.808,119.0,3.7961891659150524
214,GAM,0.806,121.0,3.786792658078629
425,GAM,0.805,122.0,3.7820944041604174
505,GAM,0.804,123.0,3.7773961502422058
2284,GAM,0.804,123.0,3.7773961502422058
2430,GAM,0.803,125.0,3.772697896323994
484,GAM,0.802,126.0,3.7679996424057824
636,GAM,0.798,127.0,3.7492066267329354
1853,GAM,0.798,127.0,3.7492066267329354
143,GAM,0.797,129.0,3.7445083728147237
1406,GAM,0.793,130.0,3.725715357141877
2076,GAM,0.793,130.0,3.725715357141877
1871,GAM,0.792,132.0,3.7210171032236654
1345,GAM,0.791,133.0,3.7163188493054538
1559,GAM,0.791,133.0,3.7163188493054538
75,GAM,0.79,135.0,3.711620595387242
1428,GAM,0.79,135.0,3.711620595387242
1614,GAM,0.79,135.0,3.711620595387242
160,GAM,0.788,138.0,3.7022240875508188
740,GAM,0.786,139.0,3.692827579714395
2255,GAM,0.784,140.0,3.6834310718779717
815,GAM,0.783,141.0,3.67873281795976
1583,GAM,0.782,142.0,3.6740345640415484
2609,GAM,0.781,143.0,3.6693363101233367
844,GAM,0.779,144.0,3.6599398022869134
2161,GAM,0.778,145.0,3.6552415483687017
402,GAM,0.777,146.0,3.6505432944504896
276,GAM,0.776,147.0,3.645845040532278
467,GAM,0.775,148.0,3.6411467866140663
970,GAM,0.775,148.0,3.6411467866140663
2309,GAM,0.775,148.0,3.6411467866140663
1794,GAM,0.774,151.0,3.6364485326958547
933,GAM,0.772,152.0,3.6270520248594313
1892,GAM,0.772,152.0,3.6270520248594313
1663,GAM,0.77,154.0,3.617655517023008
249,GAM,0.769,155.0,3.6129572631047964
561,GAM,0.768,156.0,3.6082590091865847
2776,GAM,0.768,156.0,3.6082590091865847
964,GAM,0.767,158.0,3.6035607552683726
