Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.103,1.0,10.398288514222108
1910,GAM,1.606,2.0,7.940870829215742
2300,GAM,1.573,3.0,7.777702250533226
1129,GAM,1.472,4.0,7.278307509717043
193,GAM,1.42,5.0,7.021193385732473
522,GAM,1.416,6.0,7.001415376195198
1009,GAM,1.397,7.0,6.907469830893144
96,GAM,1.391,8.0,6.8778028165872325
1972,GAM,1.369,9.0,6.769023764132222
2274,GAM,1.36,10.0,6.724523242673355
2158,GAM,1.348,11.0,6.665189214061531
2188,GAM,1.337,12.0,6.610799687834025
2110,GAM,1.32,13.0,6.52674314730061
1749,GAM,1.301,14.0,6.432797601998554
2259,GAM,1.3,15.0,6.427853099614237
748,GAM,1.297,16.0,6.413019592461279
2130,GAM,1.252,17.0,6.1905169851669415
307,GAM,1.221,18.0,6.037237411253064
1885,GAM,1.205,19.0,5.958125373103965
35,GAM,1.204,20.0,5.953180870719646
581,GAM,1.197,21.0,5.918569354029416
100,GAM,1.189,22.0,5.879013334954867
1697,GAM,1.186,23.0,5.864179827801911
955,GAM,1.171,24.0,5.790012292037131
1169,GAM,1.167,25.0,5.770234282499857
287,GAM,1.16,26.0,5.735622765809626
318,GAM,1.155,27.0,5.710900253888033
2047,GAM,1.139,28.0,5.6317882157389345
1412,GAM,1.126,29.0,5.567509684742792
2318,GAM,1.118,30.0,5.527953665668243
1681,GAM,1.11,31.0,5.488397646593694
761,GAM,1.092,32.0,5.399396603675958
2004,GAM,1.078,33.0,5.330173570295497
149,GAM,1.07,34.0,5.290617551220948
1025,GAM,1.066,35.0,5.2708395416836735
556,GAM,1.056,36.0,5.221394517840487
1758,GAM,1.055,37.0,5.216450015456168
476,GAM,1.051,38.0,5.196672005918893
2404,GAM,1.051,38.0,5.196672005918893
2758,GAM,1.04,40.0,5.142282479691389
1530,GAM,1.038,41.0,5.132393474922751
2584,GAM,1.038,41.0,5.132393474922751
1345,GAM,1.034,43.0,5.112615465385477
2149,GAM,1.031,44.0,5.09778195823252
1597,GAM,1.02,45.0,5.043392432005016
255,GAM,1.019,46.0,5.0384479296206965
1255,GAM,1.011,47.0,4.998891910546147
1729,GAM,0.995,48.0,4.91977987239705
2436,GAM,0.989,49.0,4.890112858091138
1614,GAM,0.987,50.0,4.880223853322501
297,GAM,0.985,51.0,4.870334848553863
2085,GAM,0.978,52.0,4.835723331863633
1371,GAM,0.976,53.0,4.825834327094996
2022,GAM,0.966,54.0,4.776389303251809
1185,GAM,0.958,55.0,4.73683328417726
1484,GAM,0.954,56.0,4.717055274639986
220,GAM,0.942,57.0,4.657721246028162
1748,GAM,0.919,58.0,4.543997691188833
2344,GAM,0.916,59.0,4.529164184035877
410,GAM,0.915,60.0,4.524219681651559
1503,GAM,0.91,61.0,4.499497169729965
2177,GAM,0.906,62.0,4.4797191601926905
1010,GAM,0.905,63.0,4.474774657808372
1354,GAM,0.905,63.0,4.474774657808372
69,GAM,0.903,65.0,4.464885653039735
1360,GAM,0.903,65.0,4.464885653039735
2724,GAM,0.898,67.0,4.440163141118141
1476,GAM,0.894,68.0,4.420385131580867
507,GAM,0.893,69.0,4.4154406291965484
1040,GAM,0.892,70.0,4.410496126812229
539,GAM,0.887,71.0,4.3857736148906366
1692,GAM,0.887,71.0,4.3857736148906366
1423,GAM,0.883,73.0,4.365995605353362
2159,GAM,0.883,73.0,4.365995605353362
2583,GAM,0.882,75.0,4.361051102969043
1121,GAM,0.878,76.0,4.341273093431768
2690,GAM,0.878,76.0,4.341273093431768
1011,GAM,0.876,78.0,4.331384088663131
2275,GAM,0.876,78.0,4.331384088663131
2593,GAM,0.874,80.0,4.321495083894494
1151,GAM,0.873,81.0,4.3165505815101755
1892,GAM,0.87,82.0,4.301717074357219
1649,GAM,0.866,83.0,4.2819390648199445
1652,GAM,0.866,83.0,4.2819390648199445
1311,GAM,0.862,85.0,4.262161055282671
2209,GAM,0.861,86.0,4.257216552898352
117,GAM,0.858,87.0,4.242383045745396
408,GAM,0.855,88.0,4.22754953859244
964,GAM,0.855,88.0,4.22754953859244
1419,GAM,0.854,90.0,4.2226050362081216
467,GAM,0.852,91.0,4.212716031439484
1853,GAM,0.85,92.0,4.202827026670847
1518,GAM,0.845,93.0,4.178104514749253
1377,GAM,0.844,94.0,4.173160012364935
2612,GAM,0.839,95.0,4.148437500443341
1469,GAM,0.838,96.0,4.143492998059023
2633,GAM,0.836,97.0,4.133603993290386
861,GAM,0.833,98.0,4.1187704861374295
2509,GAM,0.828,99.0,4.094047974215837
2309,GAM,0.827,100.0,4.089103471831518
1871,GAM,0.826,101.0,4.084158969447199
1960,GAM,0.824,102.0,4.074269964678562
294,GAM,0.822,103.0,4.064380959909925
306,GAM,0.819,104.0,4.049547452756968
2648,GAM,0.814,105.0,4.024824940835376
877,GAM,0.813,106.0,4.0198804384510565
527,GAM,0.812,107.0,4.014935936066738
84,GAM,0.808,108.0,3.995157926529464
679,GAM,0.805,109.0,3.980324419376508
1070,GAM,0.803,110.0,3.970435414607871
2566,GAM,0.803,110.0,3.970435414607871
844,GAM,0.8,112.0,3.955601907454915
885,GAM,0.798,113.0,3.9457129026862776
606,GAM,0.796,114.0,3.9358238979176403
1277,GAM,0.796,114.0,3.9358238979176403
636,GAM,0.794,116.0,3.925934893149003
2261,GAM,0.792,117.0,3.9160458883803657
2541,GAM,0.784,118.0,3.8764898693058165
2455,GAM,0.781,119.0,3.8616563621528606
70,GAM,0.78,120.0,3.856711859768542
775,GAM,0.779,121.0,3.8517673573842233
850,GAM,0.776,122.0,3.8369338502312673
2486,GAM,0.776,122.0,3.8369338502312673
2063,GAM,0.774,124.0,3.82704484546263
129,GAM,0.773,125.0,3.8221003430783114
821,GAM,0.772,126.0,3.8171558406939927
586,GAM,0.771,127.0,3.812211338309674
1019,GAM,0.771,127.0,3.812211338309674
1523,GAM,0.771,127.0,3.812211338309674
570,GAM,0.77,130.0,3.8072668359253554
2227,GAM,0.769,131.0,3.8023223335410368
168,GAM,0.768,132.0,3.797377831156718
1062,GAM,0.768,132.0,3.797377831156718
320,GAM,0.765,134.0,3.782544324003762
815,GAM,0.764,135.0,3.7775998216194435
865,GAM,0.763,136.0,3.772655319235125
1847,GAM,0.763,136.0,3.772655319235125
2030,GAM,0.761,138.0,3.7627663144664876
797,GAM,0.759,139.0,3.7528773096978503
1305,GAM,0.757,140.0,3.742988304929213
561,GAM,0.756,141.0,3.7380438025448943
664,GAM,0.756,141.0,3.7380438025448943
1601,GAM,0.754,143.0,3.728154797776257
837,GAM,0.753,144.0,3.7232102953919384
933,GAM,0.746,145.0,3.688598778701708
1264,GAM,0.743,146.0,3.673765271548752
1572,GAM,0.743,146.0,3.673765271548752
