Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.325,1.0,10.20762473277223
294,GAM,2.179,2.0,9.566629803316422
1837,GAM,2.037,3.0,8.943196378777216
1910,GAM,1.761,4.0,7.731452539531997
2541,GAM,1.686,5.0,7.402174322345796
1129,GAM,1.587,6.0,6.967527075660011
2177,GAM,1.576,7.0,6.919232937139369
2583,GAM,1.525,8.0,6.6953237494527515
539,GAM,1.506,9.0,6.611906601098914
522,GAM,1.505,10.0,6.607516224869764
527,GAM,1.489,11.0,6.5372702052033755
302,GAM,1.474,12.0,6.471414561766135
1778,GAM,1.449,13.0,6.3616551560374015
1010,GAM,1.439,14.0,6.317751393745908
1697,GAM,1.382,15.0,6.067499948684395
2300,GAM,1.379,16.0,6.054328819996948
96,GAM,1.369,17.0,6.010425057705454
2188,GAM,1.358,18.0,5.962130919184812
2199,GAM,1.333,19.0,5.852371513456077
307,GAM,1.296,20.0,5.6899275929775515
748,GAM,1.296,20.0,5.6899275929775515
1972,GAM,1.285,22.0,5.641633454456908
740,GAM,1.278,23.0,5.610900820852864
2004,GAM,1.251,24.0,5.49236066266583
2085,GAM,1.238,25.0,5.43528577168689
84,GAM,1.233,26.0,5.413333890541144
570,GAM,1.233,26.0,5.413333890541144
1009,GAM,1.227,28.0,5.3869916331662475
2724,GAM,1.225,29.0,5.3782108807079485
193,GAM,1.211,30.0,5.316745613499858
1681,GAM,1.211,30.0,5.316745613499858
2274,GAM,1.205,32.0,5.290403356124962
2158,GAM,1.199,33.0,5.264061098750066
2689,GAM,1.199,33.0,5.264061098750066
951,GAM,1.193,35.0,5.23771884137517
2259,GAM,1.189,36.0,5.220157336458572
679,GAM,1.185,37.0,5.2025958315419745
1749,GAM,1.176,38.0,5.16308244547963
2295,GAM,1.176,38.0,5.16308244547963
606,GAM,1.174,40.0,5.154301693021331
70,GAM,1.168,41.0,5.127959435646435
885,GAM,1.167,42.0,5.123569059417286
1185,GAM,1.164,43.0,5.110397930729838
2318,GAM,1.157,44.0,5.079665297125793
2648,GAM,1.154,45.0,5.066494168438345
1871,GAM,1.15,46.0,5.048932663521747
2584,GAM,1.124,47.0,4.934782881563865
1758,GAM,1.117,48.0,4.904050247959819
2290,GAM,1.117,48.0,4.904050247959819
1885,GAM,1.109,50.0,4.868927238126624
100,GAM,1.108,51.0,4.864536861897475
318,GAM,1.101,52.0,4.833804228293429
2486,GAM,1.098,53.0,4.820633099605982
2339,GAM,1.095,54.0,4.807461970918533
149,GAM,1.087,55.0,4.772338961085338
1530,GAM,1.087,55.0,4.772338961085338
1729,GAM,1.079,57.0,4.737215951252144
1692,GAM,1.07,58.0,4.6977025651898
2029,GAM,1.065,59.0,4.675750684044052
2422,GAM,1.055,60.0,4.631846921752559
1572,GAM,1.05,61.0,4.609895040606813
2404,GAM,1.049,62.0,4.605504664377663
1412,GAM,1.044,63.0,4.583552783231917
1169,GAM,1.041,64.0,4.570381654544469
194,GAM,1.025,65.0,4.500135634878078
1892,GAM,1.017,66.0,4.465012625044884
1243,GAM,1.011,67.0,4.438670367669988
220,GAM,1.01,68.0,4.434279991440839
1597,GAM,1.007,69.0,4.421108862753391
1649,GAM,1.002,70.0,4.399156981607645
127,GAM,1.001,71.0,4.394766605378495
2436,GAM,0.999,72.0,4.3859858529201965
581,GAM,0.995,73.0,4.3684243480035985
844,GAM,0.995,73.0,4.3684243480035985
1614,GAM,0.989,75.0,4.342082090628702
1355,GAM,0.985,76.0,4.324520585712105
1025,GAM,0.979,77.0,4.298178328337209
