Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2300,GAM,1.902,1.0,9.242696580070621
2648,GAM,1.886,2.0,9.164945189281383
900,GAM,1.759,3.0,8.54779352489181
1129,GAM,1.392,4.0,6.764370998663672
193,GAM,1.371,5.0,6.662322298252798
522,GAM,1.363,6.0,6.62344660285818
1697,GAM,1.353,7.0,6.574851983614906
96,GAM,1.34,8.0,6.511678978598651
2188,GAM,1.31,9.0,6.365895120868831
2177,GAM,1.267,10.0,6.156938258122754
2318,GAM,1.266,11.0,6.152078796198427
1910,GAM,1.246,12.0,6.0548895577118795
307,GAM,1.234,13.0,5.996576014619952
539,GAM,1.227,14.0,5.96255978114966
1169,GAM,1.223,15.0,5.943121933452351
2541,GAM,1.208,16.0,5.87023000458744
1749,GAM,1.189,17.0,5.777900228025221
294,GAM,1.179,18.0,5.729305608781948
2259,GAM,1.177,19.0,5.719586684933293
2004,GAM,1.175,20.0,5.709867761084638
2130,GAM,1.161,21.0,5.641835294144055
2584,GAM,1.159,22.0,5.6321163702954005
1121,GAM,1.157,23.0,5.622397446446746
1614,GAM,1.156,24.0,5.617537984522418
1681,GAM,1.155,25.0,5.612678522598091
2110,GAM,1.149,26.0,5.5835217510521264
2085,GAM,1.14,27.0,5.53978659373318
287,GAM,1.134,28.0,5.510629822187216
1837,GAM,1.123,29.0,5.457175741019615
220,GAM,1.115,30.0,5.418300045624997
2724,GAM,1.115,30.0,5.418300045624997
1597,GAM,1.106,32.0,5.37456488830605
1423,GAM,1.094,33.0,5.3162513452141225
527,GAM,1.093,34.0,5.311391883289795
581,GAM,1.092,35.0,5.306532421365468
1010,GAM,1.089,36.0,5.291954035592485
35,GAM,1.085,37.0,5.272516187895175
1885,GAM,1.085,37.0,5.272516187895175
556,GAM,1.084,39.0,5.267656725970849
1476,GAM,1.081,40.0,5.253078340197867
2690,GAM,1.068,41.0,5.189905335181611
2758,GAM,1.062,42.0,5.160748563635647
318,GAM,1.061,43.0,5.1558891017113195
1428,GAM,1.057,44.0,5.13645125401401
1360,GAM,1.051,45.0,5.1072944824680455
1371,GAM,1.046,46.0,5.08299717284641
2583,GAM,1.04,47.0,5.053840401300445
306,GAM,1.038,48.0,5.044121477451791
2209,GAM,1.034,49.0,5.024683629754481
1070,GAM,1.031,50.0,5.010105243981498
1530,GAM,1.029,51.0,5.000386320132844
1009,GAM,1.027,52.0,4.99066739628419
1649,GAM,1.027,52.0,4.99066739628419
1692,GAM,1.023,54.0,4.97122954858688
255,GAM,1.018,55.0,4.9469322389652435
1972,GAM,1.017,56.0,4.942072777040916
748,GAM,1.014,57.0,4.927494391267934
1469,GAM,1.014,57.0,4.927494391267934
885,GAM,1.008,59.0,4.89833761972197
