Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2648,GAM,1.57,1.0,7.549990626795028
2436,GAM,1.498,2.0,7.203749018432453
2300,GAM,1.469,3.0,7.064290592841972
1530,GAM,1.432,4.0,6.886360877433426
2690,GAM,1.416,5.0,6.809418297797298
522,GAM,1.407,6.0,6.766138096751977
2188,GAM,1.407,6.0,6.766138096751977
900,GAM,1.388,8.0,6.674768783434074
1129,GAM,1.387,9.0,6.669959872206817
2541,GAM,1.382,10.0,6.645915316070527
96,GAM,1.368,11.0,6.578590558888916
2259,GAM,1.309,12.0,6.294864796480694
1681,GAM,1.293,13.0,6.217922216844567
1070,GAM,1.285,14.0,6.179450927026503
307,GAM,1.28,15.0,6.155406370890214
1697,GAM,1.26,16.0,6.0592281463450535
2404,GAM,1.26,16.0,6.0592281463450535
318,GAM,1.247,18.0,5.9967123003907
2422,GAM,1.244,19.0,5.982285566708926
1009,GAM,1.224,20.0,5.886107342163767
84,GAM,1.211,21.0,5.8235914962094135
606,GAM,1.203,22.0,5.785120206391349
1885,GAM,1.195,23.0,5.746648916573285
2177,GAM,1.194,24.0,5.741840005346027
2047,GAM,1.191,25.0,5.727413271664253
885,GAM,1.172,26.0,5.6360439583463515
2274,GAM,1.166,27.0,5.607190490982803
1345,GAM,1.133,28.0,5.44849642048329
302,GAM,1.13,29.0,5.434069686801516
1910,GAM,1.111,30.0,5.3427003734836145
1169,GAM,1.107,31.0,5.323464728574583
2199,GAM,1.106,32.0,5.3186558173473255
1572,GAM,1.105,33.0,5.313846906120067
2110,GAM,1.099,34.0,5.284993438756519
1972,GAM,1.098,35.0,5.280184527529261
539,GAM,1.092,36.0,5.251331060165714
1778,GAM,1.082,37.0,5.203241947893134
1321,GAM,1.075,38.0,5.169579569302328
193,GAM,1.071,39.0,5.150343924393296
955,GAM,1.069,40.0,5.14072610193878
294,GAM,1.067,41.0,5.1311082794842635
1749,GAM,1.056,42.0,5.078210255984426
1243,GAM,1.054,43.0,5.06859243352991
1729,GAM,1.051,44.0,5.054165699848136
2584,GAM,1.044,45.0,5.020503321257331
1758,GAM,1.033,46.0,4.967605297757492
