Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2177,GAM,1.767,1.0,7.7471666870535
2648,GAM,1.758,2.0,7.707707433978525
2300,GAM,1.747,3.0,7.659479457998001
539,GAM,1.705,4.0,7.475336276981449
2541,GAM,1.591,5.0,6.975519071365093
294,GAM,1.576,6.0,6.909753649573468
307,GAM,1.572,7.0,6.892216203762367
900,GAM,1.571,8.0,6.887831842309592
1697,GAM,1.536,9.0,6.734379191462466
2583,GAM,1.485,10.0,6.510776757370939
2436,GAM,1.484,11.0,6.506392395918164
1778,GAM,1.448,12.0,6.348555383618262
302,GAM,1.437,13.0,6.300327407637737
522,GAM,1.417,14.0,6.212640178582236
1837,GAM,1.413,15.0,6.195102732771136
96,GAM,1.398,16.0,6.129337310979509
2404,GAM,1.385,17.0,6.072340612093434
1749,GAM,1.38,18.0,6.050418804829559
527,GAM,1.372,19.0,6.015343913207359
1530,GAM,1.37,20.0,6.00657519030181
1572,GAM,1.369,21.0,6.0021908288490335
1681,GAM,1.358,22.0,5.953962852868509
1910,GAM,1.357,23.0,5.949578491415733
606,GAM,1.335,24.0,5.853122539454682
2318,GAM,1.325,25.0,5.809278924926931
1243,GAM,1.321,26.0,5.7917414791158315
2188,GAM,1.301,27.0,5.704054250060331
2486,GAM,1.295,28.0,5.6777480813436805
1355,GAM,1.291,29.0,5.66021063553258
1129,GAM,1.289,30.0,5.65144191262703
1729,GAM,1.271,31.0,5.572523406477079
127,GAM,1.243,32.0,5.4497612857993785
2004,GAM,1.24,33.0,5.436608201441053
1360,GAM,1.22,34.0,5.348920972385552
1476,GAM,1.214,35.0,5.322614803668902
1484,GAM,1.206,36.0,5.287539912046702
84,GAM,1.202,37.0,5.270002466235601
318,GAM,1.201,38.0,5.265618104782827
193,GAM,1.199,39.0,5.256849381877276
1114,GAM,1.199,39.0,5.256849381877276
2085,GAM,1.196,41.0,5.243696297518951
1428,GAM,1.193,42.0,5.230543213160627
2199,GAM,1.191,43.0,5.2217744902550765
570,GAM,1.18,44.0,5.17354651427455
1012,GAM,1.173,45.0,5.142855984105125
511,GAM,1.17,46.0,5.1297028997468
797,GAM,1.158,47.0,5.077090562313499
425,GAM,1.152,48.0,5.050784393596849
1040,GAM,1.145,49.0,5.020093863427424
748,GAM,1.142,50.0,5.006940779069098
885,GAM,1.136,51.0,4.980634610352448
2724,GAM,1.135,52.0,4.976250248899674
1885,GAM,1.134,53.0,4.971865887446898
1172,GAM,1.112,54.0,4.875409935485848
1009,GAM,1.107,55.0,4.853488128221972
1423,GAM,1.105,56.0,4.844719405316423
2422,GAM,1.102,57.0,4.831566320958098
1371,GAM,1.098,58.0,4.814028875146997
1649,GAM,1.096,59.0,4.8052601522414475
2110,GAM,1.092,60.0,4.787722706430348
638,GAM,1.08,61.0,4.735110368997047
2690,GAM,1.077,62.0,4.721957284638721
2731,GAM,1.076,63.0,4.717572923185947
1321,GAM,1.069,64.0,4.68688239301652
2029,GAM,1.068,65.0,4.682498031563746
2047,GAM,1.068,65.0,4.682498031563746
2274,GAM,1.068,65.0,4.682498031563746
1169,GAM,1.065,68.0,4.6693449472054205
410,GAM,1.064,69.0,4.664960585752646
2344,GAM,1.058,70.0,4.638654417035996
2432,GAM,1.056,71.0,4.629885694130445
1070,GAM,1.053,72.0,4.61673260977212
1972,GAM,1.051,73.0,4.60796388686657
1010,GAM,1.046,74.0,4.586042079602695
2443,GAM,1.038,75.0,4.550967187980494
1096,GAM,1.029,76.0,4.511507934905519
1406,GAM,1.021,77.0,4.476433043283318
194,GAM,1.015,78.0,4.450126874566668
1652,GAM,1.014,79.0,4.445742513113894
1892,GAM,1.011,80.0,4.432589428755568
39,GAM,1.009,81.0,4.423820705850018
2584,GAM,1.009,81.0,4.423820705850018
2030,GAM,1.008,83.0,4.419436344397243
2209,GAM,1.008,83.0,4.419436344397243
2259,GAM,1.0,85.0,4.3843614527750425
1314,GAM,0.997,86.0,4.371208368416718
2149,GAM,0.991,87.0,4.344902199700067
249,GAM,0.987,88.0,4.3273647538889675
1354,GAM,0.987,88.0,4.3273647538889675
476,GAM,0.979,90.0,4.292289862266767
306,GAM,0.975,91.0,4.274752416455667
339,GAM,0.975,91.0,4.274752416455667
655,GAM,0.975,91.0,4.274752416455667
1412,GAM,0.974,94.0,4.2703680550028915
1597,GAM,0.968,95.0,4.244061886286241
2130,GAM,0.961,96.0,4.2133713561168165
2160,GAM,0.95,97.0,4.165143380136291
168,GAM,0.942,98.0,4.13006848851409
1692,GAM,0.938,99.0,4.11253104270299
761,GAM,0.937,100.0,4.108146681250216
1185,GAM,0.937,100.0,4.108146681250216
220,GAM,0.935,102.0,4.0993779583446655
1469,GAM,0.935,102.0,4.0993779583446655
70,GAM,0.934,104.0,4.09499359689189
288,GAM,0.933,105.0,4.090609235439115
297,GAM,0.928,106.0,4.06868742817524
2158,GAM,0.928,106.0,4.06868742817524
1871,GAM,0.927,108.0,4.064303066722465
1879,GAM,0.919,109.0,4.029228175100265
1758,GAM,0.916,110.0,4.016075090741939
951,GAM,0.907,111.0,3.976615837666964
2090,GAM,0.905,112.0,3.967847114761414
837,GAM,0.902,113.0,3.954694030403089
255,GAM,0.901,114.0,3.9503096689503137
877,GAM,0.899,115.0,3.9415409460447637
955,GAM,0.899,115.0,3.9415409460447637
679,GAM,0.896,117.0,3.9283878616864385
2295,GAM,0.895,118.0,3.9240035002336633
1853,GAM,0.894,119.0,3.9196191387808885
149,GAM,0.893,120.0,3.9152347773281133
2509,GAM,0.891,121.0,3.9064660544225633
581,GAM,0.89,122.0,3.902081692969788
2022,GAM,0.888,123.0,3.893312970064238
740,GAM,0.885,124.0,3.880159885705913
100,GAM,0.88,125.0,3.858238078442038
467,GAM,0.88,125.0,3.858238078442038
69,GAM,0.879,127.0,3.8538537169892626
856,GAM,0.878,128.0,3.849469355536488
35,GAM,0.876,129.0,3.8407006326309374
2339,GAM,0.872,130.0,3.8231631868198375
1377,GAM,0.871,131.0,3.8187788253670623
1121,GAM,0.867,132.0,3.8012413795559623
287,GAM,0.862,133.0,3.779319572292087
2758,GAM,0.862,133.0,3.779319572292087
183,GAM,0.861,135.0,3.774935210839312
2689,GAM,0.86,136.0,3.7705508493865367
1610,GAM,0.856,137.0,3.753013403575437
2275,GAM,0.854,138.0,3.7442446806698864
143,GAM,0.853,139.0,3.7398603192171116
556,GAM,0.853,139.0,3.7398603192171116
2261,GAM,0.852,141.0,3.7354759577643364
2651,GAM,0.852,141.0,3.7354759577643364
1025,GAM,0.85,143.0,3.7267072348587864
1558,GAM,0.85,143.0,3.7267072348587864
241,GAM,0.838,145.0,3.6740948974254857
1663,GAM,0.835,146.0,3.6609418130671605
320,GAM,0.834,147.0,3.6565574516143857
2578,GAM,0.83,148.0,3.6390200058032853
636,GAM,0.827,149.0,3.62586692144496
861,GAM,0.827,149.0,3.62586692144496
2290,GAM,0.827,149.0,3.62586692144496
2455,GAM,0.827,149.0,3.62586692144496
714,GAM,0.826,153.0,3.6214825599921854
1680,GAM,0.818,154.0,3.586407668369985
2224,GAM,0.815,155.0,3.57325458401166
1277,GAM,0.812,156.0,3.560101499653335
815,GAM,0.805,157.0,3.5294109694839095
505,GAM,0.804,158.0,3.5250266080311348
276,GAM,0.801,159.0,3.5118735236728096
1700,GAM,0.798,160.0,3.4987204393144844
2517,GAM,0.797,161.0,3.494336077861709
2612,GAM,0.797,161.0,3.494336077861709
775,GAM,0.795,163.0,3.485567354956159
2538,GAM,0.793,164.0,3.4767986320506092
561,GAM,0.792,165.0,3.472414270597834
1639,GAM,0.792,165.0,3.472414270597834
2161,GAM,0.788,167.0,3.454876824786734
1255,GAM,0.787,168.0,3.450492463333959
2117,GAM,0.786,169.0,3.4461081018811837
970,GAM,0.785,170.0,3.441723740428409
402,GAM,0.779,171.0,3.4154175717117585
2566,GAM,0.779,171.0,3.4154175717117585
2593,GAM,0.778,173.0,3.4110332102589833
1041,GAM,0.777,174.0,3.4066488488062086
1238,GAM,0.776,175.0,3.4022644873534333
844,GAM,0.77,176.0,3.375958318636783
1142,GAM,0.77,176.0,3.375958318636783
1793,GAM,0.77,176.0,3.375958318636783
2430,GAM,0.77,176.0,3.375958318636783
2255,GAM,0.769,180.0,3.371573957184008
484,GAM,0.764,181.0,3.349652149920133
2257,GAM,0.763,182.0,3.345267788467358
1931,GAM,0.76,183.0,3.3321147041090327
1932,GAM,0.76,183.0,3.3321147041090327
2662,GAM,0.758,185.0,3.3233459812034827
2679,GAM,0.758,185.0,3.3233459812034827
1772,GAM,0.756,187.0,3.3145772582979323
2456,GAM,0.753,188.0,3.3014241739396075
392,GAM,0.751,189.0,3.292655451034057
1559,GAM,0.751,189.0,3.292655451034057
2076,GAM,0.751,189.0,3.292655451034057
2210,GAM,0.75,192.0,3.2882710895812823
1647,GAM,0.749,193.0,3.283886728128507
2052,GAM,0.748,194.0,3.279502366675732
427,GAM,0.747,195.0,3.275118005222957
2609,GAM,0.747,195.0,3.275118005222957
2392,GAM,0.746,197.0,3.270733643770182
2708,GAM,0.746,197.0,3.270733643770182
369,GAM,0.745,199.0,3.2663492823174067
1062,GAM,0.745,199.0,3.2663492823174067
437,GAM,0.744,201.0,3.261964920864632
351,GAM,0.741,202.0,3.248811836506307
569,GAM,0.741,202.0,3.248811836506307
1212,GAM,0.741,202.0,3.248811836506307
1468,GAM,0.741,202.0,3.248811836506307
1607,GAM,0.741,202.0,3.248811836506307
1437,GAM,0.739,207.0,3.240043113600757
1614,GAM,0.739,207.0,3.240043113600757
1779,GAM,0.739,207.0,3.240043113600757
1791,GAM,0.739,207.0,3.240043113600757
959,GAM,0.738,211.0,3.2356587521479816
1502,GAM,0.737,212.0,3.2312743906952064
1019,GAM,0.735,213.0,3.2225056677896564
1929,GAM,0.735,213.0,3.2225056677896564
1754,GAM,0.732,215.0,3.2093525834313312
38,GAM,0.731,216.0,3.2049682219785565
300,GAM,0.731,216.0,3.2049682219785565
1543,GAM,0.731,216.0,3.2049682219785565
601,GAM,0.73,219.0,3.2005838605257813
2026,GAM,0.728,220.0,3.1918151376202313
1746,GAM,0.727,221.0,3.187430776167456
2203,GAM,0.727,221.0,3.187430776167456
176,GAM,0.726,223.0,3.183046414714681
996,GAM,0.726,223.0,3.183046414714681
1523,GAM,0.723,225.0,3.169893330356356
1764,GAM,0.722,226.0,3.165508968903581
1924,GAM,0.722,226.0,3.165508968903581
2063,GAM,0.722,226.0,3.165508968903581
1345,GAM,0.721,229.0,3.1611246074508057
1549,GAM,0.72,230.0,3.156740245998031
2746,GAM,0.718,231.0,3.1479715230924805
75,GAM,0.715,232.0,3.1348184387341553
160,GAM,0.712,233.0,3.1216653543758306
214,GAM,0.712,233.0,3.1216653543758306
2227,GAM,0.712,233.0,3.1216653543758306
2776,GAM,0.711,236.0,3.1172809929230554
1285,GAM,0.71,237.0,3.11289663147028
1151,GAM,0.709,238.0,3.1085122700175054
2284,GAM,0.707,239.0,3.099743547111955
1503,GAM,0.706,240.0,3.0953591856591802
51,GAM,0.704,241.0,3.08659046275363
2497,GAM,0.701,242.0,3.073437378395305
1264,GAM,0.699,243.0,3.0646686554897546
129,GAM,0.698,244.0,3.06028429403698
933,GAM,0.698,244.0,3.06028429403698
1637,GAM,0.698,244.0,3.06028429403698
1825,GAM,0.698,244.0,3.06028429403698
1361,GAM,0.696,248.0,3.0515155711314295
2273,GAM,0.696,248.0,3.0515155711314295
2309,GAM,0.696,248.0,3.0515155711314295
1011,GAM,0.695,251.0,3.0471312096786547
293,GAM,0.694,252.0,3.0427468482258795
371,GAM,0.692,253.0,3.0339781253203295
429,GAM,0.691,254.0,3.0295937638675543
865,GAM,0.687,255.0,3.012056318056455
2010,GAM,0.684,256.0,2.9989032336981296
1748,GAM,0.683,257.0,2.9945188722453544
2057,GAM,0.682,258.0,2.9901345107925796
