Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.335,1.0,10.435430493734062
1749,GAM,1.868,2.0,8.348344394987251
1910,GAM,1.864,3.0,8.330467854526892
2300,GAM,1.778,4.0,7.9461222346291915
2318,GAM,1.754,5.0,7.8388629918670425
1697,GAM,1.712,6.0,7.651159317033282
307,GAM,1.669,7.0,7.458986507084433
522,GAM,1.618,8.0,7.231060616214867
96,GAM,1.599,9.0,7.146147049028165
2004,GAM,1.58,10.0,7.061233481841464
1681,GAM,1.573,11.0,7.029949536035837
1837,GAM,1.55,12.0,6.927159428388778
2085,GAM,1.545,13.0,6.90481375281333
2188,GAM,1.471,14.0,6.574097754296705
318,GAM,1.46,15.0,6.52493726803072
294,GAM,1.457,16.0,6.511529862685451
2724,GAM,1.443,17.0,6.448961971074198
2259,GAM,1.426,18.0,6.3729866741176755
1729,GAM,1.422,19.0,6.355110133657317
2436,GAM,1.404,20.0,6.274665701585706
1476,GAM,1.395,21.0,6.2344434855499005
2404,GAM,1.395,21.0,6.2344434855499005
193,GAM,1.343,23.0,6.002048459565244
1360,GAM,1.343,23.0,6.002048459565244
1129,GAM,1.318,25.0,5.890320081688007
1371,GAM,1.307,26.0,5.84115959542202
1040,GAM,1.303,27.0,5.823283054961663
1169,GAM,1.29,28.0,5.765184298465499
1530,GAM,1.289,29.0,5.760715163350409
1423,GAM,1.278,30.0,5.7115546770844245
527,GAM,1.276,31.0,5.702616406854245
2130,GAM,1.269,32.0,5.671332461048618
748,GAM,1.246,33.0,5.5685423534015595
2047,GAM,1.217,34.0,5.438937435063964
1885,GAM,1.208,35.0,5.398715219028157
1010,GAM,1.183,36.0,5.286986841150919
2110,GAM,1.17,37.0,5.228888084654755
69,GAM,1.169,38.0,5.224418949539666
556,GAM,1.161,39.0,5.1886658686189495
539,GAM,1.144,40.0,5.1126905716624265
2583,GAM,1.123,41.0,5.018838734245547
570,GAM,1.116,42.0,4.987554788439921
2758,GAM,1.099,43.0,4.911579491483398
2486,GAM,1.096,44.0,4.898172086138129
287,GAM,1.09,45.0,4.8713572754475924
2209,GAM,1.088,46.0,4.862419005217413
2158,GAM,1.084,47.0,4.844542464757056
1597,GAM,1.075,48.0,4.804320248721249
