Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,2.477,1.0,11.623267171547683
1910,GAM,1.904,2.0,8.93447747058005
2300,GAM,1.439,3.0,6.752475357229357
193,GAM,1.384,4.0,6.494389085757768
522,GAM,1.364,5.0,6.400539532495373
1129,GAM,1.359,6.0,6.377077144179775
100,GAM,1.338,7.0,6.27853511325426
1010,GAM,1.335,8.0,6.2644576802649
2158,GAM,1.322,9.0,6.203455470644343
748,GAM,1.29,10.0,6.05329618542451
2188,GAM,1.283,11.0,6.020448841782671
2648,GAM,1.278,12.0,5.9969864534670725
2047,GAM,1.266,13.0,5.940676721509635
1697,GAM,1.26,14.0,5.912521855530917
96,GAM,1.257,15.0,5.898444422541557
1169,GAM,1.254,16.0,5.884366989552198
2110,GAM,1.249,17.0,5.8609046012366
318,GAM,1.242,18.0,5.828057257594761
307,GAM,1.218,19.0,5.715437793679886
2130,GAM,1.206,20.0,5.659128061722448
1681,GAM,1.204,21.0,5.649743106396209
2443,GAM,1.179,22.0,5.532431164818215
539,GAM,1.159,23.0,5.438581611555819
1172,GAM,1.154,24.0,5.41511922324022
1406,GAM,1.154,24.0,5.41511922324022
2177,GAM,1.153,26.0,5.410426745577101
511,GAM,1.147,27.0,5.382271879598382
69,GAM,1.139,28.0,5.344732058293424
249,GAM,1.135,29.0,5.325962147640944
1371,GAM,1.108,30.0,5.199265250736711
1121,GAM,1.105,31.0,5.185187817747352
856,GAM,1.08,32.0,5.067875876169357
556,GAM,1.076,33.0,5.049105965516878
2404,GAM,1.073,34.0,5.035028532527519
1503,GAM,1.072,35.0,5.030336054864399
1412,GAM,1.066,36.0,5.002181188885681
1423,GAM,1.059,37.0,4.969333845243842
1238,GAM,1.057,38.0,4.959948889917602
581,GAM,1.051,39.0,4.931794023938884
955,GAM,1.051,39.0,4.931794023938884
2758,GAM,1.051,39.0,4.931794023938884
1530,GAM,1.048,42.0,4.917716590949524
1729,GAM,1.044,43.0,4.898946680297046
2257,GAM,1.044,43.0,4.898946680297046
149,GAM,1.043,45.0,4.894254202633925
1749,GAM,1.039,46.0,4.875484291981446
1468,GAM,1.034,47.0,4.852021903665848
1185,GAM,1.028,48.0,4.823867037687129
2436,GAM,1.023,49.0,4.800404649371529
2541,GAM,1.023,49.0,4.800404649371529
2486,GAM,1.021,51.0,4.79101969404529
1345,GAM,1.019,52.0,4.781634738719051
287,GAM,1.01,53.0,4.739402439750973
1972,GAM,1.008,54.0,4.730017484424733
1009,GAM,1.005,55.0,4.715940051435373
1025,GAM,1.005,55.0,4.715940051435373
2209,GAM,1.003,57.0,4.706555096109134
127,GAM,0.981,58.0,4.603320587520499
2274,GAM,0.976,59.0,4.5798581992049
2318,GAM,0.962,60.0,4.514163511921224
255,GAM,0.96,61.0,4.504778556594984
1885,GAM,0.96,61.0,4.504778556594984
761,GAM,0.959,63.0,4.500086078931864
1360,GAM,0.958,64.0,4.495393601268744
1758,GAM,0.958,64.0,4.495393601268744
1476,GAM,0.957,66.0,4.490701123605625
527,GAM,0.946,67.0,4.4390838693113075
1040,GAM,0.945,68.0,4.434391391648187
1255,GAM,0.945,68.0,4.434391391648187
606,GAM,0.943,70.0,4.425006436321948
1355,GAM,0.939,71.0,4.406236525669469
2004,GAM,0.936,72.0,4.39215909268011
1070,GAM,0.935,73.0,4.38746661501699
297,GAM,0.932,74.0,4.373389182027631
2275,GAM,0.93,75.0,4.364004226701391
638,GAM,0.928,76.0,4.354619271375151
476,GAM,0.923,77.0,4.331156883059553
35,GAM,0.919,78.0,4.312386972407073
2085,GAM,0.913,79.0,4.284232106428355
2259,GAM,0.912,80.0,4.279539628765235
2724,GAM,0.911,81.0,4.274847151102115
2690,GAM,0.909,82.0,4.265462195775876
2497,GAM,0.906,83.0,4.2513847627865164
964,GAM,0.903,84.0,4.237307329797157
84,GAM,0.901,85.0,4.227922374470918
2022,GAM,0.895,86.0,4.199767508492199
1135,GAM,0.884,87.0,4.148150254197882
2612,GAM,0.884,87.0,4.148150254197882
1354,GAM,0.882,89.0,4.1387652988716415
2261,GAM,0.877,90.0,4.115302910556043
1649,GAM,0.876,91.0,4.110610432892923
1572,GAM,0.875,92.0,4.1059179552298035
2509,GAM,0.875,92.0,4.1059179552298035
294,GAM,0.872,94.0,4.091840522240444
1597,GAM,0.869,95.0,4.077763089251085
679,GAM,0.868,96.0,4.073070611587965
2344,GAM,0.868,96.0,4.073070611587965
306,GAM,0.867,98.0,4.068378133924845
2161,GAM,0.865,99.0,4.058993178598605
1114,GAM,0.864,100.0,4.054300700935486
1311,GAM,0.864,100.0,4.054300700935486
410,GAM,0.862,102.0,4.044915745609246
1484,GAM,0.862,102.0,4.044915745609246
2566,GAM,0.852,104.0,3.997990968978048
220,GAM,0.851,105.0,3.9932984913149285
1853,GAM,0.849,106.0,3.983913535988689
2583,GAM,0.848,107.0,3.979221058325569
1243,GAM,0.847,108.0,3.9745285806624495
425,GAM,0.845,109.0,3.96514362533621
369,GAM,0.843,110.0,3.9557586700099705
