Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2300,GAM,2.093,1.0,8.936089976788729
900,GAM,2.029,2.0,8.662841167178371
1129,GAM,1.931,3.0,8.244428927462511
522,GAM,1.72,4.0,7.343561758278362
193,GAM,1.706,5.0,7.283788581176097
96,GAM,1.675,6.0,7.15143368902108
2188,GAM,1.675,6.0,7.15143368902108
294,GAM,1.631,8.0,6.9635751324139585
2177,GAM,1.54,9.0,6.5750494812492315
1837,GAM,1.539,10.0,6.570779968599069
581,GAM,1.521,11.0,6.493928740896156
1530,GAM,1.484,12.0,6.335956772840168
2404,GAM,1.48,13.0,6.318878722239521
2158,GAM,1.479,14.0,6.31460920958936
1169,GAM,1.462,15.0,6.242027494536608
35,GAM,1.46,16.0,6.233488469236284
2130,GAM,1.441,17.0,6.15236772888321
1910,GAM,1.43,18.0,6.105403089731429
2436,GAM,1.4,19.0,5.977317710226574
539,GAM,1.393,20.0,5.947431121675441
2648,GAM,1.392,21.0,5.943161609025279
287,GAM,1.385,22.0,5.913275020474146
2583,GAM,1.376,23.0,5.8748494066226895
100,GAM,1.346,24.0,5.746764027117835
2110,GAM,1.335,25.0,5.6997993879660545
885,GAM,1.306,26.0,5.575983521111362
1121,GAM,1.252,27.0,5.345429838002622
1697,GAM,1.252,27.0,5.345429838002622
307,GAM,1.236,29.0,5.277117635600033
1371,GAM,1.231,30.0,5.2557700723492236
511,GAM,1.228,31.0,5.242961534398738
302,GAM,1.225,32.0,5.230152996448253
1172,GAM,1.223,33.0,5.221613971147929
2259,GAM,1.222,34.0,5.217344458497767
1778,GAM,1.215,35.0,5.187457869946634
318,GAM,1.211,36.0,5.170379819345987
748,GAM,1.172,37.0,5.003868825989675
1009,GAM,1.155,38.0,4.931287110936924
1692,GAM,1.151,39.0,4.914209060336276
2149,GAM,1.15,40.0,4.909939547686114
1423,GAM,1.149,41.0,4.905670035035953
2541,GAM,1.145,42.0,4.888591984435306
410,GAM,1.134,43.0,4.841627345283524
1614,GAM,1.123,44.0,4.794662706131745
1597,GAM,1.118,45.0,4.773315142880936
1972,GAM,1.118,45.0,4.773315142880936
761,GAM,1.116,47.0,4.764776117580612
1025,GAM,1.113,48.0,4.751967579630127
2344,GAM,1.113,48.0,4.751967579630127
2274,GAM,1.11,50.0,4.739159041679641
955,GAM,1.108,51.0,4.7306200163793175
2209,GAM,1.107,52.0,4.726350503729155
2199,GAM,1.105,53.0,4.717811478428832
2690,GAM,1.104,54.0,4.713541965778671
220,GAM,1.101,55.0,4.700733427828184
1681,GAM,1.1,56.0,4.696463915178023
1070,GAM,1.094,57.0,4.6708468392770515
1652,GAM,1.093,58.0,4.666577326626889
1185,GAM,1.09,59.0,4.6537687886764045
1345,GAM,1.075,60.0,4.589726098923976
2422,GAM,1.075,60.0,4.589726098923976
527,GAM,1.073,62.0,4.581187073623653
1360,GAM,1.069,63.0,4.564109023023005
149,GAM,1.067,64.0,4.555569997722682
2455,GAM,1.065,65.0,4.547030972422358
1354,GAM,1.064,66.0,4.542761459772197
1476,GAM,1.062,67.0,4.534222434471873
2290,GAM,1.053,68.0,4.4957968206204155
1758,GAM,1.049,69.0,4.478718770019769
467,GAM,1.045,70.0,4.461640719419121
1649,GAM,1.044,71.0,4.4573712067689595
476,GAM,1.038,72.0,4.431754130867989
2047,GAM,1.036,73.0,4.423215105567665
127,GAM,1.03,74.0,4.397598029666694
2318,GAM,1.024,75.0,4.371980953765723
1040,GAM,1.021,76.0,4.3591724158152365
1749,GAM,1.021,76.0,4.3591724158152365
1010,GAM,1.019,78.0,4.350633390514913
1255,GAM,1.018,79.0,4.346363877864752
2584,GAM,1.007,80.0,4.299399238712971
1729,GAM,1.006,81.0,4.29512972606281
1853,GAM,0.998,82.0,4.260973624861515
2731,GAM,0.995,83.0,4.24816508691103
425,GAM,0.993,84.0,4.239626061610706
1377,GAM,0.993,84.0,4.239626061610706
951,GAM,0.987,86.0,4.214008985709735
638,GAM,0.983,87.0,4.196930935109087
964,GAM,0.982,88.0,4.192661422458926
606,GAM,0.98,89.0,4.1841223971586015
84,GAM,0.974,90.0,4.158505321257631
160,GAM,0.972,91.0,4.149966295957307
1412,GAM,0.971,92.0,4.145696783307145
2486,GAM,0.97,93.0,4.141427270656983
877,GAM,0.968,94.0,4.13288824535666
2085,GAM,0.968,94.0,4.13288824535666
2538,GAM,0.967,96.0,4.128618732706498
1413,GAM,0.961,97.0,4.103001656805527
2004,GAM,0.959,98.0,4.094462631505203
1572,GAM,0.951,99.0,4.060306530303908
1503,GAM,0.95,100.0,4.056037017653747
1484,GAM,0.948,101.0,4.047497992353423
1680,GAM,0.946,102.0,4.038958967053099
1994,GAM,0.946,102.0,4.038958967053099
2432,GAM,0.944,104.0,4.0304199417527755
70,GAM,0.935,105.0,3.9919943279013195
1892,GAM,0.934,106.0,3.9877248152511577
2295,GAM,0.933,107.0,3.9834553026009956
1885,GAM,0.928,108.0,3.9621077393501865
844,GAM,0.925,109.0,3.949299201399701
664,GAM,0.921,110.0,3.9322211507990534
1871,GAM,0.915,111.0,3.9066040748980826
2724,GAM,0.914,112.0,3.902334562247921
740,GAM,0.913,113.0,3.8980650495977587
431,GAM,0.912,114.0,3.893795536947597
1428,GAM,0.909,115.0,3.8809869989971113
1700,GAM,0.909,115.0,3.8809869989971113
1847,GAM,0.907,117.0,3.872447973696788
570,GAM,0.906,118.0,3.868178461046626
2633,GAM,0.906,118.0,3.868178461046626
2689,GAM,0.906,118.0,3.868178461046626
1960,GAM,0.905,121.0,3.863908948396464
2339,GAM,0.9,122.0,3.842561385145655
1656,GAM,0.898,123.0,3.8340223598453314
1419,GAM,0.897,124.0,3.8297528471951696
276,GAM,0.89,125.0,3.7998662586440366
2708,GAM,0.886,126.0,3.782788208043389
1748,GAM,0.883,127.0,3.7699796700929036
1243,GAM,0.882,128.0,3.765710157442742
2509,GAM,0.879,129.0,3.752901619492256
679,GAM,0.876,130.0,3.7400930815417706
2261,GAM,0.876,130.0,3.7400930815417706
2029,GAM,0.875,132.0,3.735823568891609
1012,GAM,0.874,133.0,3.731554056241447
2090,GAM,0.872,134.0,3.723015030941123
194,GAM,0.871,135.0,3.7187455182909614
636,GAM,0.868,136.0,3.705936980340476
970,GAM,0.866,137.0,3.6973979550401523
306,GAM,0.862,138.0,3.680319904439505
1114,GAM,0.856,139.0,3.6547028285385337
821,GAM,0.85,140.0,3.629085752637563
2651,GAM,0.848,141.0,3.620546727337239
129,GAM,0.847,142.0,3.616277214687077
320,GAM,0.846,143.0,3.6120077020369155
2030,GAM,0.845,144.0,3.6077381893867537
556,GAM,0.843,145.0,3.59919916408643
2224,GAM,0.842,146.0,3.594929651436268
2758,GAM,0.839,147.0,3.5821211134857824
815,GAM,0.837,148.0,3.573582088185459
959,GAM,0.837,148.0,3.573582088185459
1523,GAM,0.837,148.0,3.573582088185459
2022,GAM,0.837,148.0,3.573582088185459
2161,GAM,0.837,148.0,3.573582088185459
484,GAM,0.836,153.0,3.569312575535297
1080,GAM,0.834,154.0,3.5607735502349733
1559,GAM,0.833,155.0,3.5565040375848116
2456,GAM,0.833,155.0,3.5565040375848116
1151,GAM,0.832,157.0,3.55223452493465
1355,GAM,0.831,158.0,3.5479650122844877
674,GAM,0.829,159.0,3.539425986984164
923,GAM,0.827,160.0,3.5308869616838403
1212,GAM,0.827,160.0,3.5308869616838403
1321,GAM,0.827,160.0,3.5308869616838403
1931,GAM,0.827,160.0,3.5308869616838403
2517,GAM,0.826,164.0,3.5266174490336786
2443,GAM,0.823,165.0,3.513808911083193
1518,GAM,0.821,166.0,3.5052698857828695
339,GAM,0.82,167.0,3.5010003731327077
351,GAM,0.82,167.0,3.5010003731327077
2284,GAM,0.819,169.0,3.4967308604825456
1601,GAM,0.817,170.0,3.488191835182222
297,GAM,0.816,171.0,3.4839223225320604
843,GAM,0.816,171.0,3.4839223225320604
1437,GAM,0.816,171.0,3.4839223225320604
861,GAM,0.815,174.0,3.479652809881898
797,GAM,0.811,175.0,3.4625747592812512
1011,GAM,0.811,175.0,3.4625747592812512
1849,GAM,0.811,175.0,3.4625747592812512
1277,GAM,0.81,178.0,3.4583052466310895
1469,GAM,0.81,178.0,3.4583052466310895
1746,GAM,0.81,178.0,3.4583052466310895
2578,GAM,0.809,181.0,3.454035733980928
505,GAM,0.808,182.0,3.449766221330766
1096,GAM,0.807,183.0,3.445496708680604
429,GAM,0.805,184.0,3.4369576833802804
2593,GAM,0.805,184.0,3.4369576833802804
688,GAM,0.804,186.0,3.4326881707301187
39,GAM,0.801,187.0,3.419879632779633
775,GAM,0.801,187.0,3.419879632779633
488,GAM,0.8,189.0,3.4156101201294713
714,GAM,0.799,190.0,3.411340607479309
2309,GAM,0.797,191.0,3.4028015821789857
1526,GAM,0.796,192.0,3.398532069528824
2013,GAM,0.796,192.0,3.398532069528824
2497,GAM,0.795,194.0,3.3942625568786617
2609,GAM,0.794,195.0,3.3899930442285
2430,GAM,0.793,196.0,3.3857235315783383
1647,GAM,0.791,197.0,3.3771845062780144
1879,GAM,0.791,197.0,3.3771845062780144
569,GAM,0.79,199.0,3.3729149936278526
837,GAM,0.79,199.0,3.3729149936278526
1314,GAM,0.79,199.0,3.3729149936278526
1663,GAM,0.79,199.0,3.3729149936278526
288,GAM,0.789,203.0,3.368645480977691
2076,GAM,0.789,203.0,3.368645480977691
249,GAM,0.787,205.0,3.360106455677367
1147,GAM,0.787,205.0,3.360106455677367
518,GAM,0.785,207.0,3.3515674303770435
1406,GAM,0.78,208.0,3.3302198671262344
2159,GAM,0.778,209.0,3.3216808418259105
814,GAM,0.777,210.0,3.3174113291757488
117,GAM,0.774,211.0,3.304602791225263
241,GAM,0.772,212.0,3.2960637659249397
2227,GAM,0.768,213.0,3.2789857153242923
69,GAM,0.767,214.0,3.2747162026741305
655,GAM,0.767,214.0,3.2747162026741305
2160,GAM,0.766,216.0,3.2704466900239684
561,GAM,0.764,217.0,3.261907664723645
865,GAM,0.764,217.0,3.261907664723645
2189,GAM,0.764,217.0,3.261907664723645
996,GAM,0.763,220.0,3.257638152073483
2010,GAM,0.763,220.0,3.257638152073483
1264,GAM,0.761,222.0,3.2490991267731593
2117,GAM,0.761,222.0,3.2490991267731593
38,GAM,0.76,224.0,3.2448296141229975
507,GAM,0.76,224.0,3.2448296141229975
1502,GAM,0.759,226.0,3.240560101472836
1493,GAM,0.758,227.0,3.2362905888226736
2145,GAM,0.758,227.0,3.2362905888226736
2677,GAM,0.757,229.0,3.232021076172512
601,GAM,0.753,230.0,3.2149430255718645
392,GAM,0.752,231.0,3.2106735129217028
143,GAM,0.749,232.0,3.197864974971217
1779,GAM,0.749,232.0,3.197864974971217
408,GAM,0.746,234.0,3.1850564370207315
933,GAM,0.746,234.0,3.1850564370207315
529,GAM,0.745,236.0,3.1807869243705698
1220,GAM,0.743,237.0,3.1722478990702463
1190,GAM,0.741,238.0,3.1637088737699224
2255,GAM,0.741,238.0,3.1637088737699224
1754,GAM,0.736,240.0,3.1423613105191133
1233,GAM,0.735,241.0,3.1380917978689515
52,GAM,0.731,242.0,3.121013747268304
1084,GAM,0.73,243.0,3.116744234618142
2052,GAM,0.73,243.0,3.116744234618142
1610,GAM,0.727,245.0,3.103935696667657
1135,GAM,0.725,246.0,3.095396671367333
1250,GAM,0.722,247.0,3.0825881334168472
1543,GAM,0.721,248.0,3.0783186207666855
1715,GAM,0.721,248.0,3.0783186207666855
2776,GAM,0.721,248.0,3.0783186207666855
312,GAM,0.72,251.0,3.0740491081165238
1122,GAM,0.718,252.0,3.0655100828162
1311,GAM,0.718,252.0,3.0655100828162
586,GAM,0.717,254.0,3.061240570166038
1501,GAM,0.717,254.0,3.061240570166038
382,GAM,0.716,256.0,3.0569710575158764
2152,GAM,0.715,257.0,3.0527015448657147
1639,GAM,0.714,258.0,3.0484320322155525
2411,GAM,0.714,258.0,3.0484320322155525
1088,GAM,0.712,260.0,3.039893006915229
183,GAM,0.711,261.0,3.0356234942650673
255,GAM,0.711,261.0,3.0356234942650673
369,GAM,0.711,261.0,3.0356234942650673
2356,GAM,0.71,264.0,3.0313539816149055
1558,GAM,0.706,265.0,3.014275931014258
146,GAM,0.704,266.0,3.0057369057139343
334,GAM,0.704,266.0,3.0057369057139343
427,GAM,0.704,266.0,3.0057369057139343
262,GAM,0.701,269.0,2.9929283677634486
1549,GAM,0.701,269.0,2.9929283677634486
2210,GAM,0.701,269.0,2.9929283677634486
2305,GAM,0.701,269.0,2.9929283677634486
75,GAM,0.697,273.0,2.9758503171628012
940,GAM,0.697,273.0,2.9758503171628012
281,GAM,0.695,275.0,2.9673112918624778
1637,GAM,0.694,276.0,2.963041779212316
1118,GAM,0.693,277.0,2.958772266562154
1295,GAM,0.693,277.0,2.958772266562154
1585,GAM,0.693,277.0,2.958772266562154
2298,GAM,0.693,277.0,2.958772266562154
358,GAM,0.691,281.0,2.9502332412618304
878,GAM,0.691,281.0,2.9502332412618304
168,GAM,0.69,283.0,2.9459637286116687
214,GAM,0.689,284.0,2.9416942159615065
1825,GAM,0.687,285.0,2.9331551906611835
1238,GAM,0.686,286.0,2.9288856780110217
51,GAM,0.685,287.0,2.9246161653608596
402,GAM,0.684,288.0,2.920346652710698
1043,GAM,0.683,289.0,2.916077140060536
856,GAM,0.68,290.0,2.9032686021100504
1296,GAM,0.68,290.0,2.9032686021100504
547,GAM,0.679,292.0,2.8989990894598887
1791,GAM,0.678,293.0,2.894729576809727
588,GAM,0.677,294.0,2.890460064159565
1344,GAM,0.677,294.0,2.890460064159565
1073,GAM,0.676,296.0,2.886190551509403
1957,GAM,0.676,296.0,2.886190551509403
2273,GAM,0.676,296.0,2.886190551509403
2084,GAM,0.675,299.0,2.8819210388592413
1445,GAM,0.671,300.0,2.864842988258594
2368,GAM,0.671,300.0,2.864842988258594
1468,GAM,0.67,302.0,2.8605734756084322
1861,GAM,0.669,303.0,2.85630396295827
2299,GAM,0.669,303.0,2.85630396295827
424,GAM,0.668,305.0,2.8520344503081083
899,GAM,0.667,306.0,2.8477649376579466
1764,GAM,0.667,306.0,2.8477649376579466
1924,GAM,0.662,308.0,2.8264173744071375
2257,GAM,0.661,309.0,2.8221478617569757
1019,GAM,0.659,310.0,2.813608836456652
452,GAM,0.658,311.0,2.80933932380649
2533,GAM,0.658,311.0,2.80933932380649
1772,GAM,0.656,313.0,2.800800298506166
2450,GAM,0.656,313.0,2.800800298506166
2748,GAM,0.656,313.0,2.800800298506166
60,GAM,0.655,316.0,2.7965307858560045
293,GAM,0.655,316.0,2.7965307858560045
2659,GAM,0.653,318.0,2.787991760555681
2608,GAM,0.652,319.0,2.783722247905519
1841,GAM,0.651,320.0,2.779452735255357
1226,GAM,0.649,321.0,2.7709137099550336
672,GAM,0.648,322.0,2.7666441973048714
1062,GAM,0.647,323.0,2.7623746846547097
825,GAM,0.646,324.0,2.758105172004548
850,GAM,0.643,325.0,2.7452966340540623
2389,GAM,0.641,326.0,2.736757608753739
1304,GAM,0.639,327.0,2.728218583453415
1775,GAM,0.639,327.0,2.728218583453415
2157,GAM,0.638,329.0,2.723949070803253
2679,GAM,0.637,330.0,2.7196795581530915
1004,GAM,0.636,331.0,2.7154100455029293
2504,GAM,0.636,331.0,2.7154100455029293
176,GAM,0.635,333.0,2.7111405328527676
965,GAM,0.635,333.0,2.7111405328527676
1583,GAM,0.635,333.0,2.7111405328527676
2612,GAM,0.635,333.0,2.7111405328527676
1109,GAM,0.633,337.0,2.702601507552444
2599,GAM,0.633,337.0,2.702601507552444
25,GAM,0.632,339.0,2.698331994902282
300,GAM,0.632,339.0,2.698331994902282
1144,GAM,0.632,339.0,2.698331994902282
137,GAM,0.631,342.0,2.69406248225212
189,GAM,0.631,342.0,2.69406248225212
1142,GAM,0.631,342.0,2.69406248225212
2469,GAM,0.631,342.0,2.69406248225212
324,GAM,0.63,346.0,2.6897929696019585
1856,GAM,0.63,346.0,2.6897929696019585
2542,GAM,0.63,346.0,2.6897929696019585
1203,GAM,0.629,349.0,2.6855234569517967
2092,GAM,0.629,349.0,2.6855234569517967
1933,GAM,0.625,351.0,2.6684454063511494
381,GAM,0.623,352.0,2.6599063810508254
2023,GAM,0.623,352.0,2.6599063810508254
1690,GAM,0.622,354.0,2.6556368684006637
1912,GAM,0.622,354.0,2.6556368684006637
1625,GAM,0.621,356.0,2.651367355750502
700,GAM,0.62,357.0,2.64709784310034
1390,GAM,0.62,357.0,2.64709784310034
1606,GAM,0.619,359.0,2.642828330450178
1244,GAM,0.618,360.0,2.6385588178000163
59,GAM,0.617,361.0,2.6342893051498546
86,GAM,0.616,362.0,2.6300197924996924
321,GAM,0.616,362.0,2.6300197924996924
325,GAM,0.616,362.0,2.6300197924996924
937,GAM,0.616,362.0,2.6300197924996924
11,GAM,0.614,366.0,2.621480767199369
1460,GAM,0.614,366.0,2.621480767199369
1090,GAM,0.613,368.0,2.6172112545492072
1862,GAM,0.612,369.0,2.612941741899045
2480,GAM,0.612,369.0,2.612941741899045
1041,GAM,0.611,371.0,2.6086722292488833
2005,GAM,0.611,371.0,2.6086722292488833
2099,GAM,0.611,371.0,2.6086722292488833
2566,GAM,0.611,371.0,2.6086722292488833
979,GAM,0.61,375.0,2.6044027165987216
2525,GAM,0.609,376.0,2.60013320394856
753,GAM,0.607,377.0,2.591594178648236
1107,GAM,0.607,377.0,2.591594178648236
1436,GAM,0.607,377.0,2.591594178648236
2057,GAM,0.607,377.0,2.591594178648236
2733,GAM,0.607,377.0,2.591594178648236
920,GAM,0.605,382.0,2.5830551533479125
82,GAM,0.604,383.0,2.5787856406977503
1271,GAM,0.604,383.0,2.5787856406977503
1644,GAM,0.604,383.0,2.5787856406977503
2392,GAM,0.604,383.0,2.5787856406977503
230,GAM,0.603,387.0,2.5745161280475886
1411,GAM,0.603,387.0,2.5745161280475886
1661,GAM,0.603,387.0,2.5745161280475886
2673,GAM,0.603,387.0,2.5745161280475886
1020,GAM,0.602,391.0,2.570246615397427
1689,GAM,0.601,392.0,2.565977102747265
1953,GAM,0.601,392.0,2.565977102747265
2665,GAM,0.601,392.0,2.565977102747265
1033,GAM,0.6,395.0,2.561707590097103
1923,GAM,0.6,395.0,2.561707590097103
2266,GAM,0.6,395.0,2.561707590097103
2055,GAM,0.599,398.0,2.557438077446941
2552,GAM,0.599,398.0,2.557438077446941
454,GAM,0.598,400.0,2.5531685647967794
1922,GAM,0.598,400.0,2.5531685647967794
816,GAM,0.597,402.0,2.5488990521466177
1305,GAM,0.597,402.0,2.5488990521466177
1669,GAM,0.595,404.0,2.540360026846294
1920,GAM,0.595,404.0,2.540360026846294
1793,GAM,0.594,406.0,2.536090514196132
485,GAM,0.593,407.0,2.5318210015459703
1929,GAM,0.593,407.0,2.5318210015459703
292,GAM,0.592,409.0,2.5275514888958086
404,GAM,0.592,409.0,2.5275514888958086
457,GAM,0.592,409.0,2.5275514888958086
1439,GAM,0.592,409.0,2.5275514888958086
2662,GAM,0.592,409.0,2.5275514888958086
729,GAM,0.591,414.0,2.5232819762456464
958,GAM,0.591,414.0,2.5232819762456464
2495,GAM,0.591,414.0,2.5232819762456464
763,GAM,0.59,417.0,2.5190124635954847
998,GAM,0.589,418.0,2.514742950945323
798,GAM,0.588,419.0,2.5104734382951612
2313,GAM,0.588,419.0,2.5104734382951612
2515,GAM,0.587,421.0,2.506203925644999
904,GAM,0.586,422.0,2.5019344129948373
2053,GAM,0.586,422.0,2.5019344129948373
2419,GAM,0.585,424.0,2.4976649003446756
2442,GAM,0.585,424.0,2.4976649003446756
874,GAM,0.584,426.0,2.493395387694514
1475,GAM,0.584,426.0,2.493395387694514
2607,GAM,0.584,426.0,2.493395387694514
2384,GAM,0.583,429.0,2.4891258750443517
437,GAM,0.582,430.0,2.48485636239419
968,GAM,0.582,430.0,2.48485636239419
2063,GAM,0.581,432.0,2.480586849744028
2632,GAM,0.581,432.0,2.480586849744028
1623,GAM,0.58,434.0,2.4763173370938665
2281,GAM,0.58,434.0,2.4763173370938665
2200,GAM,0.579,436.0,2.4720478244437043
2600,GAM,0.579,436.0,2.4720478244437043
310,GAM,0.578,438.0,2.4677783117935426
1285,GAM,0.578,438.0,2.4677783117935426
2746,GAM,0.578,438.0,2.4677783117935426
2762,GAM,0.578,438.0,2.4677783117935426
1522,GAM,0.577,442.0,2.463508799143381
1125,GAM,0.576,443.0,2.459239286493219
2672,GAM,0.575,444.0,2.454969773843057
131,GAM,0.574,445.0,2.450700261192895
1263,GAM,0.574,445.0,2.450700261192895
2275,GAM,0.574,445.0,2.450700261192895
132,GAM,0.573,448.0,2.4464307485427335
371,GAM,0.573,448.0,2.4464307485427335
587,GAM,0.573,448.0,2.4464307485427335
2610,GAM,0.572,451.0,2.4421612358925717
1093,GAM,0.571,452.0,2.4378917232424095
1815,GAM,0.571,452.0,2.4378917232424095
2561,GAM,0.57,454.0,2.433622210592248
2723,GAM,0.57,454.0,2.433622210592248
387,GAM,0.569,456.0,2.429352697942086
2567,GAM,0.569,456.0,2.429352697942086
1252,GAM,0.568,458.0,2.4250831852919243
170,GAM,0.567,459.0,2.420813672641762
420,GAM,0.566,460.0,2.4165441599916004
2183,GAM,0.566,460.0,2.4165441599916004
1932,GAM,0.565,462.0,2.4122746473414387
1427,GAM,0.564,463.0,2.408005134691277
1756,GAM,0.564,463.0,2.408005134691277
1824,GAM,0.564,463.0,2.408005134691277
2026,GAM,0.564,463.0,2.408005134691277
2054,GAM,0.564,463.0,2.408005134691277
2078,GAM,0.564,463.0,2.408005134691277
2319,GAM,0.564,463.0,2.408005134691277
534,GAM,0.562,470.0,2.3994661093909535
552,GAM,0.562,470.0,2.3994661093909535
1688,GAM,0.562,470.0,2.3994661093909535
927,GAM,0.561,473.0,2.3951965967407918
2501,GAM,0.56,474.0,2.39092708409063
555,GAM,0.559,475.0,2.386657571440468
873,GAM,0.559,475.0,2.386657571440468
528,GAM,0.558,477.0,2.382388058790306
222,GAM,0.557,478.0,2.3781185461401444
922,GAM,0.556,479.0,2.3738490334899827
1845,GAM,0.555,480.0,2.3695795208398205
2203,GAM,0.555,480.0,2.3695795208398205
188,GAM,0.554,482.0,2.3653100081896588
566,GAM,0.554,482.0,2.3653100081896588
657,GAM,0.554,482.0,2.3653100081896588
1968,GAM,0.554,482.0,2.3653100081896588
391,GAM,0.553,486.0,2.361040495539497
509,GAM,0.553,486.0,2.361040495539497
1693,GAM,0.553,486.0,2.361040495539497
2717,GAM,0.551,489.0,2.352501470239173
405,GAM,0.549,490.0,2.3439624449388496
925,GAM,0.549,490.0,2.3439624449388496
1105,GAM,0.549,490.0,2.3439624449388496
1356,GAM,0.549,490.0,2.3439624449388496
1794,GAM,0.549,490.0,2.3439624449388496
