Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
522,GAM,2.444,1.0,10.423138347791433
96,GAM,2.364,2.0,10.081955423150141
2188,GAM,2.241,3.0,9.557386676514158
2648,GAM,2.089,4.0,8.909139119695705
193,GAM,1.807,5.0,7.706469310335154
1129,GAM,1.793,6.0,7.646762298522929
900,GAM,1.787,7.0,7.621173579174832
1009,GAM,1.683,8.0,7.1776357771411545
1972,GAM,1.683,8.0,7.1776357771411545
2274,GAM,1.602,10.0,6.832188065941848
2724,GAM,1.598,11.0,6.8151289197097835
2085,GAM,1.574,12.0,6.712774042317396
2300,GAM,1.57,13.0,6.695714896085331
2004,GAM,1.561,14.0,6.657331817063185
2318,GAM,1.529,15.0,6.520858647206669
1749,GAM,1.489,16.0,6.350267184886024
1910,GAM,1.455,17.0,6.205264441913476
581,GAM,1.452,18.0,6.192470082239427
287,GAM,1.425,19.0,6.077320845172991
2259,GAM,1.386,20.0,5.910994169410362
1169,GAM,1.327,21.0,5.65937176248741
2130,GAM,1.32,22.0,5.629518256581298
1885,GAM,1.309,23.0,5.58260560444312
318,GAM,1.297,24.0,5.531428165746926
1476,GAM,1.279,25.0,5.454662007702636
297,GAM,1.274,26.0,5.433338074912555
2404,GAM,1.253,27.0,5.343777557194216
2177,GAM,1.236,28.0,5.271276185707942
307,GAM,1.232,29.0,5.254217039475877
1530,GAM,1.219,30.0,5.198774814221668
1697,GAM,1.213,31.0,5.1731860948735715
1040,GAM,1.207,32.0,5.147597375525475
1172,GAM,1.205,33.0,5.139067802409443
1597,GAM,1.202,34.0,5.1262734427353935
2486,GAM,1.202,34.0,5.1262734427353935
1360,GAM,1.201,36.0,5.122008656177377
35,GAM,1.193,37.0,5.087890363713249
1614,GAM,1.188,38.0,5.066566430923167
1345,GAM,1.187,39.0,5.062301644365152
1748,GAM,1.184,40.0,5.049507284691103
2047,GAM,1.183,41.0,5.045242498133088
1371,GAM,1.168,42.0,4.981270699762844
2110,GAM,1.167,43.0,4.977005913204829
2584,GAM,1.155,44.0,4.925828474508635
511,GAM,1.153,45.0,4.917298901392603
606,GAM,1.14,46.0,4.861856676138393
2436,GAM,1.139,47.0,4.857591889580378
1010,GAM,1.129,48.0,4.814944024000216
539,GAM,1.124,49.0,4.793620091210135
1681,GAM,1.124,49.0,4.793620091210135
255,GAM,1.109,51.0,4.729648292839893
1114,GAM,1.106,52.0,4.7168539331658454
2158,GAM,1.102,53.0,4.69979478693378
1484,GAM,1.1,54.0,4.691265213817748
84,GAM,1.099,55.0,4.687000427259732
2541,GAM,1.086,56.0,4.631558202005523
1025,GAM,1.084,57.0,4.62302862888949
1096,GAM,1.076,58.0,4.588910336425361
2443,GAM,1.076,58.0,4.588910336425361
39,GAM,1.07,60.0,4.563321617077264
1572,GAM,1.07,60.0,4.563321617077264
748,GAM,1.068,62.0,4.554792043961232
1423,GAM,1.051,63.0,4.482290672474957
100,GAM,1.05,64.0,4.478025885916941
1377,GAM,1.049,65.0,4.473761099358924
476,GAM,1.044,66.0,4.452437166568845
1121,GAM,1.04,67.0,4.43537802033678
1406,GAM,1.039,68.0,4.431113233778763
1729,GAM,1.038,69.0,4.426848447220748
1960,GAM,1.035,70.0,4.414054087546699
2159,GAM,1.032,71.0,4.401259727872651
527,GAM,1.026,72.0,4.375671008524554
964,GAM,1.025,73.0,4.371406221966537
1255,GAM,1.024,74.0,4.367141435408522
761,GAM,1.022,75.0,4.35861186229249
2690,GAM,1.014,76.0,4.32449356982836
2633,GAM,1.012,77.0,4.315963996712328
1758,GAM,1.003,78.0,4.277580917690182
955,GAM,1.002,79.0,4.273316131132167
1185,GAM,0.997,80.0,4.251992198342086
294,GAM,0.993,81.0,4.234933052110021
1070,GAM,0.993,81.0,4.234933052110021
149,GAM,0.992,83.0,4.230668265552005
1243,GAM,0.991,84.0,4.226403478993989
2209,GAM,0.991,84.0,4.226403478993989
