Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.996,1.0,9.209943440694099
2318,GAM,1.724,2.0,7.954881007894102
2177,GAM,1.614,3.0,7.447318994629397
2648,GAM,1.581,4.0,7.295050390649985
1749,GAM,1.575,5.0,7.267365189926456
1910,GAM,1.516,6.0,6.99512738281175
539,GAM,1.51,7.0,6.967442182088221
2724,GAM,1.503,8.0,6.935142781244103
2085,GAM,1.472,9.0,6.792102577505869
1129,GAM,1.449,10.0,6.685975974732339
2004,GAM,1.443,11.0,6.65829077400881
294,GAM,1.442,12.0,6.653676573888221
307,GAM,1.376,13.0,6.349139365929398
1697,GAM,1.337,14.0,6.169185561226458
2583,GAM,1.321,15.0,6.095358359297046
527,GAM,1.306,16.0,6.0261453574882236
522,GAM,1.301,17.0,6.003074356885282
96,GAM,1.287,18.0,5.938475555197046
885,GAM,1.277,19.0,5.892333553991164
1837,GAM,1.275,20.0,5.883105153749987
2422,GAM,1.265,21.0,5.836963152544105
2188,GAM,1.259,22.0,5.809277951820576
1681,GAM,1.242,23.0,5.730836549770577
1345,GAM,1.216,24.0,5.610867346635283
1169,GAM,1.205,25.0,5.560111145308812
318,GAM,1.204,26.0,5.5554969451882235
35,GAM,1.198,27.0,5.527811744464694
2300,GAM,1.188,28.0,5.481669743258812
193,GAM,1.187,29.0,5.477055543138224
570,GAM,1.137,30.0,5.246345537108813
748,GAM,1.133,31.0,5.22788873662646
1729,GAM,1.129,32.0,5.2094319361441075
2110,GAM,1.122,33.0,5.17713253529999
2436,GAM,1.109,34.0,5.117147933732342
2731,GAM,1.109,34.0,5.117147933732342
1025,GAM,1.094,36.0,5.047934931923519
964,GAM,1.089,37.0,5.024863931320578
1972,GAM,1.089,37.0,5.024863931320578
2199,GAM,1.083,39.0,4.9971787305970485
1009,GAM,1.081,40.0,4.987950330355872
2047,GAM,1.075,41.0,4.960265129632343
255,GAM,1.074,42.0,4.955650929511755
1423,GAM,1.068,43.0,4.927965728788226
476,GAM,1.062,44.0,4.900280528064696
2029,GAM,1.058,45.0,4.8818237275823435
2274,GAM,1.053,46.0,4.858752726979402
2404,GAM,1.053,46.0,4.858752726979402
1597,GAM,1.048,48.0,4.835681726376461
2758,GAM,1.045,49.0,4.821839126014695
2130,GAM,1.041,50.0,4.8033823255323425
302,GAM,1.038,51.0,4.789539725170578
1476,GAM,1.017,52.0,4.692641522638225
1040,GAM,1.014,53.0,4.678798922276461
1255,GAM,1.014,53.0,4.678798922276461
556,GAM,1.01,55.0,4.660342121794108
1121,GAM,1.009,56.0,4.6557279216735195
1885,GAM,1.005,57.0,4.637271121191167
2432,GAM,1.004,58.0,4.632656921070579
1371,GAM,1.002,59.0,4.623428520829402
1748,GAM,0.988,60.0,4.558829719141167
1778,GAM,0.987,61.0,4.554215519020579
1010,GAM,0.986,62.0,4.549601318899991
1377,GAM,0.984,63.0,4.540372918658814
2209,GAM,0.977,64.0,4.5080735178146965
