Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.735,1.0,8.739557020558475
1010,GAM,1.533,2.0,7.722040871767228
1910,GAM,1.396,3.0,7.031943285705838
294,GAM,1.289,4.0,6.49296195936592
1837,GAM,1.253,5.0,6.311622447700154
2177,GAM,1.251,6.0,6.301548030385389
1530,GAM,1.232,7.0,6.2058410658951235
2584,GAM,1.227,8.0,6.180655022608212
1129,GAM,1.22,9.0,6.145394562006535
2404,GAM,1.216,10.0,6.125245727377005
527,GAM,1.167,11.0,5.878422503165268
2110,GAM,1.151,12.0,5.797827164647149
539,GAM,1.147,13.0,5.777678330017619
570,GAM,1.144,14.0,5.762566704045471
2648,GAM,1.144,14.0,5.762566704045471
2583,GAM,1.142,16.0,5.752492286730707
1758,GAM,1.122,17.0,5.65174811358306
1597,GAM,1.121,18.0,5.646710904925677
149,GAM,1.112,19.0,5.601376027009236
2029,GAM,1.1,20.0,5.540929523120647
193,GAM,1.099,21.0,5.535892314463264
220,GAM,1.08,22.0,5.440185349972999
761,GAM,1.08,22.0,5.440185349972999
748,GAM,1.078,24.0,5.430110932658234
522,GAM,1.077,25.0,5.425073724000851
318,GAM,1.071,26.0,5.394850472056556
2259,GAM,1.057,27.0,5.324329550853203
2690,GAM,1.05,28.0,5.289069090251527
2731,GAM,1.045,29.0,5.263883046964613
1185,GAM,1.044,30.0,5.258845838307232
2436,GAM,1.04,31.0,5.238697003677702
2432,GAM,1.03,32.0,5.188324917103878
297,GAM,1.027,33.0,5.17321329113173
2130,GAM,1.027,33.0,5.17321329113173
2047,GAM,1.021,35.0,5.142990039187436
96,GAM,1.01,36.0,5.08758074395623
740,GAM,1.006,37.0,5.0674319093267
1070,GAM,1.004,38.0,5.057357492011936
1345,GAM,1.0,39.0,5.037208657382406
1885,GAM,0.991,40.0,4.991873779465964
1172,GAM,0.99,41.0,4.986836570808582
2295,GAM,0.99,41.0,4.986836570808582
511,GAM,0.986,43.0,4.966687736179052
951,GAM,0.984,44.0,4.956613318864287
1412,GAM,0.983,45.0,4.951576110206905
2188,GAM,0.981,46.0,4.94150169289214
2339,GAM,0.968,47.0,4.876017980346169
1413,GAM,0.967,48.0,4.870980771688786
955,GAM,0.966,49.0,4.865943563031403
84,GAM,0.964,50.0,4.855869145716639
1192,GAM,0.947,51.0,4.770236598541138
2290,GAM,0.947,51.0,4.770236598541138
606,GAM,0.945,53.0,4.760162181226373
1484,GAM,0.944,54.0,4.755124972568991
69,GAM,0.94,55.0,4.734976137939461
2486,GAM,0.935,56.0,4.70979009465255
35,GAM,0.934,57.0,4.704752885995167
371,GAM,0.931,58.0,4.68964126002302
1853,GAM,0.931,58.0,4.68964126002302
1692,GAM,0.928,60.0,4.674529634050873
2004,GAM,0.915,61.0,4.609045921504902
1009,GAM,0.912,62.0,4.593934295532754
1972,GAM,0.91,63.0,4.583859878217989
127,GAM,0.909,64.0,4.578822669560607
476,GAM,0.907,65.0,4.568748252245842
70,GAM,0.896,66.0,4.513338957014636
581,GAM,0.895,67.0,4.508301748357253
2309,GAM,0.892,68.0,4.493190122385106
2158,GAM,0.89,69.0,4.483115705070341
1958,GAM,0.885,70.0,4.457929661783429
160,GAM,0.884,71.0,4.452892453126046
1277,GAM,0.882,72.0,4.442818035811282
1749,GAM,0.882,72.0,4.442818035811282
287,GAM,0.877,74.0,4.4176319925243694
1151,GAM,0.876,75.0,4.412594783866988
2689,GAM,0.872,76.0,4.392445949237458
2300,GAM,0.867,77.0,4.3672599059505455
861,GAM,0.866,78.0,4.362222697293164
1879,GAM,0.862,79.0,4.342073862663634
2022,GAM,0.861,80.0,4.337036654006251
2318,GAM,0.859,81.0,4.326962236691487
2724,GAM,0.857,82.0,4.3168878193767215
775,GAM,0.855,83.0,4.306813402061957
2274,GAM,0.855,83.0,4.306813402061957
100,GAM,0.854,85.0,4.301776193404574
2085,GAM,0.854,85.0,4.301776193404574
2538,GAM,0.845,87.0,4.256441315488133
2578,GAM,0.842,88.0,4.241329689515985
1748,GAM,0.841,89.0,4.236292480858603
2052,GAM,0.839,90.0,4.226218063543838
302,GAM,0.838,91.0,4.221180854886456
885,GAM,0.838,91.0,4.221180854886456
1255,GAM,0.833,93.0,4.195994811599544
679,GAM,0.829,94.0,4.175845976970014
837,GAM,0.829,94.0,4.175845976970014
638,GAM,0.823,96.0,4.14562272502572
1523,GAM,0.823,96.0,4.14562272502572
844,GAM,0.82,98.0,4.130511099053573
2430,GAM,0.812,99.0,4.090213429794514
1025,GAM,0.811,100.0,4.085176221137131
2509,GAM,0.811,100.0,4.085176221137131
2497,GAM,0.81,102.0,4.080139012479749
1680,GAM,0.808,103.0,4.070064595164984
1238,GAM,0.806,104.0,4.059990177850219
1960,GAM,0.806,104.0,4.059990177850219
2261,GAM,0.803,106.0,4.044878551878072
1468,GAM,0.799,107.0,4.024729717248542
1614,GAM,0.797,108.0,4.014655299933778
1892,GAM,0.797,108.0,4.014655299933778
484,GAM,0.795,110.0,4.004580882619012
306,GAM,0.79,111.0,3.979394839332101
2189,GAM,0.789,112.0,3.974357630674718
2422,GAM,0.789,112.0,3.974357630674718
1377,GAM,0.787,114.0,3.9642832133599537
964,GAM,0.782,115.0,3.9390971700730413
1169,GAM,0.781,116.0,3.934059961415659
2117,GAM,0.781,116.0,3.934059961415659
2443,GAM,0.777,118.0,3.9139111267861293
1559,GAM,0.775,119.0,3.9038367094713644
1639,GAM,0.773,120.0,3.8937622921566
2257,GAM,0.773,120.0,3.8937622921566
561,GAM,0.771,122.0,3.883687874841835
214,GAM,0.77,123.0,3.8786506661844524
75,GAM,0.766,124.0,3.858501831554923
2284,GAM,0.762,125.0,3.8383529969253933
1243,GAM,0.761,126.0,3.8333157882680107
878,GAM,0.758,127.0,3.8182041622958636
1572,GAM,0.757,128.0,3.8131669536384813
1305,GAM,0.755,129.0,3.8030925363237165
410,GAM,0.754,130.0,3.798055327666334
427,GAM,0.753,131.0,3.7930181190089516
1321,GAM,0.752,132.0,3.7879809103515694
249,GAM,0.751,133.0,3.7829437016941867
556,GAM,0.751,133.0,3.7829437016941867
1419,GAM,0.751,133.0,3.7829437016941867
1825,GAM,0.751,133.0,3.7829437016941867
1746,GAM,0.75,137.0,3.7779064930368045
2255,GAM,0.75,137.0,3.7779064930368045
2344,GAM,0.75,137.0,3.7779064930368045
168,GAM,0.749,140.0,3.772869284379422
176,GAM,0.749,140.0,3.772869284379422
821,GAM,0.748,142.0,3.7678320757220396
1040,GAM,0.748,142.0,3.7678320757220396
1360,GAM,0.748,142.0,3.7678320757220396
2609,GAM,0.748,142.0,3.7678320757220396
2199,GAM,0.747,146.0,3.762794867064657
2651,GAM,0.747,146.0,3.762794867064657
288,GAM,0.746,148.0,3.7577576584072747
2758,GAM,0.746,148.0,3.7577576584072747
1114,GAM,0.745,150.0,3.7527204497498925
2633,GAM,0.745,150.0,3.7527204497498925
1109,GAM,0.744,152.0,3.74768324109251
1406,GAM,0.744,152.0,3.74768324109251
1469,GAM,0.744,152.0,3.74768324109251
1354,GAM,0.743,155.0,3.7426460324351276
1871,GAM,0.743,155.0,3.7426460324351276
1503,GAM,0.741,157.0,3.7325716151203627
51,GAM,0.74,158.0,3.72753440646298
1583,GAM,0.738,159.0,3.717459989148215
2515,GAM,0.738,159.0,3.717459989148215
1476,GAM,0.737,161.0,3.712422780490833
255,GAM,0.736,162.0,3.7073855718334507
1314,GAM,0.736,162.0,3.7073855718334507
2076,GAM,0.736,162.0,3.7073855718334507
146,GAM,0.735,165.0,3.702348363176068
2227,GAM,0.735,165.0,3.702348363176068
714,GAM,0.733,167.0,3.692273945861303
230,GAM,0.732,168.0,3.687236737203921
2541,GAM,0.732,168.0,3.687236737203921
1212,GAM,0.731,170.0,3.6821995285465383
2299,GAM,0.731,170.0,3.6821995285465383
850,GAM,0.73,172.0,3.677162319889156
970,GAM,0.73,172.0,3.677162319889156
1700,GAM,0.73,172.0,3.677162319889156
1285,GAM,0.729,175.0,3.672125111231774
320,GAM,0.728,176.0,3.667087902574391
1121,GAM,0.727,177.0,3.662050693917009
408,GAM,0.726,178.0,3.6570134852596263
507,GAM,0.726,178.0,3.6570134852596263
923,GAM,0.725,180.0,3.651976276602244
1371,GAM,0.724,181.0,3.6469390679448614
1019,GAM,0.723,182.0,3.6419018592874792
2145,GAM,0.722,183.0,3.636864650630097
129,GAM,0.721,184.0,3.6318274419727143
307,GAM,0.72,185.0,3.626790233315332
1681,GAM,0.72,185.0,3.626790233315332
1931,GAM,0.719,187.0,3.6217530246579495
1652,GAM,0.718,188.0,3.6167158160005672
1011,GAM,0.714,189.0,3.5965669813710375
865,GAM,0.713,190.0,3.5915297727136553
1549,GAM,0.713,190.0,3.5915297727136553
1697,GAM,0.713,190.0,3.5915297727136553
1264,GAM,0.712,193.0,3.5864925640562726
1355,GAM,0.712,193.0,3.5864925640562726
194,GAM,0.708,195.0,3.5663437294267433
1994,GAM,0.708,195.0,3.5663437294267433
402,GAM,0.707,197.0,3.5613065207693606
674,GAM,0.706,198.0,3.5562693121119784
1847,GAM,0.706,198.0,3.5562693121119784
996,GAM,0.705,200.0,3.5512321034545957
1423,GAM,0.705,200.0,3.5512321034545957
1428,GAM,0.704,202.0,3.5461948947972135
2090,GAM,0.704,202.0,3.5461948947972135
2450,GAM,0.703,204.0,3.541157686139831
1436,GAM,0.702,205.0,3.5361204774824486
2275,GAM,0.701,206.0,3.5310832688250664
1096,GAM,0.7,207.0,3.5260460601676837
1502,GAM,0.7,207.0,3.5260460601676837
1062,GAM,0.698,209.0,3.515971642852919
429,GAM,0.697,210.0,3.5109344341955366
276,GAM,0.696,211.0,3.505897225538154
425,GAM,0.696,211.0,3.505897225538154
505,GAM,0.696,211.0,3.505897225538154
1437,GAM,0.696,211.0,3.505897225538154
431,GAM,0.695,215.0,3.5008600168807718
1779,GAM,0.695,215.0,3.5008600168807718
2679,GAM,0.695,215.0,3.5008600168807718
1601,GAM,0.694,218.0,3.4958228082233895
1778,GAM,0.694,218.0,3.4958228082233895
143,GAM,0.692,220.0,3.4857483909086246
351,GAM,0.692,220.0,3.4857483909086246
877,GAM,0.692,220.0,3.4857483909086246
933,GAM,0.69,223.0,3.4756739735938598
2708,GAM,0.69,223.0,3.4756739735938598
569,GAM,0.689,225.0,3.470636764936477
636,GAM,0.689,225.0,3.470636764936477
2010,GAM,0.689,225.0,3.470636764936477
664,GAM,0.688,228.0,3.465599556279095
1004,GAM,0.686,229.0,3.4555251389643304
1922,GAM,0.686,229.0,3.4555251389643304
262,GAM,0.685,231.0,3.4504879303069482
1656,GAM,0.685,231.0,3.4504879303069482
1690,GAM,0.685,231.0,3.4504879303069482
2475,GAM,0.685,231.0,3.4504879303069482
2161,GAM,0.684,235.0,3.445450721649566
74,GAM,0.683,236.0,3.4404135129921833
2149,GAM,0.682,237.0,3.435376304334801
1448,GAM,0.681,238.0,3.4303390956774185
1585,GAM,0.681,238.0,3.4303390956774185
2612,GAM,0.681,238.0,3.4303390956774185
547,GAM,0.68,241.0,3.4253018870200362
959,GAM,0.68,241.0,3.4253018870200362
1518,GAM,0.68,241.0,3.4253018870200362
601,GAM,0.679,244.0,3.4202646783626536
2209,GAM,0.678,245.0,3.4152274697052714
997,GAM,0.676,246.0,3.4051530523905065
1754,GAM,0.674,247.0,3.3950786350757416
1142,GAM,0.673,248.0,3.3900414264183594
2159,GAM,0.673,248.0,3.3900414264183594
39,GAM,0.672,250.0,3.3850042177609767
925,GAM,0.672,250.0,3.3850042177609767
1144,GAM,0.672,250.0,3.3850042177609767
1220,GAM,0.671,253.0,3.3799670091035945
2356,GAM,0.671,253.0,3.3799670091035945
1688,GAM,0.67,255.0,3.3749298004462123
529,GAM,0.669,256.0,3.3698925917888296
334,GAM,0.668,257.0,3.3648553831314474
856,GAM,0.668,257.0,3.3648553831314474
1411,GAM,0.668,257.0,3.3648553831314474
2152,GAM,0.668,257.0,3.3648553831314474
815,GAM,0.667,261.0,3.3598181744740647
2224,GAM,0.667,261.0,3.3598181744740647
2456,GAM,0.667,261.0,3.3598181744740647
2517,GAM,0.666,264.0,3.3547809658166825
1543,GAM,0.664,265.0,3.3447065485019176
369,GAM,0.663,266.0,3.3396693398445354
1649,GAM,0.663,266.0,3.3396693398445354
2776,GAM,0.663,266.0,3.3396693398445354
940,GAM,0.662,269.0,3.3346321311871527
1791,GAM,0.662,269.0,3.3346321311871527
1012,GAM,0.661,271.0,3.3295949225297705
2566,GAM,0.661,271.0,3.3295949225297705
818,GAM,0.657,273.0,3.3094460879002408
746,GAM,0.651,274.0,3.279222835955946
753,GAM,0.651,274.0,3.279222835955946
1772,GAM,0.65,276.0,3.274185627298564
2635,GAM,0.649,277.0,3.2691484186411817
452,GAM,0.648,278.0,3.264111209983799
1729,GAM,0.648,278.0,3.264111209983799
2305,GAM,0.648,278.0,3.264111209983799
