Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2318,GAM,1.64,1.0,7.620647557432815
2300,GAM,1.603,2.0,7.448718313759027
2085,GAM,1.581,3.0,7.346490114817855
522,GAM,1.578,4.0,7.332549905871332
2724,GAM,1.521,5.0,7.067685935887385
2004,GAM,1.516,6.0,7.044452254309847
96,GAM,1.502,7.0,6.979397945892738
1749,GAM,1.486,8.0,6.905050164844613
2188,GAM,1.443,9.0,6.705240503277777
900,GAM,1.413,10.0,6.565838413812542
307,GAM,1.317,11.0,6.119751727523791
1697,GAM,1.304,12.0,6.059344155422191
2486,GAM,1.294,13.0,6.012876792267113
1476,GAM,1.267,14.0,5.887414911748401
2584,GAM,1.261,15.0,5.859534493855354
318,GAM,1.257,16.0,5.840947548593323
1910,GAM,1.251,17.0,5.813067130700276
1972,GAM,1.249,18.0,5.803773658069261
511,GAM,1.245,19.0,5.78518671280723
2404,GAM,1.245,19.0,5.78518671280723
1172,GAM,1.232,21.0,5.724779140705627
1360,GAM,1.231,22.0,5.72013240439012
1009,GAM,1.225,23.0,5.692251986497073
2274,GAM,1.214,24.0,5.6411378870264866
294,GAM,1.192,25.0,5.538909688085315
1530,GAM,1.18,26.0,5.483148852299221
539,GAM,1.177,27.0,5.469208643352698
2047,GAM,1.169,28.0,5.432034752828636
100,GAM,1.162,29.0,5.3995075986200805
193,GAM,1.158,30.0,5.380920653358049
1169,GAM,1.155,31.0,5.366980444411526
1681,GAM,1.153,32.0,5.3576869717805105
149,GAM,1.148,33.0,5.334453290202971
1010,GAM,1.148,33.0,5.334453290202971
2158,GAM,1.143,35.0,5.311219608625432
1040,GAM,1.142,36.0,5.306572872309924
2436,GAM,1.14,37.0,5.297279399678908
1129,GAM,1.133,38.0,5.264752245470354
527,GAM,1.132,39.0,5.260105509154846
1423,GAM,1.132,39.0,5.260105509154846
1885,GAM,1.124,41.0,5.222931618630784
748,GAM,1.116,42.0,5.185757728106721
885,GAM,1.116,42.0,5.185757728106721
1484,GAM,1.1,44.0,5.111409947058597
2177,GAM,1.086,45.0,5.046355638641487
1837,GAM,1.082,46.0,5.027768693379456
1371,GAM,1.079,47.0,5.013828484432932
581,GAM,1.06,48.0,4.925540494438284
2130,GAM,1.059,49.0,4.920893758122776
2259,GAM,1.055,50.0,4.902306812860744
84,GAM,1.053,51.0,4.893013340229729
1597,GAM,1.042,52.0,4.841899240759143
2443,GAM,1.036,53.0,4.814018822866096
2583,GAM,1.031,54.0,4.7907851412885565
2209,GAM,1.028,55.0,4.7768449323420334
1355,GAM,1.019,56.0,4.735024305502463
1413,GAM,1.019,56.0,4.735024305502463
2110,GAM,1.016,58.0,4.7210840965559395
1243,GAM,1.012,59.0,4.702497151293908
1758,GAM,1.011,60.0,4.6978504149784
2541,GAM,1.011,60.0,4.6978504149784
556,GAM,1.008,62.0,4.683910206031877
951,GAM,1.002,63.0,4.65602978813883
160,GAM,1.001,64.0,4.651383051823322
1572,GAM,0.999,65.0,4.642089579192307
606,GAM,0.998,66.0,4.637442842876799
220,GAM,0.997,67.0,4.632796106561291
1114,GAM,0.994,68.0,4.618855897614767
2497,GAM,0.987,69.0,4.586328743406213
1729,GAM,0.986,70.0,4.581682007090706
2758,GAM,0.984,71.0,4.57238853445969
570,GAM,0.98,72.0,4.553801589197659
2648,GAM,0.977,73.0,4.539861380251135
955,GAM,0.971,74.0,4.511980962358088
2731,GAM,0.958,75.0,4.4515733902564865
39,GAM,0.956,76.0,4.442279917625471
287,GAM,0.955,77.0,4.4376331813099625
2690,GAM,0.952,78.0,4.4236929723634395
69,GAM,0.95,79.0,4.414399499732424
1406,GAM,0.944,80.0,4.386519081839377
1652,GAM,0.935,81.0,4.344698454999807
761,GAM,0.934,82.0,4.3400517186842995
302,GAM,0.931,83.0,4.326111509737776
127,GAM,0.928,84.0,4.3121713007912525
1070,GAM,0.923,85.0,4.288937619213713
1185,GAM,0.918,86.0,4.265703937636174
740,GAM,0.916,87.0,4.256410465005159
1311,GAM,0.911,88.0,4.233176783427619
1314,GAM,0.911,88.0,4.233176783427619
818,GAM,0.91,90.0,4.228530047112112
797,GAM,0.909,91.0,4.223883310796603
1778,GAM,0.905,92.0,4.205296365534572
2199,GAM,0.904,93.0,4.200649629219065
249,GAM,0.901,94.0,4.186709420272541
1879,GAM,0.901,94.0,4.186709420272541
410,GAM,0.899,96.0,4.177415947641525
1096,GAM,0.895,97.0,4.158829002379494
35,GAM,0.893,98.0,4.149535529748478
1853,GAM,0.893,98.0,4.149535529748478
476,GAM,0.891,100.0,4.1402420571174625
2030,GAM,0.889,101.0,4.130948584486447
339,GAM,0.887,102.0,4.121655111855432
1412,GAM,0.887,102.0,4.121655111855432
2344,GAM,0.887,102.0,4.121655111855432
2432,GAM,0.887,102.0,4.121655111855432
1503,GAM,0.886,106.0,4.117008375539924
1321,GAM,0.885,107.0,4.112361639224416
638,GAM,0.884,108.0,4.107714902908908
2290,GAM,0.879,109.0,4.0844812213313695
1692,GAM,0.877,110.0,4.075187748700354
2149,GAM,0.873,111.0,4.0566008034383225
70,GAM,0.869,112.0,4.038013858176291
194,GAM,0.858,113.0,3.986899758705705
2422,GAM,0.858,113.0,3.986899758705705
288,GAM,0.855,115.0,3.9729595497591816
655,GAM,0.85,116.0,3.9497258681816425
2689,GAM,0.847,117.0,3.935785659235119
2029,GAM,0.846,118.0,3.931138922919611
1354,GAM,0.845,119.0,3.9264921866041034
2257,GAM,0.84,120.0,3.9032585050265642
2509,GAM,0.84,120.0,3.9032585050265642
775,GAM,0.839,122.0,3.8986117687110564
255,GAM,0.838,123.0,3.8939650323955486
2309,GAM,0.838,123.0,3.8939650323955486
1871,GAM,0.835,125.0,3.880024823449025
679,GAM,0.833,126.0,3.8707313508180095
2261,GAM,0.833,126.0,3.8707313508180095
2255,GAM,0.831,128.0,3.861437878186994
1468,GAM,0.825,129.0,3.833557460293947
1892,GAM,0.824,130.0,3.828910723978439
1614,GAM,0.823,131.0,3.824263987662931
2295,GAM,0.822,132.0,3.8196172513474234
1649,GAM,0.817,133.0,3.7963835697698842
2022,GAM,0.815,134.0,3.7870900971388686
1746,GAM,0.813,135.0,3.777796624507853
856,GAM,0.81,136.0,3.7638564155613303
1238,GAM,0.807,137.0,3.749916206614807
306,GAM,0.805,138.0,3.740622733983791
1377,GAM,0.805,138.0,3.740622733983791
877,GAM,0.803,140.0,3.7313292613527755
320,GAM,0.799,141.0,3.7127423160907442
297,GAM,0.795,142.0,3.694155370828713
1428,GAM,0.788,143.0,3.661628216620158
959,GAM,0.787,144.0,3.6569814803046503
1639,GAM,0.785,145.0,3.6476880076736347
1523,GAM,0.783,146.0,3.638394535042619
1700,GAM,0.783,146.0,3.638394535042619
636,GAM,0.781,148.0,3.6291010624116034
1121,GAM,0.775,149.0,3.6012206445185564
2612,GAM,0.774,150.0,3.5965739082030486
2224,GAM,0.773,151.0,3.5919271718875407
143,GAM,0.772,152.0,3.587280435572033
1558,GAM,0.769,153.0,3.5733402266255094
815,GAM,0.768,154.0,3.5686934903100016
844,GAM,0.768,154.0,3.5686934903100016
1469,GAM,0.768,154.0,3.5686934903100016
425,GAM,0.767,157.0,3.5640467539944938
2538,GAM,0.766,158.0,3.559400017678986
865,GAM,0.765,159.0,3.554753281363478
2708,GAM,0.762,160.0,3.5408130724169546
1012,GAM,0.76,161.0,3.531519599785939
2593,GAM,0.759,162.0,3.526872863470431
1361,GAM,0.756,163.0,3.512932654523908
970,GAM,0.753,164.0,3.4989924455773846
1011,GAM,0.753,164.0,3.4989924455773846
1345,GAM,0.752,166.0,3.494345709261877
1518,GAM,0.751,167.0,3.489698972946369
2517,GAM,0.751,167.0,3.489698972946369
2566,GAM,0.75,169.0,3.485052236630861
75,GAM,0.749,170.0,3.4804055003153533
1584,GAM,0.749,170.0,3.4804055003153533
1212,GAM,0.748,172.0,3.4757587639998455
2339,GAM,0.746,173.0,3.46646529136883
2450,GAM,0.744,174.0,3.457171818737814
214,GAM,0.743,175.0,3.4525250824223064
1994,GAM,0.741,176.0,3.4432316097912907
1999,GAM,0.74,177.0,3.438584873475783
1142,GAM,0.739,178.0,3.433938137160275
437,GAM,0.738,179.0,3.4292914008447672
1791,GAM,0.736,180.0,3.4199979282137516
2161,GAM,0.736,180.0,3.4199979282137516
2456,GAM,0.736,180.0,3.4199979282137516
2284,GAM,0.734,183.0,3.410704455582736
484,GAM,0.732,184.0,3.4014109829517203
1647,GAM,0.732,184.0,3.4014109829517203
1793,GAM,0.73,186.0,3.3921175103207046
2651,GAM,0.724,187.0,3.3642370924276577
1192,GAM,0.723,188.0,3.35959035611215
1559,GAM,0.722,189.0,3.354943619796642
2063,GAM,0.722,189.0,3.354943619796642
2076,GAM,0.722,189.0,3.354943619796642
262,GAM,0.72,192.0,3.3456501471656264
561,GAM,0.72,192.0,3.3456501471656264
2609,GAM,0.719,194.0,3.3410034108501185
371,GAM,0.717,195.0,3.331709938219103
1601,GAM,0.714,196.0,3.3177697292725794
923,GAM,0.713,197.0,3.3131229929570716
1135,GAM,0.712,198.0,3.3084762566415638
2430,GAM,0.712,198.0,3.3084762566415638
1080,GAM,0.708,200.0,3.2898893113795324
569,GAM,0.707,201.0,3.2852425750640246
1607,GAM,0.707,201.0,3.2852425750640246
2203,GAM,0.707,201.0,3.2852425750640246
861,GAM,0.705,204.0,3.275949102433009
1025,GAM,0.705,204.0,3.275949102433009
2662,GAM,0.704,206.0,3.271302366117501
1277,GAM,0.7,207.0,3.2527154208554703
837,GAM,0.699,208.0,3.2480686845399624
2275,GAM,0.699,208.0,3.2480686845399624
2227,GAM,0.698,210.0,3.2434219482244546
467,GAM,0.697,211.0,3.238775211908947
1543,GAM,0.697,211.0,3.238775211908947
1931,GAM,0.696,213.0,3.234128475593439
293,GAM,0.693,214.0,3.2201882666469155
1680,GAM,0.692,215.0,3.2155415303314077
2455,GAM,0.692,215.0,3.2155415303314077
1019,GAM,0.691,217.0,3.2108947940159
1062,GAM,0.69,218.0,3.206248057700392
1502,GAM,0.69,218.0,3.206248057700392
547,GAM,0.689,220.0,3.201601321384884
964,GAM,0.688,221.0,3.1969545850693764
1779,GAM,0.688,221.0,3.1969545850693764
183,GAM,0.687,223.0,3.192307848753869
1220,GAM,0.687,223.0,3.192307848753869
1264,GAM,0.686,225.0,3.187661112438361
2152,GAM,0.686,225.0,3.187661112438361
241,GAM,0.685,227.0,3.1830143761228533
402,GAM,0.685,227.0,3.1830143761228533
2052,GAM,0.685,227.0,3.1830143761228533
1690,GAM,0.684,230.0,3.1783676398073455
1255,GAM,0.683,231.0,3.1737209034918377
351,GAM,0.682,232.0,3.16907416717633
1122,GAM,0.682,232.0,3.16907416717633
2578,GAM,0.682,232.0,3.16907416717633
1437,GAM,0.681,235.0,3.164427430860822
1663,GAM,0.68,236.0,3.159780694545314
601,GAM,0.679,237.0,3.1551339582298064
1305,GAM,0.679,237.0,3.1551339582298064
176,GAM,0.676,239.0,3.141193749283283
2090,GAM,0.676,239.0,3.141193749283283
1419,GAM,0.675,241.0,3.136547012967775
1549,GAM,0.675,241.0,3.136547012967775
137,GAM,0.674,243.0,3.1319002766522672
2189,GAM,0.673,244.0,3.1272535403367594
168,GAM,0.672,245.0,3.1226068040212516
38,GAM,0.671,246.0,3.1179600677057437
1958,GAM,0.671,246.0,3.1179600677057437
1151,GAM,0.67,248.0,3.113313331390236
940,GAM,0.669,249.0,3.108666595074728
719,GAM,0.668,250.0,3.1040198587592203
2211,GAM,0.667,251.0,3.0993731224437124
