Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.816,1.0,8.613234413564909
522,GAM,1.812,2.0,8.594262531596705
2300,GAM,1.793,3.0,8.504146092247732
96,GAM,1.756,4.0,8.328656184041838
2188,GAM,1.658,5.0,7.863845075820825
1910,GAM,1.571,6.0,7.451206643012374
318,GAM,1.505,7.0,7.138170590536997
193,GAM,1.499,8.0,7.109712767584691
2047,GAM,1.451,9.0,6.882050183966235
1697,GAM,1.433,10.0,6.796676715109314
307,GAM,1.37,11.0,6.497869574110092
2158,GAM,1.353,12.0,6.417239075745221
1129,GAM,1.344,13.0,6.374552341316761
2584,GAM,1.342,14.0,6.365066400332658
100,GAM,1.338,15.0,6.346094518364454
287,GAM,1.28,16.0,6.071002229825487
2130,GAM,1.279,17.0,6.066259259333434
1749,GAM,1.261,18.0,5.980885790476513
1681,GAM,1.252,19.0,5.938199056048053
581,GAM,1.25,20.0,5.928713115063951
2648,GAM,1.241,21.0,5.886026380635491
294,GAM,1.221,22.0,5.791166970794468
1169,GAM,1.202,23.0,5.701050531445495
2318,GAM,1.197,24.0,5.67733567898524
556,GAM,1.196,25.0,5.672592708493188
2177,GAM,1.196,25.0,5.672592708493188
1614,GAM,1.182,27.0,5.606191121604472
748,GAM,1.174,28.0,5.568247357668063
2583,GAM,1.166,29.0,5.530303593731653
2110,GAM,1.151,30.0,5.459159036350886
2085,GAM,1.15,31.0,5.454416065858835
2404,GAM,1.143,32.0,5.421215272414477
2724,GAM,1.141,33.0,5.411729331430375
1837,GAM,1.131,34.0,5.3642996265098635
2004,GAM,1.128,35.0,5.350070715033709
2436,GAM,1.128,35.0,5.350070715033709
1530,GAM,1.125,37.0,5.335841803557556
1009,GAM,1.114,38.0,5.283669128144994
1729,GAM,1.104,39.0,5.236239423224482
2274,GAM,1.099,40.0,5.212524570764226
1972,GAM,1.097,41.0,5.203038629780123
885,GAM,1.08,42.0,5.122408131415255
1010,GAM,1.06,43.0,5.027548721574231
539,GAM,1.056,44.0,5.008576839606026
2758,GAM,1.054,45.0,4.999090898621924
1355,GAM,1.047,46.0,4.965890105177565
1121,GAM,1.045,47.0,4.956404164193463
1476,GAM,1.044,48.0,4.951661193701413
476,GAM,1.039,49.0,4.927946341241156
955,GAM,1.037,50.0,4.918460400257054
1371,GAM,1.036,51.0,4.913717429765003
1503,GAM,1.025,52.0,4.8615447543524395
2541,GAM,1.015,53.0,4.814115049431928
1412,GAM,1.014,54.0,4.8093720789398775
1423,GAM,1.008,55.0,4.780914255987571
761,GAM,1.006,56.0,4.771428315003468
1360,GAM,1.004,57.0,4.761942374019366
1114,GAM,1.001,58.0,4.747713462543212
1185,GAM,0.995,59.0,4.719255639590905
39,GAM,0.986,60.0,4.676568905162445
1135,GAM,0.986,60.0,4.676568905162445
1040,GAM,0.984,62.0,4.667082964178342
2209,GAM,0.984,62.0,4.667082964178342
2731,GAM,0.983,64.0,4.662339993686292
1885,GAM,0.97,65.0,4.600681377289626
2689,GAM,0.97,65.0,4.600681377289626
1311,GAM,0.963,67.0,4.567480583845268
2486,GAM,0.962,68.0,4.5627376133532165
35,GAM,0.961,69.0,4.557994642861166
149,GAM,0.961,69.0,4.557994642861166
527,GAM,0.956,71.0,4.53427979040091
970,GAM,0.949,72.0,4.501078996956552
255,GAM,0.947,73.0,4.49159305597245
2290,GAM,0.946,74.0,4.486850085480398
2538,GAM,0.938,75.0,4.448906321543989
2275,GAM,0.932,76.0,4.420448498591682
1096,GAM,0.93,77.0,4.41096255760758
1994,GAM,0.927,78.0,4.396733646131427
2149,GAM,0.921,79.0,4.368275823179119
951,GAM,0.92,80.0,4.363532852687069
1255,GAM,0.912,81.0,4.325589088750659
2612,GAM,0.912,81.0,4.325589088750659
1484,GAM,0.911,83.0,4.320846118258608
2432,GAM,0.91,84.0,4.316103147766556
2566,GAM,0.909,85.0,4.311360177274506
2651,GAM,0.898,86.0,4.259187501861943
1758,GAM,0.897,87.0,4.2544445313698915
1649,GAM,0.895,88.0,4.24495859038579
1243,GAM,0.893,89.0,4.235472649401687
740,GAM,0.892,90.0,4.230729678909635
1597,GAM,0.889,91.0,4.216500767433482
1025,GAM,0.888,92.0,4.2117577969414315
606,GAM,0.883,93.0,4.188042944481175
69,GAM,0.878,94.0,4.164328092020919
1172,GAM,0.876,95.0,4.154842151036817
1354,GAM,0.875,96.0,4.150099180544766
1377,GAM,0.874,97.0,4.145356210052714
2063,GAM,0.869,98.0,4.121641357592459
220,GAM,0.868,99.0,4.116898387100408
837,GAM,0.867,100.0,4.112155416608356
1345,GAM,0.866,101.0,4.107412446116306
1652,GAM,0.866,101.0,4.107412446116306
84,GAM,0.865,103.0,4.102669475624254
1680,GAM,0.863,104.0,4.093183534640152
2344,GAM,0.863,104.0,4.093183534640152
2422,GAM,0.863,104.0,4.093183534640152
2022,GAM,0.86,107.0,4.078954623163998
297,GAM,0.857,108.0,4.064725711687845
1879,GAM,0.857,108.0,4.064725711687845
1892,GAM,0.855,110.0,4.055239770703743
410,GAM,0.854,111.0,4.0504968002116915
2199,GAM,0.854,111.0,4.0504968002116915
1692,GAM,0.85,113.0,4.031524918243487
636,GAM,0.848,114.0,4.022038977259385
570,GAM,0.844,115.0,4.00306709529118
467,GAM,0.839,116.0,3.979352242830924
1572,GAM,0.839,116.0,3.979352242830924
1778,GAM,0.838,118.0,3.974609272338873
425,GAM,0.833,119.0,3.950894419878617
664,GAM,0.832,120.0,3.9461514493865657
877,GAM,0.83,121.0,3.9366655084024633
2509,GAM,0.83,121.0,3.9366655084024633
1277,GAM,0.826,123.0,3.917693626434259
1413,GAM,0.824,124.0,3.9082076854501566
775,GAM,0.823,125.0,3.903464714958105
511,GAM,0.822,126.0,3.8987217444660542
2189,GAM,0.822,126.0,3.8987217444660542
2295,GAM,0.821,128.0,3.893978773974003
815,GAM,0.818,129.0,3.8797498624978495
964,GAM,0.817,130.0,3.8750068920057985
2261,GAM,0.817,130.0,3.8750068920057985
160,GAM,0.815,132.0,3.865520951021696
1285,GAM,0.815,132.0,3.865520951021696
861,GAM,0.812,134.0,3.8512920395455432
127,GAM,0.81,135.0,3.841806098561441
214,GAM,0.808,136.0,3.8323201575773385
302,GAM,0.801,137.0,3.7991193641329803
2259,GAM,0.8,138.0,3.794376393640929
1853,GAM,0.798,139.0,3.7848904526568266
561,GAM,0.797,140.0,3.7801474821647756
2029,GAM,0.795,141.0,3.770661541180673
2339,GAM,0.791,142.0,3.7516896592124684
320,GAM,0.79,143.0,3.7469466887204175
75,GAM,0.789,144.0,3.7422037182283665
2030,GAM,0.788,145.0,3.737460747736315
2076,GAM,0.784,146.0,3.7184888657681103
674,GAM,0.782,147.0,3.709002924784008
402,GAM,0.779,148.0,3.6947740133078546
821,GAM,0.779,148.0,3.6947740133078546
146,GAM,0.778,150.0,3.6900310428158036
2224,GAM,0.778,150.0,3.6900310428158036
1639,GAM,0.777,152.0,3.685288072323752
1321,GAM,0.773,153.0,3.6663161903555475
2255,GAM,0.773,153.0,3.6663161903555475
143,GAM,0.772,155.0,3.6615732198634965
194,GAM,0.772,155.0,3.6615732198634965
2455,GAM,0.772,155.0,3.6615732198634965
2609,GAM,0.769,158.0,3.647344308387343
2593,GAM,0.768,159.0,3.6426013378952917
2443,GAM,0.767,160.0,3.6378583674032408
844,GAM,0.764,161.0,3.623629455927087
638,GAM,0.762,162.0,3.614143514942985
2090,GAM,0.762,162.0,3.614143514942985
2430,GAM,0.761,164.0,3.6094005444509336
339,GAM,0.76,165.0,3.6046575739588826
1142,GAM,0.758,166.0,3.5951716329747803
505,GAM,0.757,167.0,3.590428662482729
288,GAM,0.754,168.0,3.5761997510065755
70,GAM,0.752,169.0,3.566713810022473
1748,GAM,0.752,169.0,3.566713810022473
51,GAM,0.75,171.0,3.5572278690383707
2517,GAM,0.745,172.0,3.533513016578115
2145,GAM,0.744,173.0,3.528770046086064
437,GAM,0.743,174.0,3.5240270755940126
1151,GAM,0.739,175.0,3.505055193625808
797,GAM,0.737,176.0,3.4955692526417055
427,GAM,0.736,177.0,3.4908262821496545
746,GAM,0.736,177.0,3.4908262821496545
1012,GAM,0.735,179.0,3.4860833116576035
2525,GAM,0.735,179.0,3.4860833116576035
306,GAM,0.734,181.0,3.481340341165552
1764,GAM,0.731,182.0,3.467111429689399
1793,GAM,0.73,183.0,3.4623684591973474
1523,GAM,0.729,184.0,3.4576254887052964
1931,GAM,0.727,185.0,3.448139547721194
818,GAM,0.725,186.0,3.4386536067370916
2299,GAM,0.725,186.0,3.4386536067370916
865,GAM,0.724,188.0,3.4339106362450407
1502,GAM,0.724,188.0,3.4339106362450407
1314,GAM,0.723,190.0,3.4291676657529893
1004,GAM,0.719,191.0,3.4101957837847845
1549,GAM,0.719,191.0,3.4101957837847845
850,GAM,0.716,193.0,3.395966872308631
1406,GAM,0.716,193.0,3.395966872308631
1746,GAM,0.715,195.0,3.39122390181658
655,GAM,0.714,196.0,3.3864809313245288
1791,GAM,0.714,196.0,3.3864809313245288
2309,GAM,0.712,198.0,3.3769949903404264
2633,GAM,0.712,198.0,3.3769949903404264
