Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.917,1.0,9.727301891332786
539,GAM,1.66,2.0,8.423224381644456
1129,GAM,1.475,3.0,7.484491543931069
1910,GAM,1.397,4.0,7.0887014826248835
2436,GAM,1.251,5.0,6.347863675564588
522,GAM,1.224,6.0,6.210859423573985
2404,GAM,1.203,7.0,6.104300560914628
2584,GAM,1.189,8.0,6.033261319141722
2177,GAM,1.183,9.0,6.0028159298104775
193,GAM,1.174,10.0,5.957147845813609
511,GAM,1.174,10.0,5.957147845813609
1172,GAM,1.145,12.0,5.8099951307125925
1530,GAM,1.12,13.0,5.683139341832406
294,GAM,1.104,14.0,5.601951636949085
2188,GAM,1.101,15.0,5.586728942283462
297,GAM,1.097,16.0,5.566432016062632
2583,GAM,1.083,17.0,5.495392774289727
318,GAM,1.077,18.0,5.4649473849584815
96,GAM,1.075,19.0,5.454798921848067
1185,GAM,1.073,20.0,5.444650458737652
2259,GAM,1.072,21.0,5.439576227182445
2004,GAM,1.068,22.0,5.419279300961615
2724,GAM,1.067,23.0,5.414205069406407
1972,GAM,1.06,24.0,5.3786854485199544
2085,GAM,1.06,24.0,5.3786854485199544
2158,GAM,1.06,24.0,5.3786854485199544
2110,GAM,1.054,27.0,5.34824005918871
1837,GAM,1.047,28.0,5.312720438302256
127,GAM,1.042,29.0,5.28734928052622
1009,GAM,1.037,30.0,5.261978122750182
527,GAM,1.035,31.0,5.251829659639767
748,GAM,1.035,31.0,5.251829659639767
1885,GAM,1.033,33.0,5.241681196529352
2300,GAM,1.027,34.0,5.211235807198106
2274,GAM,1.013,35.0,5.140196565425201
476,GAM,1.01,36.0,5.124973870759579
425,GAM,1.009,37.0,5.119899639204371
1518,GAM,1.002,38.0,5.084380018317919
1406,GAM,1.0,39.0,5.074231555207504
844,GAM,0.996,40.0,5.053934628986674
2047,GAM,0.996,40.0,5.053934628986674
1649,GAM,0.989,42.0,5.018415008100222
2295,GAM,0.989,42.0,5.018415008100222
