Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
294,GAM,1.894,1.0,9.49563018079276
1837,GAM,1.752,2.0,8.783708593848425
1530,GAM,1.651,3.0,8.277341831303511
900,GAM,1.614,4.0,8.09184113611379
2404,GAM,1.501,5.0,7.5253119859397755
1681,GAM,1.433,6.0,7.1843917893748825
1697,GAM,1.412,7.0,7.079107611023959
1129,GAM,1.397,8.0,7.003904626487586
307,GAM,1.37,9.0,6.868539254322114
2584,GAM,1.32,10.0,6.617862639200869
527,GAM,1.298,11.0,6.507564928547521
1910,GAM,1.289,12.0,6.462443137825696
539,GAM,1.286,13.0,6.447402540918422
1729,GAM,1.236,14.0,6.1967259257971765
2583,GAM,1.228,15.0,6.156617667377778
2177,GAM,1.216,16.0,6.096455279748679
2436,GAM,1.21,17.0,6.06637408593413
556,GAM,1.156,18.0,5.795643341603184
2758,GAM,1.135,19.0,5.690359163252262
570,GAM,1.134,20.0,5.685345630949836
1871,GAM,1.115,21.0,5.590088517203764
160,GAM,1.106,22.0,5.54496672648194
1885,GAM,1.096,23.0,5.494831403457692
193,GAM,1.09,24.0,5.4647502096431415
1749,GAM,1.088,25.0,5.454723145038292
70,GAM,1.084,26.0,5.434669015828592
748,GAM,1.074,27.0,5.384533692804343
679,GAM,1.064,28.0,5.334398369780095
2300,GAM,1.061,29.0,5.319357772872819
2432,GAM,1.056,30.0,5.294290111360695
522,GAM,1.047,31.0,5.24916832063887
35,GAM,1.045,32.0,5.239141256034021
2029,GAM,1.042,33.0,5.224100659126746
2486,GAM,1.036,34.0,5.194019465312197
2004,GAM,1.034,35.0,5.183992400707347
1413,GAM,1.033,36.0,5.178978868404922
2158,GAM,1.031,37.0,5.168951803800072
2690,GAM,1.027,38.0,5.148897674590373
2130,GAM,1.025,39.0,5.138870609985522
2318,GAM,1.02,40.0,5.113802948473398
2259,GAM,1.012,41.0,5.073694690053999
476,GAM,1.009,42.0,5.058654093146724
100,GAM,1.0,43.0,5.013532302424901
581,GAM,0.985,44.0,4.938329317888527
297,GAM,0.983,45.0,4.928302253283677
1614,GAM,0.982,46.0,4.923288720981252
2047,GAM,0.982,46.0,4.923288720981252
2731,GAM,0.979,48.0,4.908248124073977
318,GAM,0.973,49.0,4.878166930259428
1692,GAM,0.973,49.0,4.878166930259428
1311,GAM,0.972,51.0,4.873153397957003
1070,GAM,0.962,52.0,4.8230180749327545
96,GAM,0.961,53.0,4.818004542630329
1853,GAM,0.959,54.0,4.807977478025479
1879,GAM,0.957,55.0,4.7979504134206294
2085,GAM,0.954,56.0,4.782909816513355
2724,GAM,0.952,57.0,4.772882751908505
2188,GAM,0.947,58.0,4.74781509039638
1972,GAM,0.945,59.0,4.737788025791531
1009,GAM,0.94,60.0,4.712720364279406
2274,GAM,0.935,61.0,4.6876527027672825
1572,GAM,0.921,62.0,4.6174632505333335
511,GAM,0.915,63.0,4.587382056718784
951,GAM,0.911,64.0,4.567327927509084
143,GAM,0.903,65.0,4.5272196690896855
1172,GAM,0.903,65.0,4.5272196690896855
1597,GAM,0.902,67.0,4.52220613678726
2255,GAM,0.899,68.0,4.507165539879986
2648,GAM,0.896,69.0,4.492124942972711
287,GAM,0.893,70.0,4.477084346065436
2030,GAM,0.886,71.0,4.441989619948462
1010,GAM,0.884,72.0,4.431962555343612
2541,GAM,0.883,73.0,4.426949023041187
1639,GAM,0.882,74.0,4.421935490738762
1169,GAM,0.88,75.0,4.4119084261339125
1412,GAM,0.879,76.0,4.406894893831487
2295,GAM,0.876,77.0,4.391854296924213
2593,GAM,0.876,77.0,4.391854296924213
69,GAM,0.873,79.0,4.376813700016938
1758,GAM,0.87,80.0,4.361773103109663
2290,GAM,0.869,81.0,4.356759570807238
775,GAM,0.868,82.0,4.351746038504814
1004,GAM,0.868,82.0,4.351746038504814
761,GAM,0.866,84.0,4.3417189738999635
740,GAM,0.861,85.0,4.316651312387839
220,GAM,0.86,86.0,4.311637780085414
1185,GAM,0.859,87.0,4.306624247782989
302,GAM,0.858,88.0,4.301610715480565
39,GAM,0.856,89.0,4.291583650875714
127,GAM,0.855,90.0,4.28657011857329
885,GAM,0.854,91.0,4.281556586270865
606,GAM,0.85,92.0,4.261502457061165
84,GAM,0.849,93.0,4.256488924758741
1243,GAM,0.849,93.0,4.256488924758741
2298,GAM,0.848,95.0,4.251475392456316
369,GAM,0.847,96.0,4.24646186015389
1778,GAM,0.847,96.0,4.24646186015389
1096,GAM,0.845,98.0,4.236434795549041
2199,GAM,0.838,99.0,4.201340069432066
1484,GAM,0.837,100.0,4.196326537129641
2430,GAM,0.834,101.0,4.1812859402223665
149,GAM,0.832,102.0,4.171258875617517
2339,GAM,0.829,103.0,4.156218278710242
1114,GAM,0.826,104.0,4.141177681802968
2110,GAM,0.821,105.0,4.116110020290843
2309,GAM,0.815,106.0,4.086028826476293
1503,GAM,0.814,107.0,4.081015294173869
844,GAM,0.813,108.0,4.076001761871444
2161,GAM,0.811,109.0,4.065974697266594
2509,GAM,0.811,109.0,4.065974697266594
1355,GAM,0.808,111.0,4.05093410035932
2422,GAM,0.808,111.0,4.05093410035932
1518,GAM,0.806,113.0,4.04090703575447
1321,GAM,0.804,114.0,4.03087997114962
2456,GAM,0.802,115.0,4.0208529065447705
402,GAM,0.799,116.0,4.005812309637496
955,GAM,0.799,116.0,4.005812309637496
2261,GAM,0.797,118.0,3.995785245032646
1025,GAM,0.795,119.0,3.985758180427796
1121,GAM,0.791,120.0,3.9657040512180965
1892,GAM,0.791,120.0,3.9657040512180965
1794,GAM,0.788,122.0,3.950663454310822
1011,GAM,0.784,123.0,3.930609325101122
1151,GAM,0.783,124.0,3.9255957927986973
1255,GAM,0.783,124.0,3.9255957927986973
1764,GAM,0.783,124.0,3.9255957927986973
861,GAM,0.782,127.0,3.920582260496272
