Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
294,GAM,1.68,1.0,8.302864436409607
1837,GAM,1.627,2.0,8.040928832165731
2300,GAM,1.601,3.0,7.912432120649869
900,GAM,1.589,4.0,7.853125946104086
522,GAM,1.501,5.0,7.418213999435011
2177,GAM,1.48,6.0,7.314428193979891
96,GAM,1.467,7.0,7.25017983822196
2648,GAM,1.445,8.0,7.141451851554692
1129,GAM,1.418,9.0,7.008012958826679
2188,GAM,1.394,10.0,6.889400609735113
1910,GAM,1.364,11.0,6.741135173370657
2436,GAM,1.333,12.0,6.58792755579405
2404,GAM,1.325,13.0,6.548390106096862
539,GAM,1.301,14.0,6.429777757005296
2541,GAM,1.294,15.0,6.395182488520256
2583,GAM,1.285,16.0,6.350702857610918
1530,GAM,1.266,17.0,6.256801414580096
318,GAM,1.242,18.0,6.138189065488531
1697,GAM,1.207,19.0,5.96521272306333
307,GAM,1.2,20.0,5.93061745457829
2047,GAM,1.191,21.0,5.886137823668953
527,GAM,1.167,22.0,5.767525474577387
84,GAM,1.159,23.0,5.727988024880199
885,GAM,1.152,24.0,5.693392756395158
1892,GAM,1.126,25.0,5.564896044879295
1681,GAM,1.096,26.0,5.416630608514839
606,GAM,1.078,27.0,5.327671346696165
951,GAM,1.065,28.0,5.263422990938232
193,GAM,1.058,29.0,5.228827722453193
2158,GAM,1.05,30.0,5.189290272756004
2199,GAM,1.045,31.0,5.164579366695261
748,GAM,1.041,32.0,5.144810641846666
1012,GAM,1.037,33.0,5.1250419169980725
1428,GAM,1.037,33.0,5.1250419169980725
1476,GAM,1.034,35.0,5.110215373361627
1572,GAM,1.032,36.0,5.10033101093733
570,GAM,1.03,37.0,5.090446648513033
2422,GAM,1.029,38.0,5.085504467300884
2584,GAM,1.026,39.0,5.070677923664438
1040,GAM,1.025,40.0,5.065735742452289
2443,GAM,1.012,41.0,5.001487386694358
1360,GAM,1.011,42.0,4.996545205482209
1406,GAM,0.999,43.0,4.937239030936427
100,GAM,0.99,44.0,4.8927594000270895
1243,GAM,0.988,45.0,4.882875037602792
425,GAM,0.985,46.0,4.868048493966347
2290,GAM,0.984,47.0,4.863106312754198
2110,GAM,0.976,48.0,4.82356886305701
1778,GAM,0.974,49.0,4.8136845006327125
1729,GAM,0.971,50.0,4.798857956996266
249,GAM,0.969,51.0,4.788973594571969
2689,GAM,0.968,52.0,4.784031413359821
2486,GAM,0.963,53.0,4.759320507299078
1692,GAM,0.962,54.0,4.754378326086929
1649,GAM,0.958,55.0,4.7346096012383345
220,GAM,0.946,56.0,4.675303426692552
302,GAM,0.945,57.0,4.670361245480404
1121,GAM,0.944,58.0,4.665419064268255
1169,GAM,0.937,59.0,4.630823795783216
2029,GAM,0.932,60.0,4.606112889722472
1597,GAM,0.929,61.0,4.591286346086027
1412,GAM,0.919,62.0,4.5418645339645405
1423,GAM,0.914,63.0,4.517153627903798
581,GAM,0.911,64.0,4.502327084267352
476,GAM,0.91,65.0,4.497384903055203
2130,GAM,0.91,65.0,4.497384903055203
2538,GAM,0.907,67.0,4.482558359418758
511,GAM,0.892,68.0,4.408425641236529
1371,GAM,0.89,69.0,4.398541278812232
1354,GAM,0.889,70.0,4.393599097600084
2690,GAM,0.888,71.0,4.3886569163879345
1009,GAM,0.884,72.0,4.368888191539341
35,GAM,0.877,73.0,4.3342929230543
740,GAM,0.877,73.0,4.3342929230543
1885,GAM,0.877,73.0,4.3342929230543
2344,GAM,0.876,76.0,4.329350741842152
410,GAM,0.875,77.0,4.324408560630003
1484,GAM,0.872,78.0,4.3095820169935575
2731,GAM,0.872,78.0,4.3095820169935575
2432,GAM,0.87,80.0,4.29969765456926
1010,GAM,0.868,81.0,4.289813292144963
2022,GAM,0.864,82.0,4.2700445672963685
1172,GAM,0.863,83.0,4.26510238608422
664,GAM,0.862,84.0,4.260160204872072
970,GAM,0.86,85.0,4.250275842447775
2160,GAM,0.86,85.0,4.250275842447775
856,GAM,0.859,87.0,4.245333661235626
1070,GAM,0.857,88.0,4.235449298811329
2274,GAM,0.853,89.0,4.215680573962735
1652,GAM,0.851,90.0,4.205796211538438
2259,GAM,0.849,91.0,4.1959118491141405
2209,GAM,0.846,92.0,4.181085305477694
2509,GAM,0.846,92.0,4.181085305477694
