Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2085,GAM,1.927,1.0,8.549355677049606
900,GAM,1.901,2.0,8.43400370631619
96,GAM,1.889,3.0,8.380764335208461
2318,GAM,1.877,4.0,8.32752496410073
522,GAM,1.837,5.0,8.150060393741631
2300,GAM,1.813,6.0,8.043581651526171
1749,GAM,1.801,7.0,7.990342280418442
2724,GAM,1.783,8.0,7.910483223756848
2188,GAM,1.76,9.0,7.808441095800366
2004,GAM,1.753,10.0,7.777384795987523
1697,GAM,1.741,11.0,7.7241454248797945
307,GAM,1.57,12.0,6.965484386594644
2177,GAM,1.558,13.0,6.912245015486915
294,GAM,1.548,14.0,6.8678788728971405
539,GAM,1.526,15.0,6.770273359199636
1910,GAM,1.513,16.0,6.712597373832928
1169,GAM,1.511,17.0,6.703724145314973
1681,GAM,1.46,18.0,6.477456818107122
511,GAM,1.42,19.0,6.299992247748022
2648,GAM,1.403,20.0,6.224569805345405
1423,GAM,1.396,21.0,6.193513505532563
1972,GAM,1.393,22.0,6.1802036627556305
1360,GAM,1.379,23.0,6.118091063129945
1885,GAM,1.379,23.0,6.118091063129945
1371,GAM,1.378,25.0,6.113654448870967
1009,GAM,1.366,26.0,6.060415077763239
1476,GAM,1.364,27.0,6.051541849245284
127,GAM,1.362,28.0,6.042668620727329
1837,GAM,1.344,29.0,5.962809564065735
1129,GAM,1.34,30.0,5.945063107029824
2274,GAM,1.331,31.0,5.905133578699027
1172,GAM,1.33,32.0,5.9006969644400495
527,GAM,1.297,33.0,5.754288693893792
556,GAM,1.288,34.0,5.714359165562995
1040,GAM,1.28,35.0,5.678866251491176
1121,GAM,1.279,36.0,5.674429637232198
2758,GAM,1.268,37.0,5.625626880383446
297,GAM,1.267,38.0,5.621190266124468
2259,GAM,1.266,39.0,5.616753651865491
2583,GAM,1.234,40.0,5.474781995578211
2209,GAM,1.23,41.0,5.457035538542301
193,GAM,1.209,42.0,5.363866639103774
1010,GAM,1.189,43.0,5.275134353924225
1729,GAM,1.184,44.0,5.252951282629336
748,GAM,1.143,45.0,5.07105009801126
255,GAM,1.127,46.0,5.000064269867621
2690,GAM,1.113,47.0,4.937951670241936
570,GAM,1.112,48.0,4.933515055982959
2584,GAM,1.105,49.0,4.902458756170116
306,GAM,1.094,50.0,4.853655999321364
1377,GAM,1.077,51.0,4.778233556918746
1311,GAM,1.076,52.0,4.77379694265977
1469,GAM,1.061,53.0,4.707247728775107
636,GAM,1.056,54.0,4.685064657480219
638,GAM,1.056,54.0,4.685064657480219
885,GAM,1.049,56.0,4.654008357667377
1070,GAM,1.047,57.0,4.645135129149422
318,GAM,1.037,58.0,4.600768986559647
2047,GAM,1.027,59.0,4.556402843969872
2029,GAM,1.018,60.0,4.516473315639075
815,GAM,1.013,61.0,4.494290244344187
