Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
241,GAM,0.794,139.0,3.6783380917128343
2339,GAM,0.792,140.0,3.669072756469225
84,GAM,0.789,141.0,3.655174753603811
1994,GAM,0.789,141.0,3.655174753603811
1663,GAM,0.788,143.0,3.6505420859820066
2255,GAM,0.786,144.0,3.6412767507383976
1354,GAM,0.785,145.0,3.636644083116593
1523,GAM,0.785,145.0,3.636644083116593
1543,GAM,0.782,147.0,3.6227460802511793
2224,GAM,0.781,148.0,3.618113412629375
1652,GAM,0.779,149.0,3.6088480773857654
1406,GAM,0.777,150.0,3.5995827421421565
1419,GAM,0.777,150.0,3.5995827421421565
2275,GAM,0.777,150.0,3.5995827421421565
561,GAM,0.775,153.0,3.590317406898547
1142,GAM,0.775,153.0,3.590317406898547
2284,GAM,0.775,153.0,3.590317406898547
2299,GAM,0.775,153.0,3.590317406898547
1062,GAM,0.772,157.0,3.576419404033133
306,GAM,0.768,158.0,3.5578887335459153
861,GAM,0.768,158.0,3.5578887335459153
1518,GAM,0.768,158.0,3.5578887335459153
2227,GAM,0.767,161.0,3.5532560659241104
1584,GAM,0.765,162.0,3.5439907306805014
1639,GAM,0.765,162.0,3.5439907306805014
408,GAM,0.764,164.0,3.539358063058697
547,GAM,0.763,165.0,3.534725395436892
2497,GAM,0.762,166.0,3.5300927278150875
2030,GAM,0.76,167.0,3.5208273925714786
2517,GAM,0.758,168.0,3.511562057327869
1794,GAM,0.756,169.0,3.5022967220842602
1610,GAM,0.755,170.0,3.4976640544624553
437,GAM,0.752,171.0,3.483766051597042
1700,GAM,0.751,172.0,3.479133383975237
1011,GAM,0.749,173.0,3.469868048731628
1264,GAM,0.749,173.0,3.469868048731628
1484,GAM,0.749,173.0,3.469868048731628
507,GAM,0.748,176.0,3.4652353811098235
1019,GAM,0.747,177.0,3.460602713488019
168,GAM,0.746,178.0,3.455970045866214
1825,GAM,0.746,178.0,3.455970045866214
1277,GAM,0.745,180.0,3.4513373782444097
2758,GAM,0.745,180.0,3.4513373782444097
176,GAM,0.744,182.0,3.446704710622605
1469,GAM,0.744,182.0,3.446704710622605
127,GAM,0.742,184.0,3.437439375378996
491,GAM,0.739,185.0,3.4235413725135824
339,GAM,0.738,186.0,3.4189087048917775
484,GAM,0.738,186.0,3.4189087048917775
2609,GAM,0.738,186.0,3.4189087048917775
249,GAM,0.737,189.0,3.414276037269973
556,GAM,0.737,189.0,3.414276037269973
2486,GAM,0.737,189.0,3.414276037269973
1826,GAM,0.73,192.0,3.381847363917341
2076,GAM,0.728,193.0,3.372582028673732
2593,GAM,0.728,193.0,3.372582028673732
2662,GAM,0.728,193.0,3.372582028673732
1847,GAM,0.727,196.0,3.3679493610519273
1559,GAM,0.726,197.0,3.363316693430123
1861,GAM,0.726,197.0,3.363316693430123
1999,GAM,0.725,199.0,3.358684025808318
688,GAM,0.724,200.0,3.3540513581865135
183,GAM,0.72,201.0,3.335520687699295
1572,GAM,0.72,201.0,3.335520687699295
137,GAM,0.718,203.0,3.326255352455686
586,GAM,0.718,203.0,3.326255352455686
1607,GAM,0.718,203.0,3.326255352455686
1793,GAM,0.717,206.0,3.3216226848338812
1144,GAM,0.714,207.0,3.307724681968468
2309,GAM,0.713,208.0,3.3030920143466633
2578,GAM,0.713,208.0,3.3030920143466633
402,GAM,0.711,210.0,3.293826679103054
509,GAM,0.71,211.0,3.2891940114812495
75,GAM,0.709,212.0,3.284561343859445
856,GAM,0.709,212.0,3.284561343859445
878,GAM,0.708,214.0,3.27992867623764
1212,GAM,0.708,214.0,3.27992867623764
467,GAM,0.707,216.0,3.2752960086158356
1690,GAM,0.707,216.0,3.2752960086158356
2612,GAM,0.706,218.0,3.270663340994031
1377,GAM,0.705,219.0,3.2660306733722266
655,GAM,0.703,220.0,3.2567653381286172
2450,GAM,0.702,221.0,3.2521326705068128
1601,GAM,0.701,222.0,3.2475000028850083
1772,GAM,0.701,222.0,3.2475000028850083
262,GAM,0.698,224.0,3.2336020000195944
1791,GAM,0.698,224.0,3.2336020000195944
877,GAM,0.697,226.0,3.22896933239779
1314,GAM,0.696,227.0,3.224336664775985
1764,GAM,0.696,227.0,3.224336664775985
214,GAM,0.695,229.0,3.2197039971541805
601,GAM,0.695,229.0,3.2197039971541805
923,GAM,0.694,231.0,3.215071329532376
1549,GAM,0.693,232.0,3.2104386619105716
1041,GAM,0.692,233.0,3.205805994288767
1779,GAM,0.692,233.0,3.205805994288767
959,GAM,0.691,235.0,3.201173326666962
1226,GAM,0.691,235.0,3.201173326666962
1355,GAM,0.691,235.0,3.201173326666962
1502,GAM,0.69,238.0,3.1965406590451577
636,GAM,0.689,239.0,3.1919079914233532
2161,GAM,0.689,239.0,3.1919079914233532
1147,GAM,0.688,241.0,3.1872753238015488
1931,GAM,0.688,241.0,3.1872753238015488
2708,GAM,0.688,241.0,3.1872753238015488
2117,GAM,0.687,244.0,3.1826426561797447
2633,GAM,0.687,244.0,3.1826426561797447
1243,GAM,0.684,246.0,3.168744653314331
293,GAM,0.683,247.0,3.1641119856925264
2257,GAM,0.683,247.0,3.1641119856925264
638,GAM,0.681,249.0,3.154846650448917
2566,GAM,0.681,249.0,3.154846650448917
334,GAM,0.679,251.0,3.145581315205308
814,GAM,0.678,252.0,3.140948647583503
1305,GAM,0.676,253.0,3.131683312339894
815,GAM,0.675,254.0,3.1270506447180897
2356,GAM,0.674,255.0,3.1224179770962848
979,GAM,0.673,256.0,3.1177853094744803
1238,GAM,0.673,256.0,3.1177853094744803
351,GAM,0.669,258.0,3.099254638987262
518,GAM,0.669,258.0,3.099254638987262
672,GAM,0.669,258.0,3.099254638987262
904,GAM,0.669,258.0,3.099254638987262
2210,GAM,0.669,258.0,3.099254638987262
2389,GAM,0.669,258.0,3.099254638987262
1754,GAM,0.667,264.0,3.089989303743653
82,GAM,0.666,265.0,3.0853566361218485
2305,GAM,0.666,265.0,3.0853566361218485
2430,GAM,0.666,265.0,3.0853566361218485
1558,GAM,0.665,268.0,3.0807239685000436
1746,GAM,0.665,268.0,3.0807239685000436
940,GAM,0.664,270.0,3.076091300878239
1437,GAM,0.663,271.0,3.0714586332564346
2456,GAM,0.66,272.0,3.0575606303910208
382,GAM,0.659,273.0,3.0529279627692163
429,GAM,0.659,273.0,3.0529279627692163
1468,GAM,0.659,273.0,3.0529279627692163
1922,GAM,0.659,273.0,3.0529279627692163
2052,GAM,0.659,273.0,3.0529279627692163
569,GAM,0.656,278.0,3.0390299599038024
1493,GAM,0.656,278.0,3.0390299599038024
2063,GAM,0.655,280.0,3.034397292281998
2455,GAM,0.654,281.0,3.0297646246601935
2746,GAM,0.654,281.0,3.0297646246601935
129,GAM,0.653,283.0,3.0251319570383886
1118,GAM,0.653,283.0,3.0251319570383886
288,GAM,0.651,285.0,3.0158666217947796
1285,GAM,0.651,285.0,3.0158666217947796
2266,GAM,0.649,287.0,3.0066012865511706
1033,GAM,0.647,288.0,2.9973359513075613
358,GAM,0.646,289.0,2.9927032836857568
427,GAM,0.646,289.0,2.9927032836857568
529,GAM,0.646,289.0,2.9927032836857568
2152,GAM,0.646,289.0,2.9927032836857568
160,GAM,0.644,293.0,2.9834379484421474
1122,GAM,0.644,293.0,2.9834379484421474
588,GAM,0.643,295.0,2.978805280820343
821,GAM,0.641,296.0,2.969539945576734
1849,GAM,0.641,296.0,2.969539945576734
2203,GAM,0.641,296.0,2.969539945576734
1192,GAM,0.64,299.0,2.964907277954929
59,GAM,0.639,300.0,2.9602746103331246
2679,GAM,0.638,301.0,2.95564194271132
719,GAM,0.636,302.0,2.9463766074677107
74,GAM,0.635,303.0,2.941743939845906
277,GAM,0.635,303.0,2.941743939845906
1250,GAM,0.635,303.0,2.941743939845906
2013,GAM,0.635,303.0,2.941743939845906
1220,GAM,0.634,307.0,2.9371112722241017
2010,GAM,0.634,307.0,2.9371112722241017
