Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
539,GAM,1.918,1.0,8.19042393530788
2318,GAM,1.853,2.0,7.9128548238402
2300,GAM,1.819,3.0,7.7676648270724895
1749,GAM,1.793,4.0,7.656637182485417
2085,GAM,1.792,5.0,7.652366888462837
294,GAM,1.772,6.0,7.566961008011243
2004,GAM,1.755,7.0,7.494366009627388
2724,GAM,1.751,8.0,7.477284833537069
307,GAM,1.746,9.0,7.455933363424171
2177,GAM,1.73,10.0,7.387608659062895
1697,GAM,1.715,11.0,7.3235542487242
2541,GAM,1.71,12.0,7.302202778611301
522,GAM,1.619,13.0,6.913606022556547
900,GAM,1.577,14.0,6.7342536736082
96,GAM,1.553,15.0,6.631766617066287
1837,GAM,1.549,16.0,6.614685440975968
606,GAM,1.524,17.0,6.507928090411475
748,GAM,1.503,18.0,6.418251915937301
1129,GAM,1.484,19.0,6.337116329508287
2188,GAM,1.482,20.0,6.328575741463128
527,GAM,1.461,21.0,6.238899566988954
84,GAM,1.46,22.0,6.234629272966374
1681,GAM,1.445,23.0,6.170574862627679
1910,GAM,1.444,24.0,6.166304568605098
2583,GAM,1.371,25.0,5.85457310495678
1729,GAM,1.331,26.0,5.6837613440535915
1885,GAM,1.331,26.0,5.6837613440535915
1009,GAM,1.306,28.0,5.577003993489099
193,GAM,1.299,29.0,5.547111935331041
1972,GAM,1.285,30.0,5.487327819014925
1572,GAM,1.282,31.0,5.474516936947186
2486,GAM,1.279,32.0,5.461706054879446
1169,GAM,1.255,33.0,5.359218998337534
318,GAM,1.25,34.0,5.337867528224636
1484,GAM,1.245,35.0,5.316516058111738
2274,GAM,1.243,36.0,5.3079754700665776
581,GAM,1.242,37.0,5.303705176043998
425,GAM,1.216,38.0,5.192677531456925
1428,GAM,1.211,39.0,5.171326061344027
1243,GAM,1.183,40.0,5.0517578287117955
1649,GAM,1.18,41.0,5.038946946644056
885,GAM,1.155,42.0,4.932189596079564
1025,GAM,1.155,42.0,4.932189596079564
2648,GAM,1.149,44.0,4.906567831944085
570,GAM,1.148,45.0,4.902297537921505
1423,GAM,1.148,45.0,4.902297537921505
2047,GAM,1.143,47.0,4.8809460678086065
2110,GAM,1.138,48.0,4.859594597695708
476,GAM,1.13,49.0,4.82543224551507
511,GAM,1.127,50.0,4.812621363447331
1371,GAM,1.1,51.0,4.69732342483768
1412,GAM,1.097,52.0,4.68451254276994
2259,GAM,1.092,53.0,4.663161072657042
1172,GAM,1.087,54.0,4.641809602544143
1255,GAM,1.084,55.0,4.628998720476404
287,GAM,1.081,56.0,4.616187838408664
2130,GAM,1.072,57.0,4.577755192205448
2029,GAM,1.061,58.0,4.53078195795707
1476,GAM,1.06,59.0,4.526511663934492
1121,GAM,1.059,60.0,4.522241369911911
1360,GAM,1.057,61.0,4.513700781866752
797,GAM,1.05,62.0,4.483808723708694
955,GAM,1.045,63.0,4.462457253595795
761,GAM,1.044,64.0,4.458186959573216
1355,GAM,1.044,64.0,4.458186959573216
1012,GAM,1.039,66.0,4.436835489460317
2209,GAM,1.034,67.0,4.415484019347419
2584,GAM,1.027,68.0,4.38559196118936
127,GAM,1.026,69.0,4.381321667166781
1185,GAM,1.02,70.0,4.355699903031303
1377,GAM,1.02,70.0,4.355699903031303
2404,GAM,1.019,72.0,4.351429609008722
1354,GAM,1.017,73.0,4.342889020963563
410,GAM,1.013,74.0,4.325807844873244
2158,GAM,1.012,75.0,4.321537550850665
2344,GAM,1.009,76.0,4.308726668782925
1778,GAM,1.006,77.0,4.295915786715186
2199,GAM,1.006,77.0,4.295915786715186
117,GAM,1.001,79.0,4.274564316602287
2149,GAM,1.001,79.0,4.274564316602287
655,GAM,0.995,81.0,4.24894255246681
1597,GAM,0.995,81.0,4.24894255246681
1758,GAM,0.993,83.0,4.24040196442165
2030,GAM,0.985,84.0,4.206239612241013
149,GAM,0.984,85.0,4.201969318218433
2159,GAM,0.976,86.0,4.167806966037795
297,GAM,0.975,87.0,4.163536672015216
302,GAM,0.975,87.0,4.163536672015216
35,GAM,0.972,89.0,4.150725789947477
1614,GAM,0.972,89.0,4.150725789947477
636,GAM,0.97,91.0,4.142185201902317
255,GAM,0.969,92.0,4.137914907879737
1853,GAM,0.968,93.0,4.133644613857157
1892,GAM,0.963,94.0,4.112293143744259
2690,GAM,0.963,94.0,4.112293143744259
1652,GAM,0.962,96.0,4.10802284972168
1530,GAM,0.957,97.0,4.086671379608781
2731,GAM,0.957,97.0,4.086671379608781
1692,GAM,0.956,99.0,4.082401085586201
2022,GAM,0.956,99.0,4.082401085586201
2436,GAM,0.956,99.0,4.082401085586201
2593,GAM,0.956,99.0,4.082401085586201
306,GAM,0.955,103.0,4.078130791563622
220,GAM,0.949,104.0,4.052509027428143
1040,GAM,0.946,105.0,4.039698145360404
2422,GAM,0.946,105.0,4.039698145360404
865,GAM,0.942,107.0,4.022616969270085
