Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2300,GAM,2.322,1.0,11.012530092287363
1129,GAM,1.946,2.0,9.22927801877313
900,GAM,1.748,3.0,8.290225065167231
522,GAM,1.668,4.0,7.910809730376968
96,GAM,1.596,5.0,7.5693359290657325
2188,GAM,1.506,6.0,7.142493677426687
581,GAM,1.454,7.0,6.895873709813017
2130,GAM,1.425,8.0,6.758335650951547
193,GAM,1.404,9.0,6.658739125569102
294,GAM,1.393,10.0,6.606569517035442
1910,GAM,1.355,11.0,6.426347233010067
1530,GAM,1.335,12.0,6.331493399312501
2404,GAM,1.308,13.0,6.203440723820789
1749,GAM,1.258,14.0,5.966306139576874
2318,GAM,1.214,15.0,5.75762770544223
1837,GAM,1.2,16.0,5.691230021853934
748,GAM,1.192,17.0,5.6532884883749075
2004,GAM,1.188,18.0,5.634317721635394
511,GAM,1.179,19.0,5.59163349647149
2177,GAM,1.164,20.0,5.5204931211983155
2724,GAM,1.158,21.0,5.492036971089046
307,GAM,1.151,22.0,5.458838129294898
1597,GAM,1.15,23.0,5.45409543761002
2085,GAM,1.145,24.0,5.430381979185629
1476,GAM,1.141,25.0,5.411411212446116
1614,GAM,1.138,26.0,5.3971831373914805
2690,GAM,1.135,27.0,5.382955062336846
1697,GAM,1.131,28.0,5.363984295597333
2436,GAM,1.124,29.0,5.330785453803186
287,GAM,1.123,30.0,5.326042762118306
1070,GAM,1.123,30.0,5.326042762118306
1885,GAM,1.122,32.0,5.321300070433429
2583,GAM,1.122,32.0,5.321300070433429
1360,GAM,1.121,34.0,5.31655737874855
100,GAM,1.111,35.0,5.269130461899767
1172,GAM,1.111,35.0,5.269130461899767
2731,GAM,1.105,37.0,5.240674311790498
2110,GAM,1.096,38.0,5.197990086626594
2344,GAM,1.091,39.0,5.174276628202202
410,GAM,1.084,40.0,5.141077786408054
2158,GAM,1.081,41.0,5.126849711353419
1423,GAM,1.063,42.0,5.04148126102561
297,GAM,1.06,43.0,5.0272531859709755
220,GAM,1.05,44.0,4.979826269122193
1040,GAM,1.045,45.0,4.9561128106978005
1652,GAM,1.043,46.0,4.946627427328044
1354,GAM,1.037,47.0,4.918171277218774
2432,GAM,1.034,48.0,4.9039432021641405
1009,GAM,1.033,49.0,4.899200510479261
885,GAM,1.025,50.0,4.861258977000235
1692,GAM,1.024,51.0,4.856516285315357
2541,GAM,1.024,51.0,4.856516285315357
149,GAM,1.02,53.0,4.837545518575844
2259,GAM,1.019,54.0,4.8328028268909655
1025,GAM,1.004,55.0,4.7616624516177914
2443,GAM,1.002,56.0,4.752177068248035
2584,GAM,1.002,56.0,4.752177068248035
