Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2584,GAM,2.075,1.0,9.93569630711749
96,GAM,1.681,2.0,8.049111080609398
522,GAM,1.659,3.0,7.943768758317068
2188,GAM,1.572,4.0,7.527187756524673
900,GAM,1.564,5.0,7.4888814575092795
2300,GAM,1.476,6.0,7.0675121683399595
2085,GAM,1.381,7.0,6.612624867532171
1169,GAM,1.38,8.0,6.607836580155246
2724,GAM,1.379,9.0,6.603048292778323
2004,GAM,1.34,10.0,6.4163050850782835
1892,GAM,1.336,11.0,6.397151935570587
1009,GAM,1.321,12.0,6.325327624916725
2318,GAM,1.313,13.0,6.287021325901332
1972,GAM,1.274,14.0,6.1002781182012935
1749,GAM,1.252,15.0,5.994935795908963
527,GAM,1.25,16.0,5.9853592211551145
193,GAM,1.245,17.0,5.961417784270495
1129,GAM,1.242,18.0,5.947052922139722
2274,GAM,1.238,19.0,5.927899772632026
1484,GAM,1.237,20.0,5.923111485255102
1910,GAM,1.234,21.0,5.908746623124329
1371,GAM,1.201,22.0,5.750733139685835
1121,GAM,1.198,23.0,5.736368277555062
748,GAM,1.179,24.0,5.645390817393505
2130,GAM,1.168,25.0,5.592719656247339
84,GAM,1.157,26.0,5.540048495101175
539,GAM,1.15,27.0,5.506530483462705
2583,GAM,1.144,28.0,5.477800759201161
1476,GAM,1.137,29.0,5.444282747562692
570,GAM,1.121,30.0,5.367670149531907
307,GAM,1.119,31.0,5.358093574778059
1697,GAM,1.112,32.0,5.32457556313959
287,GAM,1.104,33.0,5.286269264124198
606,GAM,1.102,34.0,5.27669268937035
1360,GAM,1.102,34.0,5.27669268937035
1423,GAM,1.096,36.0,5.247962965108805
2436,GAM,1.095,37.0,5.24317467773188
2541,GAM,1.089,38.0,5.214444953470336
2404,GAM,1.087,39.0,5.204868378716488
1412,GAM,1.084,40.0,5.190503516585716
1572,GAM,1.08,41.0,5.17135036707802
581,GAM,1.079,42.0,5.1665620797010945
2486,GAM,1.068,43.0,5.11389091855493
1885,GAM,1.058,44.0,5.066008044785689
1243,GAM,1.049,45.0,5.022913458393372
425,GAM,1.031,46.0,4.936724285608738
1040,GAM,1.03,47.0,4.931935998231815
1649,GAM,1.03,47.0,4.931935998231815
1428,GAM,1.026,49.0,4.9127828487241185
294,GAM,1.02,50.0,4.884053124462573
