Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.835,1.0,9.116245457969445
522,GAM,1.716,2.0,8.525055698024833
2584,GAM,1.668,3.0,8.286592601576585
96,GAM,1.625,4.0,8.072969411008364
2188,GAM,1.595,5.0,7.92392997572821
1910,GAM,1.475,6.0,7.327772234607592
2300,GAM,1.43,7.0,7.10421308168736
1530,GAM,1.349,8.0,6.701806606430943
1129,GAM,1.336,9.0,6.637222851142877
539,GAM,1.3,10.0,6.458375528806691
2404,GAM,1.278,11.0,6.349079942934578
2158,GAM,1.223,12.0,6.075840978254296
2177,GAM,1.196,13.0,5.941705486502156
2541,GAM,1.177,14.0,5.847313844158058
100,GAM,1.164,15.0,5.78273008886999
2648,GAM,1.161,16.0,5.767826145341976
1697,GAM,1.141,17.0,5.668466521821873
149,GAM,1.122,18.0,5.5740748794777755
1758,GAM,1.107,19.0,5.499555161837698
748,GAM,1.105,20.0,5.489619199485688
885,GAM,1.085,21.0,5.390259575965584
1009,GAM,1.078,22.0,5.355483707733549
1185,GAM,1.077,23.0,5.350515726557544
1681,GAM,1.075,24.0,5.340579764205533
84,GAM,1.067,25.0,5.300835914797491
2199,GAM,1.064,26.0,5.285931971269477
606,GAM,1.063,27.0,5.280963990093471
294,GAM,1.057,28.0,5.25115610303744
1778,GAM,1.04,29.0,5.166700423045353
2047,GAM,1.038,30.0,5.156764460693343
2583,GAM,1.038,30.0,5.156764460693343
2274,GAM,1.036,32.0,5.146828498341333
1972,GAM,1.03,33.0,5.117020611285302
1871,GAM,1.028,34.0,5.1070846489332915
302,GAM,1.027,35.0,5.102116667757286
1010,GAM,1.024,36.0,5.08721272422927
2295,GAM,1.019,37.0,5.062372818349244
679,GAM,1.014,38.0,5.037532912469219
1572,GAM,1.009,39.0,5.012693006589193
1503,GAM,1.001,40.0,4.9729491571811515
2259,GAM,1.0,41.0,4.967981176005147
740,GAM,0.995,42.0,4.943141270125121
70,GAM,0.994,43.0,4.938173288949116
307,GAM,0.99,44.0,4.918301364245096
2436,GAM,0.984,45.0,4.888493477189065
193,GAM,0.981,46.0,4.8735895336610495
1484,GAM,0.976,47.0,4.848749627781023
318,GAM,0.969,48.0,4.813973759548987
1837,GAM,0.966,49.0,4.799069816020972
476,GAM,0.959,50.0,4.764293947788936
2612,GAM,0.959,50.0,4.764293947788936
2110,GAM,0.951,52.0,4.724550098380894
2339,GAM,0.949,53.0,4.714614136028884
2689,GAM,0.939,54.0,4.664934324268833
2275,GAM,0.936,55.0,4.650030380740818
2422,GAM,0.928,56.0,4.610286531332776
2566,GAM,0.919,57.0,4.56557470074873
527,GAM,0.912,58.0,4.530798832516695
1412,GAM,0.908,59.0,4.5109269078126735
2004,GAM,0.903,60.0,4.486087001932648
1243,GAM,0.9,61.0,4.471183058404632
2724,GAM,0.892,62.0,4.431439208996591
2486,GAM,0.89,63.0,4.421503246644581
1025,GAM,0.887,64.0,4.406599303116566
1255,GAM,0.887,64.0,4.406599303116566
2063,GAM,0.887,64.0,4.406599303116566
970,GAM,0.886,67.0,4.4016313219405605
2344,GAM,0.877,68.0,4.356919491356514
1518,GAM,0.874,69.0,4.342015547828498
2085,GAM,0.872,70.0,4.332079585476488
2284,GAM,0.872,70.0,4.332079585476488
2690,GAM,0.863,72.0,4.287367754892442
844,GAM,0.859,73.0,4.267495830188421
1892,GAM,0.859,73.0,4.267495830188421
1428,GAM,0.856,75.0,4.252591886660406
1354,GAM,0.853,76.0,4.23768794313239
1169,GAM,0.85,77.0,4.222783999604375
410,GAM,0.849,78.0,4.21781601842837
1476,GAM,0.849,78.0,4.21781601842837
1772,GAM,0.849,78.0,4.21781601842837
69,GAM,0.848,81.0,4.212848037252365
297,GAM,0.848,81.0,4.212848037252365
1070,GAM,0.848,81.0,4.212848037252365
714,GAM,0.846,84.0,4.202912074900354
923,GAM,0.844,85.0,4.192976112548344
306,GAM,0.843,86.0,4.188008131372339
1649,GAM,0.843,86.0,4.188008131372339
1011,GAM,0.84,88.0,4.173104187844324
1746,GAM,0.84,88.0,4.173104187844324
1885,GAM,0.837,90.0,4.1582002443163075
2318,GAM,0.837,90.0,4.1582002443163075
1423,GAM,0.834,92.0,4.143296300788292
1749,GAM,0.834,92.0,4.143296300788292
168,GAM,0.83,94.0,4.123424376084272
1729,GAM,0.828,95.0,4.113488413732261
2022,GAM,0.825,96.0,4.098584470204246
1469,GAM,0.822,97.0,4.083680526676231
2609,GAM,0.822,97.0,4.083680526676231
1135,GAM,0.819,99.0,4.068776583148215
288,GAM,0.817,100.0,4.058840620796205
1040,GAM,0.817,100.0,4.058840620796205
570,GAM,0.813,102.0,4.0389686960921845
1012,GAM,0.813,102.0,4.0389686960921845
194,GAM,0.811,104.0,4.029032733740174
2076,GAM,0.808,105.0,4.014128790212159
1360,GAM,0.807,106.0,4.009160809036154
