Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
900,GAM,1.763,1.0,7.94967785414041
1530,GAM,1.653,2.0,7.453668458816845
2404,GAM,1.58,3.0,7.124498587374844
1749,GAM,1.499,4.0,6.759255305363855
2318,GAM,1.481,5.0,6.678090131583635
539,GAM,1.436,6.0,6.475177197133085
294,GAM,1.422,7.0,6.412048728637359
2436,GAM,1.375,8.0,6.200117441544563
307,GAM,1.373,9.0,6.191099088902316
2085,GAM,1.364,10.0,6.150516502012207
1910,GAM,1.36,11.0,6.132479796727713
2004,GAM,1.357,12.0,6.118952267764343
1129,GAM,1.321,13.0,5.9566219202039035
1697,GAM,1.316,14.0,5.934076038598287
2724,GAM,1.313,15.0,5.920548509634917
511,GAM,1.312,16.0,5.916039333313794
2584,GAM,1.311,17.0,5.91153015699267
2300,GAM,1.293,18.0,5.8303649832124504
885,GAM,1.29,19.0,5.816837454249081
522,GAM,1.286,20.0,5.798800748964588
127,GAM,1.283,21.0,5.785273220001217
2486,GAM,1.283,21.0,5.785273220001217
606,GAM,1.28,23.0,5.7717456910378475
1172,GAM,1.278,24.0,5.762727338395601
1243,GAM,1.271,25.0,5.731163104147737
2110,GAM,1.263,26.0,5.695089693578751
1837,GAM,1.248,27.0,5.627452048761901
2177,GAM,1.248,27.0,5.627452048761901
1681,GAM,1.245,29.0,5.613924519798532
96,GAM,1.239,30.0,5.5868694618717925
2583,GAM,1.235,31.0,5.568832756587299
2188,GAM,1.226,32.0,5.528250169697189
1572,GAM,1.219,33.0,5.496685935449325
193,GAM,1.202,34.0,5.420029937990228
425,GAM,1.198,35.0,5.401993232705736
1649,GAM,1.196,36.0,5.3929748800634885
1009,GAM,1.189,37.0,5.361410645815626
318,GAM,1.187,38.0,5.352392293173379
1972,GAM,1.186,39.0,5.347883116852255
2158,GAM,1.184,40.0,5.338864764210009
2541,GAM,1.171,41.0,5.280245472035406
2274,GAM,1.165,42.0,5.2531904141086665
1729,GAM,1.133,43.0,5.10889677183272
2130,GAM,1.13,44.0,5.095369242869349
287,GAM,1.122,45.0,5.059295832300363
2047,GAM,1.122,45.0,5.059295832300363
255,GAM,1.113,47.0,5.018713245410253
100,GAM,1.105,48.0,4.982639834841267
527,GAM,1.104,49.0,4.978130658520144
748,GAM,1.104,49.0,4.978130658520144
1096,GAM,1.102,51.0,4.969112305877897
1412,GAM,1.1,52.0,4.960093953235651
1428,GAM,1.098,53.0,4.951075600593404
2731,GAM,1.098,53.0,4.951075600593404
149,GAM,1.094,55.0,4.93303889530891
1012,GAM,1.094,55.0,4.93303889530891
84,GAM,1.088,57.0,4.905983837382171
39,GAM,1.087,58.0,4.901474661061047
1484,GAM,1.086,59.0,4.896965484739924
1114,GAM,1.079,60.0,4.86540125049206
2432,GAM,1.068,61.0,4.8158003109597045
1345,GAM,1.063,62.0,4.7932544293540875
1758,GAM,1.051,63.0,4.739144313500607
1169,GAM,1.029,64.0,4.639942434435894
581,GAM,1.024,65.0,4.617396552830278
