Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
294,GAM,1.981,1.0,8.570875025839994
1530,GAM,1.862,2.0,8.056016808740065
2404,GAM,1.853,3.0,8.017077951984609
2177,GAM,1.807,4.0,7.818057128567829
2300,GAM,1.794,5.0,7.761812113254392
522,GAM,1.759,6.0,7.6103832258720585
1129,GAM,1.731,7.0,7.489240115966194
193,GAM,1.727,8.0,7.471933957408213
900,GAM,1.723,9.0,7.4546277988502325
96,GAM,1.715,10.0,7.4200154817342705
581,GAM,1.681,11.0,7.272913133991434
2436,GAM,1.663,12.0,7.1950354204805205
2188,GAM,1.654,13.0,7.156096563725063
885,GAM,1.6,14.0,6.9224634231923226
2541,GAM,1.587,15.0,6.866218407878884
2130,GAM,1.556,16.0,6.732095679054534
1837,GAM,1.513,17.0,6.5460544745562395
287,GAM,1.48,18.0,6.4032786664528984
318,GAM,1.455,19.0,6.295115175465519
1910,GAM,1.446,20.0,6.256176318710061
539,GAM,1.391,21.0,6.018216638537825
1614,GAM,1.329,22.0,5.749971180889123
2047,GAM,1.299,23.0,5.620174991704267
1476,GAM,1.276,24.0,5.520664579995877
1360,GAM,1.264,25.0,5.4687461043219345
748,GAM,1.259,26.0,5.447113406124458
1040,GAM,1.254,27.0,5.425480707926982
35,GAM,1.241,28.0,5.369235692613546
2583,GAM,1.24,29.0,5.364909152974049
1371,GAM,1.233,30.0,5.334623375497584
1169,GAM,1.229,31.0,5.317317216939603
1423,GAM,1.227,32.0,5.308664137660613
1697,GAM,1.215,33.0,5.25674566198667
2648,GAM,1.214,34.0,5.252419122347175
307,GAM,1.213,35.0,5.24809258270768
2110,GAM,1.207,36.0,5.222133344870708
2422,GAM,1.189,37.0,5.144255631359795
527,GAM,1.176,38.0,5.088010616046357
302,GAM,1.173,39.0,5.075030997127872
2209,GAM,1.157,40.0,5.005806362895949
2199,GAM,1.152,41.0,4.984173664698472
220,GAM,1.135,42.0,4.910622490827054
1778,GAM,1.121,43.0,4.850050935874121
1885,GAM,1.103,44.0,4.772173222363207
1749,GAM,1.091,45.0,4.720254746689265
2731,GAM,1.091,45.0,4.720254746689265
1649,GAM,1.09,47.0,4.71592820704977
2318,GAM,1.088,48.0,4.70727512777078
1681,GAM,1.084,49.0,4.689968969212798
570,GAM,1.083,50.0,4.685642429573303
1972,GAM,1.081,51.0,4.6769893502943125
425,GAM,1.079,52.0,4.668336271015322
1009,GAM,1.078,53.0,4.6640097313758275
556,GAM,1.076,54.0,4.655356652096837
1010,GAM,1.073,55.0,4.6423770331783505
2758,GAM,1.072,56.0,4.638050493538856
2274,GAM,1.071,57.0,4.63372395389936
955,GAM,1.069,58.0,4.62507087462037
1692,GAM,1.061,59.0,4.590458557504409
1729,GAM,1.059,60.0,4.581805478225418
2029,GAM,1.058,61.0,4.577478938585923
2612,GAM,1.057,62.0,4.573152398946427
1572,GAM,1.055,63.0,4.564499319667437
1012,GAM,1.046,64.0,4.525560462911981
2158,GAM,1.044,65.0,4.51690738363299
1597,GAM,1.042,66.0,4.508254304354
100,GAM,1.037,67.0,4.486621606156524
476,GAM,1.034,68.0,4.473641987238039
1172,GAM,1.033,69.0,4.469315447598543
1185,GAM,1.021,70.0,4.4173969719246005
2275,GAM,1.02,71.0,4.413070432285106
2004,GAM,1.018,72.0,4.4044173530061155
149,GAM,1.017,73.0,4.400090813366619
1428,GAM,1.011,74.0,4.374131575529648
2651,GAM,1.007,75.0,4.356825416971668
2566,GAM,1.006,76.0,4.352498877332173
127,GAM,1.005,77.0,4.348172337692677
