Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
294,GAM,3.781,1.0,15.758757969974724
1837,GAM,3.639,2.0,15.166918871393285
2583,GAM,1.868,3.0,7.785601663029036
527,GAM,1.796,4.0,7.485514232762392
1778,GAM,1.786,5.0,7.443835423003136
302,GAM,1.769,6.0,7.3729814464124
2177,GAM,1.669,7.0,6.9561933488198395
539,GAM,1.615,8.0,6.731127776119856
2541,GAM,1.598,9.0,6.660273799529121
570,GAM,1.564,10.0,6.518565846347651
2199,GAM,1.56,11.0,6.501894322443948
522,GAM,1.555,12.0,6.48105491756432
885,GAM,1.552,13.0,6.4685512746365434
96,GAM,1.536,14.0,6.401865179021733
900,GAM,1.524,15.0,6.3518506073106265
2188,GAM,1.494,16.0,6.226814178032858
2029,GAM,1.432,17.0,5.96840555752547
2300,GAM,1.408,18.0,5.868376414103255
318,GAM,1.407,19.0,5.86420853312733
2422,GAM,1.398,20.0,5.826697604343999
2047,GAM,1.364,21.0,5.684989651162529
1692,GAM,1.351,22.0,5.630807198475496
2110,GAM,1.313,23.0,5.472427721390323
1530,GAM,1.307,24.0,5.447420435534769
606,GAM,1.299,25.0,5.414077387727364
2436,GAM,1.281,26.0,5.339055530160703
2158,GAM,1.275,27.0,5.31404824430515
84,GAM,1.269,28.0,5.289040958449596
748,GAM,1.247,29.0,5.197347576979233
100,GAM,1.238,30.0,5.159836648195903
1910,GAM,1.238,30.0,5.159836648195903
1697,GAM,1.228,32.0,5.118157838436646
797,GAM,1.201,33.0,5.005625052086655
1321,GAM,1.2,34.0,5.001457171110729
1749,GAM,1.181,35.0,4.922267432568143
194,GAM,1.177,36.0,4.9055959086644405
2648,GAM,1.177,36.0,4.9055959086644405
2486,GAM,1.171,38.0,4.880588622808887
2318,GAM,1.158,39.0,4.826406170121854
2584,GAM,1.15,40.0,4.793063122314448
307,GAM,1.149,41.0,4.7888952413385235
1025,GAM,1.137,42.0,4.738880669627416
2690,GAM,1.136,43.0,4.73471278865149
2259,GAM,1.126,44.0,4.693033978892234
2404,GAM,1.116,45.0,4.651355169132978
1412,GAM,1.113,46.0,4.638851526205201
955,GAM,1.11,47.0,4.626347883277425
1649,GAM,1.098,48.0,4.576333311566318
1681,GAM,1.091,49.0,4.547158144734838
1070,GAM,1.089,50.0,4.538822382782986
1572,GAM,1.088,51.0,4.534654501807061
220,GAM,1.071,52.0,4.4638005252163255
1484,GAM,1.06,53.0,4.417953834481144
1758,GAM,1.057,54.0,4.405450191553367
761,GAM,1.051,55.0,4.380442905697813
1255,GAM,1.049,56.0,4.372107143745962
1185,GAM,1.047,57.0,4.363771381794111
425,GAM,1.045,58.0,4.35543561984226
2004,GAM,1.043,59.0,4.3470998578904085
556,GAM,1.041,60.0,4.338764095938558
2443,GAM,1.036,61.0,4.31792469105893
2758,GAM,1.035,62.0,4.313756810083004
1885,GAM,1.029,63.0,4.28874952422745
1597,GAM,1.025,64.0,4.272078000323748
1243,GAM,1.024,65.0,4.267910119347823
2085,GAM,1.013,66.0,4.22206342861264
70,GAM,1.006,67.0,4.192888261781161
1406,GAM,0.999,68.0,4.163713094949682
1169,GAM,0.997,69.0,4.155377332997831
2724,GAM,0.995,70.0,4.14704157104598
2578,GAM,0.99,71.0,4.126202166166352
679,GAM,0.989,72.0,4.122034285190426
1972,GAM,0.988,73.0,4.1178664042145
149,GAM,0.984,74.0,4.101194880310798
1871,GAM,0.982,75.0,4.0928591183589464
2022,GAM,0.979,76.0,4.08035547543117
1009,GAM,0.962,77.0,4.009501498840435
1428,GAM,0.961,78.0,4.005333617864509
1012,GAM,0.96,79.0,4.001165736888583
476,GAM,0.958,80.0,3.992829974936732
2432,GAM,0.95,81.0,3.959486927129327
2731,GAM,0.95,81.0,3.959486927129327
2275,GAM,0.945,83.0,3.938647522249699
249,GAM,0.943,84.0,3.930311760297848
2052,GAM,0.941,85.0,3.9219759983459968
581,GAM,0.931,86.0,3.880297188586741
1700,GAM,0.929,87.0,3.87196142663489
410,GAM,0.928,88.0,3.867793545658964
1503,GAM,0.922,89.0,3.8427862598034106
2344,GAM,0.92,90.0,3.8344504978515594
1853,GAM,0.915,91.0,3.8136110929719313
2274,GAM,0.915,91.0,3.8136110929719313
1355,GAM,0.911,93.0,3.796939569068229
