Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
2584,GAM,2.066,1.0,9.084109671040732
1129,GAM,1.869,2.0,8.21790947491536
900,GAM,1.742,3.0,7.65949615050966
2648,GAM,1.684,4.0,7.404472742513357
1749,GAM,1.676,5.0,7.369297100031108
2004,GAM,1.657,6.0,7.285754949135767
2318,GAM,1.643,7.0,7.224197574791832
2085,GAM,1.614,8.0,7.096685870793681
1910,GAM,1.569,9.0,6.898822881831031
2724,GAM,1.523,10.0,6.696562937558101
2177,GAM,1.509,11.0,6.635005563214166
522,GAM,1.494,12.0,6.56905123355995
96,GAM,1.487,13.0,6.538272546387982
539,GAM,1.474,14.0,6.4811121273543275
2188,GAM,1.451,15.0,6.379982155217863
193,GAM,1.43,16.0,6.28764609370196
2300,GAM,1.41,17.0,6.199706987496338
1597,GAM,1.378,18.0,6.059004417567342
2259,GAM,1.373,19.0,6.037019641015938
1169,GAM,1.372,20.0,6.032622685705657
1697,GAM,1.352,21.0,5.944683579500035
307,GAM,1.335,22.0,5.869935339225256
1371,GAM,1.309,23.0,5.755614501157948
220,GAM,1.285,24.0,5.650087573711201
294,GAM,1.274,25.0,5.6017210652981095
2541,GAM,1.27,26.0,5.584133244056986
1423,GAM,1.268,27.0,5.575339333436423
1885,GAM,1.245,28.0,5.474209361299958
1476,GAM,1.241,29.0,5.456621540058834
2130,GAM,1.237,30.0,5.43903371881771
1360,GAM,1.236,31.0,5.434636763507428
2209,GAM,1.229,32.0,5.403858076335461
527,GAM,1.221,33.0,5.368682433853213
1692,GAM,1.219,34.0,5.35988852323265
2486,GAM,1.208,35.0,5.311522014819557
1681,GAM,1.2,36.0,5.276346372337309
2583,GAM,1.195,37.0,5.254361595785904
1040,GAM,1.194,38.0,5.249964640475622
1972,GAM,1.182,39.0,5.197201176752249
1572,GAM,1.176,40.0,5.170819444890562
287,GAM,1.174,41.0,5.1620255342700005
1837,GAM,1.174,41.0,5.1620255342700005
1009,GAM,1.156,43.0,5.082880338684941
160,GAM,1.145,44.0,5.034513830271849
1530,GAM,1.132,45.0,4.9773534112381945
1484,GAM,1.131,46.0,4.972956455927914
1243,GAM,1.122,47.0,4.933383858135384
748,GAM,1.121,48.0,4.928986902825103
149,GAM,1.108,49.0,4.871826483791449
570,GAM,1.107,50.0,4.867429528481168
2274,GAM,1.106,51.0,4.863032573170887
1185,GAM,1.098,52.0,4.827856930688638
35,GAM,1.093,53.0,4.805872154137232
2158,GAM,1.089,54.0,4.788284332896108
1729,GAM,1.088,55.0,4.7838873775858275
2029,GAM,1.084,56.0,4.766299556344703
1758,GAM,1.076,57.0,4.731123913862454
2690,GAM,1.072,58.0,4.71353609262133
606,GAM,1.07,59.0,4.704742182000768
84,GAM,1.065,60.0,4.682757405449362
885,GAM,1.06,61.0,4.6607726288979565
1412,GAM,1.059,62.0,4.656375673587675
1413,GAM,1.059,62.0,4.656375673587675
1428,GAM,1.058,64.0,4.651978718277395
2731,GAM,1.054,65.0,4.63439089703627
100,GAM,1.048,66.0,4.608009165174583
1793,GAM,1.046,67.0,4.5992152545540215
1172,GAM,1.045,68.0,4.594818299243739
1004,GAM,1.043,69.0,4.586024388623177
1121,GAM,1.043,69.0,4.586024388623177
797,GAM,1.039,71.0,4.568436567382053
2689,GAM,1.037,72.0,4.559642656761491
425,GAM,1.03,73.0,4.528863969589524
297,GAM,1.029,74.0,4.524467014279242
1649,GAM,1.021,75.0,4.489291371796993
1070,GAM,1.019,76.0,4.480497461176431
2432,GAM,1.017,77.0,4.471703550555869
581,GAM,1.012,78.0,4.449718774004464
2298,GAM,1.011,79.0,4.4453218186941825
1345,GAM,1.01,80.0,4.440924863383902
2404,GAM,1.008,81.0,4.432130952763339
1853,GAM,0.998,82.0,4.388161399660529
306,GAM,0.997,83.0,4.3837644443502475
511,GAM,0.994,84.0,4.370573578419404
2497,GAM,0.987,85.0,4.339794891247436
1469,GAM,0.977,86.0,4.295825338144626
255,GAM,0.973,87.0,4.278237516903501
1778,GAM,0.973,87.0,4.278237516903501
437,GAM,0.967,89.0,4.251855785041815
318,GAM,0.959,90.0,4.216680142559566
69,GAM,0.954,91.0,4.19469536600816
2538,GAM,0.95,92.0,4.177107544767036
2758,GAM,0.95,92.0,4.177107544767036
1355,GAM,0.942,94.0,4.141931902284787
1114,GAM,0.938,95.0,4.124344081043663
714,GAM,0.937,96.0,4.119947125733383
556,GAM,0.933,97.0,4.102359304492258
39,GAM,0.929,98.0,4.084771483251133
1010,GAM,0.928,99.0,4.080374527940853
