Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
539,GAM,1.74,1.0,8.621317892363212
294,GAM,1.73,2.0,8.571770088384113
2177,GAM,1.573,3.0,7.79386956591226
2584,GAM,1.527,4.0,7.565949667608405
1837,GAM,1.525,5.0,7.556040106812585
1129,GAM,1.413,6.0,7.0011047022466775
2583,GAM,1.358,7.0,6.728591780361634
193,GAM,1.352,8.0,6.698863097974175
527,GAM,1.316,9.0,6.520491003649418
476,GAM,1.263,10.0,6.257887642560193
2486,GAM,1.238,11.0,6.1340181326124465
748,GAM,1.235,12.0,6.119153791418717
2300,GAM,1.235,12.0,6.119153791418717
1185,GAM,1.217,14.0,6.029967744256339
2436,GAM,1.2,15.0,5.94573647749187
287,GAM,1.199,16.0,5.940781697093961
522,GAM,1.199,16.0,5.940781697093961
511,GAM,1.197,18.0,5.930872136298141
2158,GAM,1.17,19.0,5.797093065554574
2432,GAM,1.168,20.0,5.787183504758754
2130,GAM,1.157,21.0,5.732680920381745
2404,GAM,1.157,21.0,5.732680920381745
900,GAM,1.15,23.0,5.697997457596375
1172,GAM,1.138,24.0,5.638540092821456
2612,GAM,1.137,25.0,5.6335853124235475
844,GAM,1.133,26.0,5.613766190831908
127,GAM,1.13,27.0,5.598901849638177
318,GAM,1.119,28.0,5.544399265261169
570,GAM,1.113,29.0,5.51467058287371
1530,GAM,1.113,29.0,5.51467058287371
1758,GAM,1.103,31.0,5.465122778894611
2731,GAM,1.102,32.0,5.4601679984967015
2275,GAM,1.093,33.0,5.415574974915511
2047,GAM,1.09,34.0,5.400710633721783
2259,GAM,1.087,35.0,5.385846292528052
1476,GAM,1.084,36.0,5.370981951334323
2188,GAM,1.08,37.0,5.351162829742684
1040,GAM,1.077,38.0,5.3362984885489535
740,GAM,1.069,39.0,5.296660245365675
220,GAM,1.057,40.0,5.237202880590756
96,GAM,1.056,41.0,5.232248100192846
581,GAM,1.055,42.0,5.227293319794936
2029,GAM,1.054,43.0,5.222338539397026
1518,GAM,1.047,44.0,5.187655076611657
1360,GAM,1.043,45.0,5.167835955020017
149,GAM,1.036,46.0,5.1331524922346485
2566,GAM,1.035,47.0,5.128197711836738
1597,GAM,1.031,48.0,5.108378590245098
1910,GAM,1.029,49.0,5.098469029449278
561,GAM,1.011,50.0,5.0092829822869005
1879,GAM,1.009,51.0,4.9993734214910805
1169,GAM,1.007,52.0,4.989463860695261
100,GAM,1.005,53.0,4.979554299899441
35,GAM,1.0,54.0,4.954780397909892
1355,GAM,0.999,55.0,4.949825617511982
2541,GAM,0.998,56.0,4.944870837114072
951,GAM,0.997,57.0,4.939916056716163
2004,GAM,0.995,58.0,4.930006495920343
1412,GAM,0.994,59.0,4.925051715522432
1423,GAM,0.99,60.0,4.905232593930793
1692,GAM,0.986,61.0,4.885413472339153
2295,GAM,0.986,61.0,4.885413472339153
2110,GAM,0.981,63.0,4.860639570349604
1011,GAM,0.979,64.0,4.850730009553784
2609,GAM,0.976,65.0,4.8358656683600545
1892,GAM,0.974,66.0,4.8259561075642345
1277,GAM,0.966,67.0,4.786317864380956
1121,GAM,0.961,68.0,4.761543962391406
2724,GAM,0.958,69.0,4.746679621197677
425,GAM,0.957,70.0,4.741724840799766
1885,GAM,0.955,71.0,4.731815280003946
861,GAM,0.953,72.0,4.721905719208126
955,GAM,0.95,73.0,4.707041378014397
2063,GAM,0.95,73.0,4.707041378014397
1649,GAM,0.949,75.0,4.702086597616487
1853,GAM,0.947,76.0,4.6921770368206674
1264,GAM,0.944,77.0,4.677312695626938
638,GAM,0.943,78.0,4.6723579152290275
2149,GAM,0.934,79.0,4.627764891647839
2290,GAM,0.934,79.0,4.627764891647839
2085,GAM,0.933,81.0,4.62281011124993
2318,GAM,0.928,82.0,4.59803620926038
775,GAM,0.927,83.0,4.59308142886247
2690,GAM,0.918,84.0,4.548488405281281
1114,GAM,0.917,85.0,4.543533624883371
885,GAM,0.916,86.0,4.538578844485461
2339,GAM,0.916,86.0,4.538578844485461
2689,GAM,0.911,88.0,4.513804942495912
2344,GAM,0.904,89.0,4.4791214797105425
2509,GAM,0.897,90.0,4.444438016925173
75,GAM,0.894,91.0,4.429573675731444
2430,GAM,0.894,91.0,4.429573675731444
1371,GAM,0.893,93.0,4.424618895333533
339,GAM,0.89,94.0,4.409754554139804
410,GAM,0.89,94.0,4.409754554139804
1354,GAM,0.89,94.0,4.409754554139804
1749,GAM,0.888,97.0,4.399844993343984
214,GAM,0.887,98.0,4.394890212946074
1652,GAM,0.887,98.0,4.394890212946074
2648,GAM,0.885,100.0,4.384980652150254
2022,GAM,0.882,101.0,4.370116310956525
1614,GAM,0.878,102.0,4.350297189364885
1413,GAM,0.875,103.0,4.3354328481711555
761,GAM,0.862,104.0,4.271020702998327
2309,GAM,0.862,104.0,4.271020702998327
1377,GAM,0.861,106.0,4.266065922600417
1549,GAM,0.861,106.0,4.266065922600417
160,GAM,0.86,108.0,4.261111142202507
2227,GAM,0.858,109.0,4.251201581406687
2209,GAM,0.857,110.0,4.246246801008778
405,GAM,0.845,111.0,4.186789436233859
427,GAM,0.845,111.0,4.186789436233859
655,GAM,0.845,111.0,4.186789436233859
1523,GAM,0.842,114.0,4.1719250950401285
874,GAM,0.837,115.0,4.147151193050579
1972,GAM,0.836,116.0,4.14219641265267
2117,GAM,0.836,116.0,4.14219641265267
2261,GAM,0.836,116.0,4.14219641265267
297,GAM,0.833,119.0,4.12733207145894
556,GAM,0.831,120.0,4.11742251066312
1070,GAM,0.831,120.0,4.11742251066312
714,GAM,0.821,122.0,4.067874706684021
2538,GAM,0.816,123.0,4.043100804694472
39,GAM,0.815,124.0,4.038146024296561
2255,GAM,0.814,125.0,4.033191243898652
1096,GAM,0.813,126.0,4.0282364635007415
1697,GAM,0.81,127.0,4.013372122307013
402,GAM,0.809,128.0,4.0084173419091025
1503,GAM,0.808,129.0,4.003462561511193
1009,GAM,0.807,130.0,3.998507781113283
818,GAM,0.805,131.0,3.9885982203174635
837,GAM,0.804,132.0,3.9836434399195535
2758,GAM,0.804,132.0,3.9836434399195535
1572,GAM,0.803,134.0,3.9786886595216435
1311,GAM,0.802,135.0,3.9737338791237335
636,GAM,0.801,136.0,3.9687790987258236
2274,GAM,0.801,136.0,3.9687790987258236
1025,GAM,0.799,138.0,3.958869537930004
877,GAM,0.796,139.0,3.944005196736274
1945,GAM,0.796,139.0,3.944005196736274
307,GAM,0.793,141.0,3.9291408555425447
2542,GAM,0.793,141.0,3.9291408555425447
2679,GAM,0.793,141.0,3.9291408555425447
320,GAM,0.791,144.0,3.9192312947467247
1345,GAM,0.791,144.0,3.9192312947467247
1484,GAM,0.786,146.0,3.8944573927571753
1305,GAM,0.78,147.0,3.864728710369716
1255,GAM,0.774,148.0,3.8350000279822565
1779,GAM,0.773,149.0,3.8300452475843465
1778,GAM,0.768,150.0,3.805271345594797
815,GAM,0.767,151.0,3.800316565196887
1764,GAM,0.765,152.0,3.7904070044010676
2443,GAM,0.764,153.0,3.7854522240031576
2224,GAM,0.761,154.0,3.7705878828094277
964,GAM,0.76,155.0,3.7656331024115177
2578,GAM,0.76,155.0,3.7656331024115177
606,GAM,0.758,157.0,3.755723541615698
306,GAM,0.757,158.0,3.7507687612177882
1502,GAM,0.757,158.0,3.7507687612177882
84,GAM,0.756,160.0,3.7458139808198783
1019,GAM,0.752,161.0,3.725994859228239
601,GAM,0.751,162.0,3.721040078830329
2455,GAM,0.751,162.0,3.721040078830329
970,GAM,0.75,164.0,3.716085298432419
2422,GAM,0.749,165.0,3.711130518034509
70,GAM,0.746,166.0,3.6962661768407794
467,GAM,0.746,166.0,3.6962661768407794
1754,GAM,0.745,168.0,3.6913113964428694
959,GAM,0.74,169.0,3.66653749445332
288,GAM,0.738,170.0,3.6566279336575
1062,GAM,0.738,170.0,3.6566279336575
1361,GAM,0.738,170.0,3.6566279336575
334,GAM,0.737,173.0,3.6516731532595905
1469,GAM,0.735,174.0,3.6417635924637706
176,GAM,0.733,175.0,3.6318540316679506
1639,GAM,0.73,176.0,3.616989690474221
1406,GAM,0.728,177.0,3.607080129678401
1772,GAM,0.725,178.0,3.5922157884846717
1151,GAM,0.723,179.0,3.5823062276888518
1791,GAM,0.723,179.0,3.5823062276888518
2776,GAM,0.72,181.0,3.5674418864951223
664,GAM,0.719,182.0,3.5624871060972123
1428,GAM,0.719,182.0,3.5624871060972123
2052,GAM,0.717,184.0,3.5525775453013924
1960,GAM,0.715,185.0,3.5426679845055724
1142,GAM,0.714,186.0,3.537713204107663
2356,GAM,0.711,187.0,3.522848862913933
1871,GAM,0.71,188.0,3.517894082516023
1931,GAM,0.71,188.0,3.517894082516023
249,GAM,0.709,190.0,3.512939302118113
2517,GAM,0.709,190.0,3.512939302118113
2284,GAM,0.707,192.0,3.5030297413222935
1314,GAM,0.706,193.0,3.4980749609243835
2411,GAM,0.705,194.0,3.4931201805264736
1856,GAM,0.703,195.0,3.483210619730654
2161,GAM,0.703,195.0,3.483210619730654
351,GAM,0.702,197.0,3.478255839332744
293,GAM,0.701,198.0,3.473301058934834
302,GAM,0.701,198.0,3.473301058934834
933,GAM,0.699,200.0,3.463391498139014
1285,GAM,0.699,200.0,3.463391498139014
1748,GAM,0.699,200.0,3.463391498139014
1644,GAM,0.698,203.0,3.458436717741104
1321,GAM,0.697,204.0,3.4534819373431946
1437,GAM,0.696,205.0,3.4485271569452847
1419,GAM,0.695,206.0,3.4435723765473747
1601,GAM,0.692,207.0,3.4287080353536448
1107,GAM,0.691,208.0,3.4237532549557352
1794,GAM,0.691,208.0,3.4237532549557352
940,GAM,0.69,210.0,3.4187984745578253
82,GAM,0.689,211.0,3.4138436941599153
1700,GAM,0.689,211.0,3.4138436941599153
262,GAM,0.686,213.0,3.3989793529661863
2347,GAM,0.686,213.0,3.3989793529661863
2210,GAM,0.681,215.0,3.374205450976637
753,GAM,0.68,216.0,3.369250670578727
2199,GAM,0.679,217.0,3.364295890180817
1681,GAM,0.678,218.0,3.359341109782907
2152,GAM,0.675,219.0,3.3444767685891774
509,GAM,0.673,220.0,3.3345672077933575
2054,GAM,0.673,220.0,3.3345672077933575
2608,GAM,0.67,222.0,3.319702866599628
923,GAM,0.669,223.0,3.314748086201718
194,GAM,0.668,224.0,3.309793305803808
1243,GAM,0.668,224.0,3.309793305803808
2497,GAM,0.667,226.0,3.304838525405898
1080,GAM,0.666,227.0,3.299883745007988
1647,GAM,0.665,228.0,3.294928964610078
1825,GAM,0.664,229.0,3.2899741842121686
1220,GAM,0.663,230.0,3.2850194038142586
2076,GAM,0.663,230.0,3.2850194038142586
2092,GAM,0.663,230.0,3.2850194038142586
679,GAM,0.661,233.0,3.2751098430184387
1436,GAM,0.661,233.0,3.2751098430184387
437,GAM,0.66,235.0,3.2701550626205287
2203,GAM,0.659,236.0,3.265200282222619
230,GAM,0.657,237.0,3.255290721426799
168,GAM,0.656,238.0,3.2503359410288892
1033,GAM,0.656,238.0,3.2503359410288892
2540,GAM,0.656,238.0,3.2503359410288892
1746,GAM,0.655,241.0,3.2453811606309793
2394,GAM,0.654,242.0,3.2404263802330693
865,GAM,0.653,243.0,3.2354715998351598
74,GAM,0.652,244.0,3.2305168194372498
2662,GAM,0.652,244.0,3.2305168194372498
129,GAM,0.649,246.0,3.21565247824352
1356,GAM,0.649,246.0,3.21565247824352
1688,GAM,0.648,248.0,3.21069769784561
2475,GAM,0.648,248.0,3.21069769784561
117,GAM,0.646,250.0,3.2007881370497904
2708,GAM,0.645,251.0,3.1958333566518804
547,GAM,0.641,252.0,3.176014235060241
2266,GAM,0.641,252.0,3.176014235060241
1144,GAM,0.639,254.0,3.166104674264421
86,GAM,0.638,255.0,3.161149893866511
1226,GAM,0.637,256.0,3.156195113468601
